Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2011,1,2,nr,nr,73,nr,23,nr,nr,3,9,nr,19,nr,46,nr,17,nr,nr,5,nr,33,3,14,nr,2,nr,12,10,nr,21,nr,nr,nr,33,18,nr,14,nr,nr,12,
01-12-2011,2,3,nr,nr,50,nr,20,nr,nr,2,3,nr,17,nr,30,nr,10,nr,nr,6,nr,18,11,12,nr,2,nr,4,11,nr,17,nr,nr,nr,72,11,nr,6,nr,nr,14,
01-12-2011,3,2,nr,nr,37,nr,17,nr,nr,2,3,nr,5,nr,30,nr,7,nr,3,12,nr,10,11,8,nr,2,nr,6,9,nr,7,nr,nr,nr,63,9,nr,6,nr,nr,nr,
01-12-2011,4,2,nr,nr,28,nr,13,nr,nr,2,3,nr,1,nr,18,nr,7,nr,5,9,nr,9,7,6,nr,3,nr,8,8,nr,8,nr,nr,nr,38,10,nr,6,nr,nr,12,
01-12-2011,5,2,nr,nr,22,nr,11,nr,nr,2,3,nr,1,nr,11,nr,7,nr,4,12,nr,8,6,6,nr,2,nr,9,8,nr,nr,nr,nr,nr,34,5,nr,3,nr,nr,21,
01-12-2011,6,2,nr,nr,15,nr,13,nr,nr,2,3,nr,5,nr,10,nr,6,nr,4,8,nr,8,6,5,nr,2,nr,6,9,nr,12,nr,nr,nr,28,4,nr,5,nr,nr,36,
01-12-2011,7,2,nr,nr,12,nr,14,nr,nr,3,4,nr,4,nr,11,nr,8,nr,5,8,nr,13,6,4,nr,4,nr,6,11,nr,7,nr,nr,nr,22,4,nr,5,nr,nr,19,
01-12-2011,8,3,nr,nr,13,nr,14,nr,nr,4,6,nr,6,nr,15,nr,15,nr,7,13,nr,13,5,8,nr,7,nr,10,10,nr,nr,nr,nr,nr,18,5,nr,8,nr,nr,25,
01-12-2011,9,nr,nr,nr,16,nr,17,nr,nr,6,6,nr,10,nr,16,nr,11,nr,12,15,nr,14,8,10,nr,8,nr,11,11,nr,7,nr,nr,23,24,9,nr,11,nr,nr,45,
01-12-2011,10,8,nr,nr,20,nr,16,nr,nr,8,5,nr,11,nr,21,nr,12,nr,17,16,nr,14,11,10,nr,12,nr,11,11,nr,10,nr,nr,42,27,11,nr,10,nr,nr,41,
01-12-2011,11,14,nr,nr,23,nr,14,nr,nr,7,7,nr,8,nr,19,nr,13,nr,17,17,nr,13,12,nr,nr,12,nr,12,12,nr,10,nr,nr,36,28,12,nr,11,nr,nr,36,
01-12-2011,12,9,nr,nr,21,nr,12,nr,nr,6,8,nr,8,nr,13,nr,12,nr,14,18,nr,12,12,nr,nr,9,nr,10,11,nr,10,nr,nr,27,19,nr,nr,11,nr,nr,21,
01-12-2011,13,7,nr,nr,17,nr,10,nr,nr,6,9,nr,7,nr,9,nr,10,nr,9,13,nr,9,9,nr,nr,6,nr,8,10,nr,9,nr,nr,17,12,9,nr,8,nr,nr,15,
01-12-2011,14,7,nr,nr,12,nr,8,nr,nr,5,5,nr,7,nr,11,nr,8,nr,5,10,nr,9,7,nr,nr,5,nr,10,8,nr,8,nr,nr,11,9,8,nr,7,nr,nr,13,
01-12-2011,15,5,nr,nr,10,nr,7,nr,nr,4,4,nr,5,nr,8,nr,8,nr,3,5,nr,9,8,8,nr,4,nr,9,8,nr,6,nr,nr,9,6,8,nr,7,nr,nr,9,
01-12-2011,16,5,nr,nr,7,nr,8,nr,nr,3,3,nr,7,nr,7,nr,8,nr,4,5,nr,7,7,8,nr,3,nr,7,8,nr,5,nr,nr,7,5,8,nr,8,nr,nr,7,
01-12-2011,17,17,nr,nr,8,nr,6,nr,nr,3,3,nr,6,nr,6,nr,7,nr,6,5,nr,7,6,8,nr,4,nr,5,8,nr,5,nr,nr,6,14,7,nr,6,nr,nr,7,
01-12-2011,18,33,nr,nr,37,nr,9,nr,nr,4,4,nr,nr,nr,13,nr,7,nr,39,30,nr,7,5,8,nr,22,nr,7,8,nr,3,nr,nr,24,31,6,nr,5,nr,nr,32,
01-12-2011,19,14,nr,nr,38,nr,nr,nr,nr,5,2,nr,7,nr,30,nr,11,nr,25,31,nr,31,5,7,nr,26,nr,35,8,nr,3,nr,nr,39,30,5,nr,5,nr,nr,37,
01-12-2011,20,nr,nr,nr,34,nr,34,nr,nr,4,3,nr,31,nr,31,nr,6,nr,9,12,nr,25,5,7,nr,10,nr,24,5,nr,3,nr,nr,35,11,5,nr,8,nr,nr,14,
01-12-2011,21,nr,nr,nr,28,nr,13,nr,nr,3,4,nr,38,nr,33,nr,6,nr,2,4,nr,9,11,14,nr,2,nr,9,6,nr,3,nr,nr,28,7,13,nr,7,nr,nr,6,
01-12-2011,22,nr,nr,nr,21,nr,26,nr,nr,3,5,nr,25,nr,24,nr,7,nr,1,3,nr,13,10,19,nr,1,nr,7,8,nr,4,nr,nr,22,8,22,nr,6,nr,nr,6,
01-12-2011,23,nr,nr,nr,16,nr,20,nr,nr,4,4,nr,15,nr,15,nr,8,nr,3,5,nr,21,9,11,nr,3,nr,13,12,nr,4,nr,nr,17,12,7,nr,6,nr,nr,9,
01-12-2011,24,nr,nr,nr,11,nr,14,nr,nr,3,4,nr,8,nr,11,nr,10,nr,3,5,nr,15,9,6,nr,4,nr,16,10,nr,8,nr,nr,15,12,4,nr,7,nr,nr,23,
02-12-2011,1,nr,nr,nr,6,nr,8,nr,nr,2,3,nr,4,nr,7,nr,11,nr,4,6,nr,13,6,4,nr,3,nr,7,6,nr,5,nr,nr,10,9,3,nr,7,nr,7,26,
02-12-2011,2,nr,nr,nr,4,nr,6,nr,nr,2,3,nr,4,nr,5,nr,7,nr,3,5,nr,12,5,4,nr,3,nr,5,5,nr,7,nr,nr,6,5,3,nr,6,nr,6,9,
02-12-2011,3,nr,nr,nr,3,nr,5,nr,nr,1,3,nr,4,nr,2,nr,5,nr,2,5,nr,10,5,4,nr,2,nr,4,6,nr,8,nr,nr,4,5,3,nr,5,nr,5,12,
02-12-2011,4,nr,nr,nr,3,nr,5,nr,nr,1,2,nr,4,nr,2,nr,5,nr,2,6,nr,8,4,4,nr,2,nr,4,6,nr,8,nr,nr,3,4,3,nr,3,nr,3,17,
02-12-2011,5,nr,nr,nr,3,nr,3,nr,nr,1,2,nr,3,nr,2,nr,5,nr,3,5,nr,8,4,4,nr,2,nr,6,6,nr,7,nr,nr,3,4,3,nr,3,nr,3,14,
02-12-2011,6,nr,nr,nr,2,nr,4,nr,nr,2,4,nr,4,nr,2,nr,6,nr,4,5,nr,8,5,3,nr,3,nr,5,6,nr,6,nr,nr,3,4,2,nr,4,nr,3,29,
02-12-2011,7,nr,nr,nr,4,nr,7,nr,nr,3,4,nr,5,nr,4,nr,6,nr,5,6,nr,10,6,3,nr,2,nr,13,6,nr,7,nr,nr,6,5,2,nr,5,nr,3,24,
02-12-2011,8,nr,nr,nr,5,nr,11,nr,nr,4,7,nr,5,nr,8,nr,8,nr,3,7,nr,10,9,6,nr,3,nr,12,7,nr,7,nr,nr,9,7,3,nr,7,nr,4,29,
02-12-2011,9,nr,nr,nr,7,nr,12,nr,nr,5,8,nr,5,nr,8,nr,9,nr,3,8,nr,11,12,7,nr,4,nr,7,7,nr,8,nr,nr,17,11,5,nr,9,nr,5,29,
02-12-2011,10,nr,nr,nr,9,nr,10,nr,nr,6,6,nr,3,nr,10,nr,9,nr,6,9,nr,11,12,7,nr,6,nr,9,8,nr,7,nr,nr,16,9,nr,nr,8,nr,5,20,
