Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-03-2005,1,nr,nr,nr,26,nr,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,5,nr,nr,25,nr,3,nr,nr,nr,31,nr,nr,nr,12,nr,nr,
01-03-2005,2,nr,nr,nr,30,nr,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,6,nr,nr,37,nr,13,nr,nr,nr,28,nr,nr,nr,9,nr,nr,
01-03-2005,3,nr,nr,nr,48,nr,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,6,nr,nr,41,nr,12,nr,nr,nr,36,nr,nr,nr,17,nr,nr,
01-03-2005,4,nr,nr,nr,40,nr,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,7,nr,nr,51,nr,8,nr,nr,nr,33,nr,nr,nr,12,nr,nr,
01-03-2005,5,nr,nr,nr,46,nr,nr,nr,6,nr,nr,nr,nr,nr,nr,nr,37,nr,nr,37,nr,8,nr,nr,nr,20,nr,nr,nr,7,nr,nr,
01-03-2005,6,nr,nr,nr,33,nr,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,55,nr,nr,37,nr,24,nr,nr,nr,15,nr,nr,nr,2,nr,nr,
01-03-2005,7,nr,nr,nr,23,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,62,nr,nr,21,nr,26,nr,nr,nr,30,nr,nr,nr,17,nr,nr,
01-03-2005,8,nr,nr,nr,37,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,73,nr,nr,25,nr,34,nr,nr,nr,38,nr,nr,nr,23,nr,nr,
01-03-2005,9,nr,nr,nr,48,nr,nr,nr,25,nr,nr,nr,nr,nr,nr,nr,52,nr,nr,51,nr,44,nr,nr,nr,63,nr,nr,nr,41,nr,nr,
01-03-2005,10,nr,nr,nr,50,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,29,nr,nr,51,nr,55,nr,nr,nr,95,nr,nr,nr,18,nr,nr,
01-03-2005,11,nr,nr,nr,50,nr,nr,nr,14,nr,nr,nr,nr,nr,nr,nr,21,nr,nr,41,nr,60,nr,nr,nr,43,nr,nr,nr,nr,nr,nr,
01-03-2005,12,nr,nr,nr,21,nr,nr,nr,10,nr,nr,nr,nr,nr,nr,nr,16,nr,nr,18,nr,42,nr,nr,nr,14,nr,nr,nr,10,nr,nr,
01-03-2005,13,nr,nr,nr,1,nr,nr,nr,10,nr,nr,nr,nr,nr,nr,nr,7,nr,nr,5,nr,3,nr,nr,nr,10,nr,nr,nr,12,nr,nr,
01-03-2005,14,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,9,nr,nr,19,nr,5,nr,nr,nr,5,nr,nr,nr,6,nr,nr,
01-03-2005,16,nr,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,11,nr,nr,15,nr,3,nr,nr,nr,6,nr,nr,nr,8,nr,nr,
01-03-2005,17,nr,nr,nr,5,nr,nr,nr,10,nr,nr,nr,nr,nr,nr,nr,15,nr,nr,13,nr,nr,nr,nr,nr,10,nr,nr,nr,13,nr,nr,
01-03-2005,18,nr,nr,nr,15,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,12,nr,nr,17,nr,2,nr,nr,nr,8,nr,nr,nr,16,nr,nr,
01-03-2005,19,nr,nr,nr,11,nr,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,14,nr,nr,36,nr,12,nr,nr,nr,8,nr,nr,nr,nr,nr,nr,
01-03-2005,20,nr,nr,nr,9,nr,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,26,nr,5,nr,nr,nr,9,nr,nr,nr,14,nr,nr,
01-03-2005,21,nr,nr,nr,17,nr,nr,nr,10,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,24,nr,12,nr,nr,nr,12,nr,nr,nr,11,nr,nr,
01-03-2005,22,nr,nr,nr,13,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,16,nr,11,nr,nr,nr,14,nr,nr,nr,8,nr,nr,
01-03-2005,23,nr,nr,nr,17,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,14,nr,nr,19,nr,8,nr,nr,nr,14,nr,nr,nr,13,nr,nr,
01-03-2005,24,nr,nr,nr,21,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,14,nr,nr,22,nr,18,nr,nr,nr,15,nr,nr,nr,18,nr,nr,
