Promedio horarios de coPromedio horarios de co
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-05-2005,1,nr,nr,1.5,0.70,0.6,nr,nr,0.8,nr,nr,nr,nr,nr,0.40,nr,nr,nr,0.3,nr,nr,1.30,nr,1.60,1.1,0.70,nr,nr,1.4,0.5,nr,1.7,nr,0.70,0.40,nr,nr,1.20,0.9,0.50,1.50,
01-05-2005,2,nr,nr,1.4,0.80,0.5,nr,nr,1.0,nr,nr,nr,nr,nr,0.40,nr,nr,nr,0.1,nr,nr,1.20,nr,1.40,0.6,0.60,nr,nr,1.0,0.4,nr,1.5,nr,0.60,0.30,nr,nr,1.00,0.7,0.50,0.80,
01-05-2005,3,nr,nr,1.2,0.60,0.5,nr,nr,0.6,nr,nr,nr,nr,nr,0.30,nr,nr,nr,0.0,nr,nr,1.20,nr,1.00,0.5,0.60,nr,nr,0.9,0.3,nr,1.2,nr,0.50,0.30,nr,nr,0.80,0.7,0.40,0.40,
01-05-2005,4,nr,nr,0.7,0.60,0.5,nr,nr,0.5,nr,nr,nr,nr,nr,0.20,nr,nr,nr,0.0,nr,nr,1.20,nr,0.80,0.5,0.50,nr,nr,0.8,0.4,nr,1.1,nr,0.50,0.30,nr,nr,0.70,0.7,0.50,0.50,
01-05-2005,5,nr,nr,0.8,0.60,0.4,nr,nr,0.4,nr,nr,nr,nr,nr,0.20,nr,nr,nr,0.0,nr,nr,1.30,nr,1.00,0.6,0.50,nr,nr,0.9,0.3,nr,1.2,nr,0.60,0.50,nr,nr,0.70,0.7,0.60,0.30,
01-05-2005,6,nr,nr,0.9,1.00,0.7,nr,nr,0.9,nr,nr,nr,nr,nr,0.40,nr,nr,nr,0.2,nr,nr,1.30,nr,0.90,0.7,0.50,nr,nr,1.0,0.4,nr,1.8,nr,0.90,0.70,nr,nr,1.20,1.1,0.70,0.40,
01-05-2005,7,nr,nr,1.4,1.00,0.9,nr,nr,1.7,nr,nr,nr,nr,nr,0.90,nr,nr,nr,0.6,nr,nr,1.80,nr,1.00,0.8,0.80,nr,nr,1.3,1.1,nr,2.1,nr,1.20,1.00,nr,nr,1.40,1.7,0.80,1.00,
01-05-2005,8,nr,nr,1.6,1.10,1.2,nr,nr,2.1,nr,nr,nr,nr,nr,1.00,nr,nr,nr,1.2,nr,nr,1.80,nr,1.30,1.3,1.30,nr,nr,1.6,1.0,nr,2.2,nr,1.50,1.30,nr,nr,1.20,2.4,1.00,1.30,
01-05-2005,9,nr,nr,1.2,1.20,1.3,nr,nr,1.7,nr,nr,nr,nr,nr,0.60,nr,nr,nr,1.1,nr,nr,1.80,nr,1.50,1.5,1.10,nr,nr,1.4,1.2,nr,1.8,nr,1.90,1.10,nr,nr,1.20,2.0,0.90,1.00,
01-05-2005,10,nr,nr,1.0,1.30,1.5,nr,nr,1.3,nr,nr,nr,nr,nr,0.90,nr,nr,nr,0.9,nr,nr,1.80,nr,1.30,1.8,1.20,nr,nr,1.2,1.9,nr,1.8,nr,1.60,1.20,nr,nr,1.10,2.2,0.70,0.70,
01-05-2005,11,nr,nr,1.0,1.50,1.6,nr,nr,1.2,nr,nr,nr,nr,nr,1.00,nr,nr,nr,0.8,nr,nr,1.70,nr,1.20,1.4,0.70,nr,nr,1.1,1.7,nr,1.7,nr,1.70,1.10,nr,nr,0.70,1.5,0.90,0.50,
01-05-2005,12,nr,nr,0.9,1.00,1.2,nr,nr,0.7,nr,nr,nr,nr,nr,1.00,nr,nr,nr,0.7,nr,nr,1.60,nr,1.20,1.4,0.60,nr,nr,1.0,1.4,nr,2.1,nr,1.50,0.70,nr,nr,0.30,1.2,0.70,0.50,
01-05-2005,13,nr,nr,0.8,0.90,1.0,nr,nr,0.6,nr,nr,nr,nr,nr,0.80,nr,nr,nr,0.7,nr,nr,1.60,nr,1.10,1.1,0.60,nr,nr,1.0,1.1,nr,1.4,nr,1.10,0.60,nr,nr,0.40,1.2,0.60,0.30,
01-05-2005,14,nr,nr,0.8,0.90,1.0,nr,nr,0.9,nr,nr,nr,nr,nr,0.80,nr,nr,nr,0.7,nr,nr,1.50,nr,1.10,1.1,0.80,nr,nr,1.0,1.0,nr,1.0,nr,1.10,0.60,nr,nr,0.40,1.3,0.50,0.30,
01-05-2005,16,nr,nr,0.7,0.80,1.0,nr,nr,0.8,nr,nr,nr,nr,nr,0.70,nr,nr,nr,1.0,nr,nr,1.20,nr,0.80,0.8,1.00,nr,nr,1.0,0.8,nr,1.0,nr,0.80,0.60,nr,nr,0.50,1.2,0.80,0.20,
01-05-2005,17,nr,nr,1.2,1.10,0.6,nr,nr,1.1,nr,nr,nr,nr,nr,0.30,nr,nr,nr,0.8,nr,nr,1.30,nr,0.80,0.5,0.90,nr,nr,0.8,0.2,nr,1.0,nr,0.60,0.80,nr,nr,0.60,1.0,0.80,0.20,
01-05-2005,18,nr,nr,0.8,1.10,0.7,nr,nr,0.9,nr,nr,nr,nr,nr,0.40,nr,nr,nr,0.6,nr,nr,1.40,nr,0.80,0.5,0.80,nr,nr,0.8,0.4,nr,0.9,nr,0.90,0.60,nr,nr,0.60,0.8,1.10,0.10,
01-05-2005,19,nr,nr,0.9,1.00,0.8,nr,nr,1.7,nr,nr,nr,nr,nr,0.70,nr,nr,nr,0.6,nr,nr,1.40,nr,0.90,0.7,1.20,nr,nr,0.8,0.8,nr,0.8,nr,0.80,0.50,nr,nr,0.60,0.7,1.20,0.80,
01-05-2005,20,nr,nr,1.0,1.10,1.0,nr,nr,1.4,nr,nr,nr,nr,nr,0.70,nr,nr,nr,0.5,nr,nr,1.40,nr,0.80,1.1,0.90,nr,nr,0.9,0.9,nr,0.8,nr,0.80,0.50,nr,nr,0.80,0.8,1.00,0.50,
01-05-2005,21,nr,nr,1.5,1.30,0.8,nr,nr,0.9,nr,nr,nr,nr,nr,1.00,nr,nr,nr,0.6,nr,nr,1.70,nr,1.30,1.5,0.70,nr,nr,0.8,0.9,nr,0.8,nr,1.00,1.00,nr,nr,1.00,0.8,1.20,0.90,
01-05-2005,22,nr,nr,1.4,1.10,1.3,nr,nr,1.4,nr,nr,nr,nr,nr,1.00,nr,nr,nr,1.1,nr,nr,1.90,nr,1.70,1.9,0.60,nr,nr,1.1,1.0,nr,1.2,nr,1.30,1.00,nr,nr,2.00,1.9,1.00,1.10,
01-05-2005,23,nr,nr,1.2,1.30,1.1,nr,nr,1.7,nr,nr,nr,nr,nr,0.70,nr,nr,nr,0.8,nr,nr,1.50,nr,1.50,1.4,0.60,nr,nr,1.7,1.0,nr,2.9,nr,1.10,0.90,nr,nr,1.70,2.0,1.10,1.00,
01-05-2005,24,nr,nr,1.2,0.90,0.9,nr,nr,1.7,nr,nr,nr,nr,nr,0.60,nr,nr,nr,0.7,nr,nr,1.50,nr,1.40,1.3,0.70,nr,nr,1.6,0.7,nr,2.5,nr,0.90,0.70,nr,nr,1.60,1.6,0.70,1.10,
02-05-2005,1,nr,nr,1.3,0.70,0.7,nr,nr,1.6,nr,nr,nr,nr,nr,0.70,nr,nr,nr,0.5,nr,nr,1.60,nr,1.90,1.0,0.60,nr,nr,1.6,0.5,nr,2.7,nr,0.70,0.80,nr,nr,1.70,1.4,0.60,0.60,
02-05-2005,2,nr,nr,1.7,0.70,0.5,nr,nr,2.3,nr,nr,nr,nr,nr,0.50,nr,nr,nr,0.5,nr,nr,1.60,nr,1.70,0.8,0.80,nr,nr,0.8,0.5,nr,1.4,nr,0.50,0.60,nr,nr,1.50,1.1,0.80,1.20,
02-05-2005,3,nr,nr,1.4,0.70,0.6,nr,nr,0.7,nr,nr,nr,nr,nr,0.50,nr,nr,nr,0.4,nr,nr,1.50,nr,1.50,0.9,0.60,nr,nr,0.6,0.6,nr,0.6,nr,0.50,0.80,nr,nr,0.80,1.1,1.10,1.20,
02-05-2005,4,nr,nr,1.1,0.80,0.6,nr,nr,0.4,nr,nr,nr,nr,nr,0.60,nr,nr,nr,0.0,nr,nr,0.90,nr,1.40,0.9,1.00,nr,nr,0.6,0.7,nr,0.6,nr,0.70,0.80,nr,nr,0.50,1.2,0.90,1.40,
02-05-2005,5,nr,nr,1.3,1.20,0.9,nr,nr,0.9,nr,nr,nr,nr,nr,0.80,nr,nr,nr,0.1,nr,nr,1.30,nr,1.60,1.3,1.40,nr,nr,0.6,1.4,nr,0.7,nr,1.10,0.60,nr,nr,0.80,2.0,1.30,3.30,
02-05-2005,6,nr,nr,2.5,1.50,2.5,nr,nr,2.0,nr,nr,nr,nr,nr,2.60,nr,nr,nr,1.1,nr,nr,2.60,nr,2.60,2.6,1.70,nr,nr,1.7,2.9,nr,1.4,nr,1.70,1.80,nr,nr,1.30,4.4,1.80,4.10,
02-05-2005,7,nr,nr,4.9,4.20,6.0,nr,nr,2.9,nr,nr,nr,nr,nr,7.00,nr,nr,nr,3.6,nr,nr,4.70,nr,4.60,4.9,2.60,nr,nr,4.3,6.9,nr,3.1,nr,4.00,3.10,nr,nr,5.00,4.1,2.30,7.10,
02-05-2005,8,nr,nr,4.7,4.60,5.0,nr,nr,4.1,nr,nr,nr,nr,nr,5.20,nr,nr,nr,3.6,nr,nr,4.50,nr,5.40,4.9,2.00,nr,nr,3.9,6.0,nr,3.2,nr,6.60,4.20,nr,nr,6.20,3.1,2.50,2.90,
02-05-2005,9,nr,nr,2.2,3.70,3.6,nr,nr,1.7,nr,nr,nr,nr,nr,3.80,nr,nr,nr,2.3,nr,nr,3.00,nr,3.80,3.0,1.40,nr,nr,4.6,4.1,nr,1.9,nr,5.00,3.70,nr,nr,1.20,2.1,3.10,1.50,
02-05-2005,10,nr,nr,1.6,3.10,3.0,nr,nr,1.6,nr,nr,nr,nr,nr,3.10,nr,nr,nr,2.0,nr,nr,2.20,nr,2.00,2.5,0.90,nr,nr,2.0,2.9,nr,2.0,nr,3.50,3.10,nr,nr,0.90,2.2,2.30,0.90,
02-05-2005,11,nr,nr,1.0,2.40,2.1,nr,nr,1.1,nr,nr,nr,nr,nr,2.00,nr,nr,nr,1.1,nr,nr,1.60,nr,1.70,1.5,0.70,nr,nr,1.1,2.0,nr,1.8,nr,2.40,1.60,nr,nr,0.50,2.1,1.30,0.70,
02-05-2005,12,nr,nr,0.8,1.50,1.5,nr,nr,0.7,nr,nr,nr,nr,nr,0.80,nr,nr,nr,0.8,nr,nr,1.70,nr,1.40,1.2,0.70,nr,nr,nr,1.2,nr,1.3,nr,1.80,1.00,nr,nr,0.40,1.4,1.20,0.60,
02-05-2005,13,nr,nr,0.8,0.80,0.9,nr,nr,0.7,nr,nr,nr,nr,nr,0.20,nr,nr,nr,0.9,nr,nr,1.70,nr,1.10,1.4,0.70,nr,nr,nr,0.7,nr,1.7,nr,1.20,0.90,nr,nr,0.40,1.3,1.00,0.30,
02-05-2005,14,nr,nr,0.7,0.70,0.4,nr,nr,0.8,nr,nr,nr,nr,nr,0.20,nr,nr,nr,0.9,nr,nr,1.60,nr,0.90,1.0,0.90,nr,nr,nr,0.1,nr,0.9,nr,0.50,0.50,nr,nr,0.50,1.3,0.90,0.30,
02-05-2005,16,nr,nr,0.7,0.80,0.7,nr,nr,1.0,nr,nr,nr,nr,nr,0.30,nr,nr,nr,0.7,nr,nr,1.50,nr,0.70,0.6,0.90,nr,nr,1.0,0.3,nr,0.8,nr,0.70,0.60,nr,nr,0.80,1.4,0.80,0.50,
02-05-2005,17,nr,nr,0.8,0.90,0.8,nr,nr,0.8,nr,nr,nr,nr,nr,0.50,nr,nr,nr,0.7,nr,nr,1.40,nr,0.80,nr,0.80,nr,nr,0.9,0.2,nr,0.8,nr,1.30,0.50,nr,nr,0.70,0.8,0.90,0.60,
02-05-2005,18,nr,nr,0.6,1.00,1.0,nr,nr,1.4,nr,nr,nr,nr,nr,0.90,nr,nr,nr,0.8,nr,nr,1.30,nr,0.80,nr,0.50,nr,nr,0.9,0.9,nr,2.3,nr,1.20,0.50,nr,nr,0.60,0.8,0.80,0.20,
02-05-2005,19,nr,nr,0.8,1.20,1.3,nr,nr,1.6,nr,nr,nr,nr,nr,1.50,nr,nr,nr,1.0,nr,nr,1.50,nr,1.10,1.4,0.70,nr,nr,1.0,1.1,nr,2.4,nr,1.30,0.60,nr,nr,0.70,1.2,0.70,0.30,
02-05-2005,20,nr,nr,1.1,2.10,1.4,nr,nr,2.0,nr,nr,nr,nr,nr,1.60,nr,nr,nr,1.1,nr,nr,1.70,nr,1.10,1.2,1.10,nr,nr,1.2,0.9,nr,1.5,nr,1.60,0.80,nr,nr,0.90,1.6,1.20,0.90,
02-05-2005,21,nr,nr,2.4,1.00,1.2,nr,nr,1.2,nr,nr,nr,nr,nr,1.40,nr,nr,nr,0.6,nr,nr,2.40,nr,1.30,0.6,1.20,nr,nr,1.6,0.3,nr,3.0,nr,1.50,1.10,nr,nr,1.40,3.2,1.30,1.60,
02-05-2005,22,nr,nr,2.7,0.80,1.1,nr,nr,1.5,nr,nr,nr,nr,nr,1.60,nr,nr,nr,0.5,nr,nr,2.00,nr,1.30,0.6,1.40,nr,nr,1.5,0.4,nr,4.4,nr,1.40,2.30,nr,nr,1.50,3.0,1.50,2.50,
02-05-2005,23,nr,nr,4.1,0.60,1.1,nr,nr,2.2,nr,nr,nr,nr,nr,1.00,nr,nr,nr,0.9,nr,nr,1.90,nr,1.40,0.7,1.50,nr,nr,1.4,0.3,nr,5.1,nr,1.00,1.70,nr,nr,1.60,2.6,1.90,2.30,
02-05-2005,24,nr,nr,3.8,0.60,0.7,nr,nr,1.8,nr,nr,nr,nr,nr,0.50,nr,nr,nr,0.3,nr,nr,1.80,nr,1.00,0.6,2.30,nr,nr,0.9,0.2,nr,2.9,nr,1.00,0.90,nr,nr,2.00,2.1,2.20,2.40,
03-05-2005,1,nr,nr,2.3,0.70,0.5,nr,nr,1.6,nr,nr,nr,nr,nr,0.50,nr,nr,nr,0.8,nr,nr,1.90,nr,1.10,0.6,2.60,nr,nr,0.9,0.2,nr,1.6,nr,1.00,0.70,nr,nr,2.40,1.3,1.80,2.90,
03-05-2005,2,nr,nr,1.3,0.70,0.5,nr,nr,0.8,nr,nr,nr,nr,nr,0.40,nr,nr,nr,1.3,nr,nr,2.10,nr,1.40,0.7,0.90,nr,nr,1.5,0.1,nr,1.6,nr,0.50,0.50,nr,nr,1.20,0.8,1.50,1.00,
03-05-2005,3,nr,nr,1.0,0.60,0.5,nr,nr,0.5,nr,nr,nr,nr,nr,0.40,nr,nr,nr,0.8,nr,nr,2.20,nr,1.10,0.6,0.30,nr,nr,1.6,0.2,nr,1.1,nr,0.70,0.90,nr,nr,0.70,0.7,0.90,0.80,
03-05-2005,4,nr,nr,0.6,0.60,1.2,nr,nr,0.4,nr,nr,nr,nr,nr,0.40,nr,nr,nr,0.6,nr,nr,1.90,nr,1.10,0.7,0.30,nr,nr,1.4,0.7,nr,1.1,nr,0.70,0.60,nr,nr,0.70,1.1,1.20,0.80,
03-05-2005,5,nr,nr,0.9,1.00,1.3,nr,nr,1.1,nr,nr,nr,nr,nr,0.80,nr,nr,nr,0.9,nr,nr,2.10,nr,1.20,0.9,0.70,nr,nr,1.5,1.1,nr,1.8,nr,1.00,1.10,nr,nr,0.90,2.3,1.60,2.50,
03-05-2005,6,nr,nr,2.6,1.90,2.0,nr,nr,1.7,nr,nr,nr,nr,nr,2.30,nr,nr,nr,2.3,nr,nr,3.30,nr,2.20,2.4,1.50,nr,nr,1.9,2.3,nr,2.5,nr,2.50,2.20,nr,nr,2.10,5.2,2.20,4.70,
03-05-2005,7,nr,nr,6.4,2.50,4.9,nr,nr,3.3,nr,nr,nr,nr,nr,6.00,nr,nr,nr,8.5,nr,nr,7.80,nr,4.20,5.8,2.70,nr,nr,2.9,5.4,nr,3.7,nr,4.90,3.70,nr,nr,3.60,7.1,3.50,7.20,
03-05-2005,8,nr,nr,6.9,2.90,5.4,nr,nr,3.5,nr,nr,nr,nr,nr,5.40,nr,nr,nr,7.1,nr,nr,8.20,nr,5.70,5.8,3.10,nr,nr,3.9,4.8,nr,4.4,nr,5.20,3.50,nr,nr,5.00,6.8,3.50,4.70,
03-05-2005,9,nr,nr,2.5,3.40,5.0,nr,nr,2.2,nr,nr,nr,nr,nr,3.90,nr,nr,nr,3.7,nr,nr,3.30,nr,3.50,3.5,1.30,nr,nr,3.0,4.9,nr,2.5,nr,5.00,3.30,nr,nr,1.20,3.6,2.20,2.10,
03-05-2005,10,nr,nr,2.1,2.80,2.8,nr,nr,1.0,nr,nr,nr,nr,nr,2.30,nr,nr,nr,1.8,nr,nr,2.20,nr,1.90,2.3,0.80,nr,nr,1.6,3.0,nr,2.3,nr,2.60,2.60,nr,nr,0.70,2.0,2.20,0.90,
03-05-2005,11,nr,nr,1.3,1.80,nr,nr,nr,0.9,nr,nr,nr,nr,nr,0.20,nr,nr,nr,0.8,nr,nr,1.70,nr,1.20,1.2,0.60,nr,nr,0.9,1.6,nr,2.1,nr,2.00,1.50,nr,nr,0.50,1.8,1.60,0.80,
03-05-2005,12,nr,nr,0.8,1.00,nr,nr,nr,0.7,nr,nr,nr,nr,nr,0.20,nr,nr,nr,0.6,nr,nr,1.40,nr,1.00,1.0,0.50,nr,nr,0.8,0.4,nr,1.7,nr,nr,1.20,nr,nr,0.30,1.4,1.00,0.50,
03-05-2005,13,nr,nr,0.6,0.40,nr,nr,nr,0.5,nr,nr,nr,nr,nr,0.20,nr,nr,nr,0.5,nr,nr,1.40,nr,0.60,0.5,0.50,nr,nr,nr,0.0,nr,1.5,nr,nr,0.80,nr,nr,0.60,1.0,0.90,0.30,
03-05-2005,14,nr,nr,0.6,0.50,nr,nr,nr,0.6,nr,nr,nr,nr,nr,0.20,nr,nr,nr,0.2,nr,nr,2.00,nr,nr,0.4,0.50,nr,nr,nr,0.1,nr,1.0,nr,nr,0.30,nr,nr,0.70,1.0,0.70,0.20,
03-05-2005,16,nr,nr,0.4,0.50,0.4,nr,nr,0.8,nr,nr,nr,nr,nr,0.30,nr,nr,nr,0.3,nr,nr,nr,nr,0.60,0.5,0.40,nr,nr,nr,0.1,nr,0.6,nr,nr,0.20,nr,nr,0.80,1.2,0.30,0.20,
03-05-2005,17,nr,nr,0.4,0.50,0.4,nr,nr,0.3,nr,nr,nr,nr,nr,0.30,nr,nr,nr,0.5,nr,nr,nr,nr,0.60,0.4,0.40,nr,nr,nr,0.1,nr,0.6,nr,0.80,0.20,nr,nr,0.80,1.2,0.40,0.30,
03-05-2005,18,nr,nr,0.4,0.50,0.5,nr,nr,0.3,nr,nr,nr,nr,nr,0.30,nr,nr,nr,0.6,nr,nr,nr,nr,0.50,0.5,0.30,nr,nr,nr,0.1,nr,0.6,nr,0.80,0.30,nr,nr,0.80,1.2,0.40,0.30,
03-05-2005,19,nr,nr,0.5,0.40,0.6,nr,nr,0.6,nr,nr,nr,nr,nr,0.40,nr,nr,nr,0.6,nr,nr,nr,nr,0.70,0.6,0.30,nr,nr,0.5,0.2,nr,0.6,nr,0.80,0.40,nr,nr,0.80,1.5,0.40,0.30,
03-05-2005,20,nr,nr,0.7,0.50,0.6,nr,nr,0.7,nr,nr,nr,nr,nr,0.40,nr,nr,nr,0.8,nr,nr,nr,nr,0.80,1.0,0.40,nr,nr,0.8,0.4,nr,0.8,nr,0.80,0.50,nr,nr,1.00,1.3,0.50,0.60,
03-05-2005,21,nr,nr,0.6,0.50,0.7,nr,nr,0.8,nr,nr,nr,nr,nr,0.40,nr,nr,nr,0.6,nr,nr,nr,nr,0.70,0.8,0.70,nr,nr,1.1,0.4,nr,2.8,nr,1.00,0.50,nr,nr,1.00,1.5,0.60,0.80,
03-05-2005,22,nr,nr,0.9,0.50,0.9,nr,nr,2.2,nr,nr,nr,nr,nr,0.80,nr,nr,nr,0.4,nr,nr,nr,nr,0.80,0.6,0.70,nr,nr,1.0,0.4,nr,3.5,nr,1.10,0.60,nr,nr,1.30,1.5,1.20,0.50,
03-05-2005,23,nr,nr,1.8,0.80,0.4,nr,nr,0.7,nr,nr,nr,nr,nr,0.80,nr,nr,nr,0.2,nr,nr,nr,nr,1.10,0.6,1.10,nr,nr,1.8,0.2,nr,3.3,nr,1.10,0.80,nr,nr,1.00,1.3,1.60,0.50,
03-05-2005,24,nr,nr,1.2,0.60,0.3,nr,nr,0.6,nr,nr,nr,nr,nr,0.60,nr,nr,nr,0.0,nr,nr,nr,nr,0.90,0.4,0.80,nr,nr,1.6,0.0,nr,2.7,nr,1.00,0.60,nr,nr,1.20,0.7,1.20,0.30,
04-05-2005,1,nr,nr,0.3,0.90,0.4,nr,nr,0.8,nr,nr,nr,nr,nr,0.70,nr,nr,nr,0.0,nr,nr,nr,nr,0.70,0.3,0.50,nr,nr,1.9,0.0,nr,2.6,nr,1.10,0.40,nr,nr,1.30,1.0,1.20,0.40,
04-05-2005,2,nr,nr,0.3,0.70,0.3,nr,nr,0.8,nr,nr,nr,nr,nr,0.60,nr,nr,nr,0.0,nr,nr,nr,nr,0.60,0.3,0.20,nr,nr,1.7,0.0,nr,1.4,nr,1.50,0.30,nr,nr,1.20,0.7,0.90,0.40,
04-05-2005,3,nr,nr,0.4,0.80,0.8,nr,nr,0.4,nr,nr,nr,nr,nr,0.50,nr,nr,nr,0.0,nr,nr,nr,nr,0.80,0.5,0.30,nr,nr,1.0,0.0,nr,1.1,nr,1.00,0.20,nr,nr,1.10,0.5,0.80,0.70,
