Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-06-2014,1,1,nr,nr,1,nr,3,nr,nr,nr,1,nr,1,1,2,1,2,nr,2,1,nr,2,nr,nr,nr,2,nr,2,1,nr,nr,nr,nr,3,1,1,1,2,nr,3,1,
01-06-2014,2,1,nr,nr,1,nr,2,nr,nr,nr,1,nr,1,1,2,1,2,nr,2,1,nr,2,nr,nr,nr,2,nr,2,1,nr,nr,nr,nr,3,1,1,2,2,nr,2,0,
01-06-2014,3,1,nr,nr,2,nr,2,nr,nr,nr,1,nr,2,1,2,1,1,nr,2,1,nr,1,nr,nr,nr,2,nr,2,1,nr,nr,nr,nr,4,1,1,2,1,nr,3,0,
01-06-2014,4,1,nr,nr,9,nr,4,nr,nr,nr,1,nr,3,1,4,2,2,nr,1,1,nr,2,nr,nr,nr,1,nr,2,1,nr,nr,nr,nr,24,2,1,1,1,nr,2,0,
01-06-2014,5,1,nr,nr,8,nr,18,nr,nr,nr,1,nr,3,1,5,11,3,nr,1,1,nr,8,nr,nr,nr,1,nr,2,1,nr,nr,nr,nr,23,11,nr,1,1,nr,3,1,
01-06-2014,6,1,nr,nr,4,nr,12,nr,nr,nr,1,nr,3,1,3,13,12,nr,2,1,nr,15,nr,nr,nr,1,2,3,1,nr,nr,nr,nr,16,15,1,2,2,nr,3,2,
01-06-2014,7,1,nr,nr,3,nr,8,nr,nr,nr,1,nr,2,1,3,13,13,nr,2,1,nr,16,nr,nr,nr,3,3,4,2,nr,nr,nr,nr,12,10,1,2,7,nr,4,4,
01-06-2014,8,2,nr,nr,3,nr,11,nr,nr,nr,1,nr,2,1,4,12,11,nr,4,3,nr,13,nr,nr,nr,4,2,4,3,nr,nr,nr,nr,8,8,1,6,12,nr,10,3,
01-06-2014,9,2,nr,nr,3,nr,6,nr,nr,nr,2,nr,1,3,3,5,5,nr,6,2,nr,7,nr,nr,nr,4,1,4,3,nr,nr,nr,nr,4,5,1,5,5,nr,12,1,
01-06-2014,10,2,nr,nr,2,nr,2,nr,nr,nr,2,nr,1,3,3,2,2,nr,3,1,nr,3,nr,nr,nr,3,1,3,2,nr,nr,nr,nr,3,3,1,2,2,nr,7,1,
01-06-2014,11,2,nr,nr,1,nr,2,nr,nr,nr,2,nr,2,2,3,1,1,nr,2,2,nr,2,nr,nr,nr,2,2,3,1,nr,nr,nr,nr,3,2,1,1,1,nr,3,1,
01-06-2014,12,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,2,1,2,1,1,nr,1,1,nr,1,nr,nr,nr,1,1,3,1,nr,nr,nr,nr,2,1,1,1,1,nr,3,1,
01-06-2014,13,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,1,1,nr,1,nr,nr,nr,1,1,2,1,nr,nr,nr,nr,3,1,1,1,1,nr,3,1,
01-06-2014,14,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,1,1,nr,1,nr,nr,nr,0,1,2,1,nr,nr,nr,nr,2,1,1,1,1,nr,2,1,
01-06-2014,15,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,1,1,nr,1,nr,nr,nr,1,1,2,0,nr,nr,nr,nr,3,1,1,1,1,nr,3,0,
01-06-2014,16,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,1,1,nr,1,nr,nr,nr,1,1,2,0,nr,nr,nr,nr,2,1,1,1,1,nr,2,1,
01-06-2014,17,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,1,1,nr,1,nr,nr,nr,0,1,2,1,nr,nr,nr,nr,2,1,1,1,1,nr,2,0,
01-06-2014,18,2,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,1,1,nr,1,nr,nr,nr,1,1,2,1,nr,nr,nr,nr,2,1,1,1,1,nr,nr,0,
01-06-2014,19,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,0,1,nr,1,1,nr,1,nr,nr,nr,1,1,2,1,nr,nr,nr,nr,2,1,1,1,1,nr,nr,1,
01-06-2014,20,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,1,1,nr,1,nr,nr,nr,1,1,1,1,nr,nr,nr,nr,2,1,1,1,1,nr,nr,0,
01-06-2014,21,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,1,nr,1,1,nr,1,nr,nr,nr,1,1,1,1,nr,nr,nr,nr,2,1,nr,1,1,nr,nr,1,
01-06-2014,22,2,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,1,1,nr,1,nr,nr,nr,1,1,1,1,nr,nr,nr,nr,7,1,1,1,1,nr,nr,1,
01-06-2014,23,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,1,nr,1,1,nr,1,nr,nr,nr,1,1,1,1,nr,nr,nr,nr,13,1,1,1,1,nr,nr,0,
01-06-2014,24,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,nr,nr,1,1,nr,1,nr,nr,nr,1,1,1,1,nr,nr,nr,nr,nr,1,1,1,1,nr,nr,0,
02-06-2014,1,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,nr,nr,1,1,nr,1,nr,nr,nr,1,1,2,1,nr,nr,nr,nr,nr,1,0,1,1,nr,nr,0,
02-06-2014,2,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,nr,nr,2,1,nr,1,nr,nr,nr,1,1,2,1,nr,nr,nr,nr,nr,1,1,1,1,nr,nr,0,
02-06-2014,3,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,2,1,nr,1,nr,nr,nr,1,1,2,1,nr,nr,nr,nr,nr,1,1,1,1,nr,nr,0,
02-06-2014,4,2,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,2,1,nr,1,nr,nr,nr,1,1,2,1,nr,nr,nr,nr,nr,1,1,1,1,nr,nr,0,
02-06-2014,5,1,nr,nr,1,nr,2,nr,nr,nr,1,nr,1,1,2,1,1,nr,2,1,nr,2,nr,nr,nr,1,1,2,1,nr,nr,nr,nr,nr,1,1,1,1,nr,nr,1,
02-06-2014,6,2,nr,nr,1,nr,3,nr,nr,nr,2,nr,1,1,3,1,2,nr,2,1,nr,3,nr,nr,nr,2,1,3,1,nr,nr,nr,nr,3,2,1,2,2,nr,nr,3,
02-06-2014,7,3,nr,nr,2,nr,5,nr,nr,nr,2,nr,1,1,4,2,4,nr,3,2,nr,4,nr,nr,nr,4,1,6,2,nr,nr,nr,nr,7,2,1,2,5,nr,nr,3,
02-06-2014,8,3,nr,nr,3,nr,4,nr,nr,nr,2,nr,1,1,4,2,3,nr,3,2,nr,3,nr,nr,nr,6,1,5,2,nr,nr,nr,nr,7,2,1,2,4,nr,nr,1,
02-06-2014,9,2,nr,nr,2,nr,2,nr,nr,nr,2,nr,1,2,4,1,1,nr,2,1,nr,2,nr,1,nr,5,1,3,1,nr,nr,nr,nr,5,1,1,2,2,nr,nr,1,
02-06-2014,10,2,nr,nr,2,nr,2,nr,nr,nr,2,nr,1,1,3,1,1,nr,2,1,nr,2,nr,1,nr,4,1,3,1,nr,nr,nr,nr,3,2,1,1,1,nr,nr,1,
02-06-2014,11,2,nr,nr,1,nr,1,nr,nr,nr,1,nr,2,1,3,1,1,nr,2,1,nr,1,nr,2,nr,3,1,3,1,nr,nr,nr,nr,2,1,1,1,1,nr,nr,1,
02-06-2014,12,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,2,1,3,1,1,nr,1,1,nr,1,nr,1,nr,2,2,3,1,nr,nr,nr,nr,1,1,1,1,1,nr,nr,1,
02-06-2014,13,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,2,1,nr,1,nr,nr,nr,2,1,2,1,nr,nr,nr,nr,2,1,1,1,1,nr,nr,1,
02-06-2014,14,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,1,nr,1,1,nr,1,nr,2,nr,2,1,2,1,nr,nr,nr,nr,2,1,1,1,1,nr,nr,1,
02-06-2014,15,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,1,nr,1,1,nr,1,nr,5,nr,2,1,nr,1,nr,1,nr,nr,2,1,1,1,1,nr,nr,1,
02-06-2014,16,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,1,nr,1,1,nr,1,nr,1,nr,2,1,2,1,nr,1,nr,nr,2,1,1,1,1,nr,nr,1,
02-06-2014,17,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,1,nr,1,1,nr,1,nr,1,nr,1,1,2,1,nr,1,nr,nr,1,1,1,1,1,nr,nr,1,
02-06-2014,18,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,1,nr,1,1,nr,1,nr,1,nr,2,1,2,1,nr,1,nr,nr,3,1,1,1,1,nr,nr,1,
02-06-2014,19,2,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,1,1,nr,1,nr,1,nr,2,1,2,1,nr,1,nr,nr,0,1,1,1,1,nr,nr,1,
02-06-2014,20,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,3,1,1,nr,1,1,nr,1,nr,1,nr,2,1,2,1,nr,1,nr,nr,1,1,1,1,1,nr,nr,1,
02-06-2014,21,2,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,1,2,1,1,nr,1,1,nr,1,nr,1,nr,2,1,2,1,nr,1,nr,nr,0,1,1,1,1,nr,nr,1,
02-06-2014,22,2,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,0,1,nr,1,1,nr,1,nr,1,nr,2,1,2,1,nr,1,nr,nr,1,1,1,1,1,nr,nr,1,
02-06-2014,23,2,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,0,1,nr,1,1,nr,1,nr,1,nr,2,1,2,1,nr,1,nr,nr,3,1,1,1,1,nr,nr,0,
02-06-2014,24,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,nr,0,nr,1,1,nr,2,1,nr,1,nr,2,nr,2,1,2,1,nr,nr,nr,nr,2,1,1,1,1,nr,nr,nr,
03-06-2014,1,2,nr,nr,1,nr,1,nr,nr,nr,1,nr,nr,0,nr,1,1,nr,2,1,nr,nr,nr,2,nr,1,1,2,1,nr,nr,nr,nr,2,1,1,1,1,nr,1,nr,
03-06-2014,2,1,nr,nr,4,nr,1,nr,nr,nr,1,nr,nr,0,nr,1,1,nr,2,1,nr,nr,nr,2,nr,1,1,2,1,nr,nr,nr,nr,1,1,1,1,1,nr,1,nr,
03-06-2014,3,2,nr,nr,8,nr,2,nr,nr,nr,1,nr,nr,0,nr,1,1,nr,2,1,nr,nr,nr,1,nr,1,1,2,1,nr,nr,nr,nr,1,1,1,2,1,nr,1,nr,
03-06-2014,4,2,nr,nr,7,nr,1,nr,nr,nr,1,nr,nr,1,nr,1,1,nr,2,1,nr,nr,nr,2,nr,1,2,2,1,nr,nr,nr,nr,2,1,1,1,1,nr,1,nr,
03-06-2014,5,2,nr,nr,3,nr,1,nr,nr,nr,1,nr,nr,0,nr,1,1,nr,3,1,nr,nr,nr,2,nr,0,2,2,1,nr,nr,nr,nr,3,1,2,1,1,nr,1,nr,
03-06-2014,6,2,nr,nr,2,nr,1,nr,nr,nr,1,nr,2,0,3,1,1,nr,2,1,nr,nr,nr,2,nr,1,2,2,2,nr,1,nr,nr,4,2,2,1,1,nr,1,1,
03-06-2014,7,2,nr,nr,2,nr,2,nr,nr,nr,2,nr,1,0,3,1,1,nr,3,1,nr,nr,nr,2,nr,2,1,3,2,nr,1,nr,nr,3,1,2,2,1,nr,1,1,
03-06-2014,8,1,nr,nr,2,nr,2,nr,nr,nr,3,nr,1,1,3,1,1,nr,2,1,nr,nr,nr,2,nr,2,1,3,1,nr,1,nr,nr,10,1,2,1,2,nr,2,1,
03-06-2014,9,2,nr,nr,2,nr,2,nr,nr,nr,2,nr,1,1,3,2,1,nr,2,1,nr,nr,nr,2,nr,1,1,3,2,nr,1,nr,nr,3,1,1,1,2,nr,2,1,
03-06-2014,10,2,nr,nr,2,nr,2,nr,nr,nr,1,nr,1,1,2,2,1,nr,2,1,nr,nr,nr,1,nr,1,1,2,1,nr,1,nr,nr,1,1,1,2,1,nr,2,1,
03-06-2014,11,2,nr,nr,1,nr,2,nr,nr,nr,1,nr,1,0,2,1,1,nr,1,1,nr,nr,nr,1,nr,1,1,nr,1,nr,1,nr,nr,1,1,1,1,nr,nr,1,1,
03-06-2014,12,2,nr,nr,1,nr,2,nr,nr,nr,1,nr,1,1,2,1,1,nr,1,1,nr,nr,nr,2,nr,1,1,nr,1,nr,1,nr,nr,2,1,1,1,nr,nr,2,1,
03-06-2014,13,1,nr,nr,1,nr,1,nr,nr,nr,2,nr,1,1,3,1,1,nr,1,1,nr,nr,nr,2,nr,0,1,nr,1,nr,1,nr,nr,2,1,1,1,nr,nr,2,1,
03-06-2014,14,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,3,1,1,nr,1,1,nr,nr,nr,2,nr,0,1,2,1,nr,1,nr,nr,3,1,1,1,nr,nr,2,1,
03-06-2014,15,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,1,nr,1,1,nr,nr,nr,2,nr,0,1,2,1,nr,1,nr,nr,2,1,1,1,nr,nr,2,1,
03-06-2014,16,2,nr,nr,1,nr,1,nr,nr,nr,1,nr,2,0,3,1,1,nr,1,1,nr,nr,nr,2,nr,0,1,2,0,nr,1,nr,nr,2,1,1,1,nr,nr,1,nr,
03-06-2014,17,2,nr,nr,1,nr,1,nr,nr,nr,1,nr,2,0,2,2,1,nr,1,1,nr,nr,nr,1,nr,0,1,2,0,nr,1,nr,nr,1,1,1,1,1,nr,1,nr,
03-06-2014,18,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,1,nr,1,1,nr,nr,nr,1,nr,1,1,2,1,nr,1,nr,nr,1,1,1,1,1,nr,2,nr,
03-06-2014,19,1,nr,nr,2,nr,1,nr,nr,nr,2,nr,1,0,3,1,1,nr,1,1,nr,nr,nr,1,nr,1,1,2,1,nr,1,nr,nr,1,1,1,1,1,nr,1,1,
03-06-2014,20,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,1,1,nr,1,1,nr,nr,nr,1,nr,1,1,2,1,nr,1,nr,nr,1,1,1,1,1,nr,1,1,
03-06-2014,21,1,nr,nr,1,nr,1,nr,nr,nr,2,nr,1,1,2,1,1,nr,1,1,nr,nr,nr,1,nr,1,1,2,0,nr,1,nr,nr,1,1,1,1,1,nr,1,0,
03-06-2014,22,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,0,1,nr,2,1,nr,nr,nr,1,nr,1,1,2,0,nr,1,nr,nr,1,1,1,1,1,nr,2,0,
03-06-2014,23,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,0,1,nr,1,1,nr,nr,nr,1,nr,1,1,2,1,nr,1,nr,nr,1,1,1,1,1,nr,2,0,
03-06-2014,24,1,nr,nr,1,nr,1,nr,nr,nr,1,nr,1,0,2,nr,1,nr,1,1,nr,nr,nr,1,nr,1,1,nr,0,nr,1,nr,nr,1,1,1,nr,1,nr,2,0,
04-06-2014,1,1,nr,nr,2,nr,1,nr,nr,nr,1,nr,1,0,3,nr,1,nr,2,1,nr,nr,nr,1,nr,1,1,nr,2,nr,1,nr,nr,1,1,1,nr,1,nr,2,0,
04-06-2014,2,1,nr,nr,3,nr,2,nr,nr,nr,1,nr,1,0,3,nr,1,nr,2,1,nr,nr,nr,1,nr,1,1,nr,1,nr,1,nr,nr,1,1,1,nr,1,nr,2,0,
04-06-2014,3,1,nr,nr,3,nr,2,nr,nr,nr,1,nr,1,1,3,nr,1,nr,1,1,nr,1,nr,2,nr,1,1,nr,1,nr,1,nr,nr,1,2,1,1,1,nr,2,0,
04-06-2014,4,2,nr,nr,3,nr,2,nr,nr,nr,1,nr,1,1,4,nr,1,nr,1,1,nr,1,nr,2,nr,0,1,2,2,nr,1,nr,nr,2,1,1,2,1,nr,2,0,
04-06-2014,5,1,nr,nr,2,nr,2,nr,nr,nr,1,nr,1,1,3,nr,1,nr,2,1,nr,2,nr,2,nr,1,1,2,2,nr,1,nr,nr,2,1,1,3,1,nr,2,1,
04-06-2014,6,1,nr,nr,2,nr,3,nr,nr,nr,1,nr,1,0,3,2,3,nr,2,1,nr,3,nr,2,nr,1,1,2,2,nr,1,nr,nr,2,1,1,3,1,nr,2,1,
04-06-2014,7,1,nr,nr,2,nr,2,nr,nr,nr,1,nr,1,0,3,2,3,nr,2,1,nr,2,nr,2,nr,1,1,3,2,nr,1,nr,nr,3,1,1,2,1,nr,2,1,
04-06-2014,8,2,nr,nr,4,nr,3,nr,nr,nr,1,nr,1,0,3,2,3,nr,2,1,nr,2,nr,2,nr,2,1,3,2,nr,1,nr,nr,3,2,2,1,1,nr,3,1,
04-06-2014,9,2,nr,nr,2,nr,2,nr,nr,nr,1,nr,1,1,4,2,1,nr,2,1,nr,2,nr,2,nr,2,1,3,1,nr,1,nr,nr,2,1,2,1,1,nr,3,1,
