Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-04-2006,1,nr,nr,3,2,0,nr,nr,0,nr,nr,nr,nr,nr,10,nr,nr,2,0,0,1,1,nr,0,2,6,nr,nr,5,3,2,0,nr,2,1,nr,nr,2,nr,3,3,
01-04-2006,2,nr,nr,4,2,1,nr,nr,0,nr,nr,nr,nr,nr,10,nr,nr,1,0,0,2,1,nr,0,1,7,nr,nr,5,2,2,1,nr,2,2,nr,nr,2,nr,3,8,
01-04-2006,3,nr,nr,3,1,1,nr,nr,4,nr,nr,nr,nr,nr,9,nr,nr,2,0,0,2,2,nr,0,1,6,nr,nr,6,4,2,1,nr,3,1,nr,nr,2,nr,3,4,
01-04-2006,4,nr,nr,2,1,0,nr,nr,2,nr,nr,nr,nr,nr,8,nr,nr,2,0,0,1,1,nr,0,1,6,nr,nr,5,6,2,0,nr,2,1,nr,nr,2,nr,3,3,
01-04-2006,5,nr,nr,2,2,1,nr,nr,1,nr,nr,nr,nr,nr,7,nr,nr,2,0,0,2,1,nr,0,1,6,nr,nr,6,3,2,0,nr,1,1,nr,nr,2,nr,3,5,
01-04-2006,6,nr,nr,3,2,3,nr,nr,2,nr,nr,nr,nr,nr,8,nr,nr,1,0,0,3,2,nr,0,1,6,nr,nr,6,3,2,0,nr,3,2,nr,nr,2,nr,3,8,
01-04-2006,7,nr,nr,4,3,1,nr,nr,4,nr,nr,nr,nr,nr,10,nr,nr,1,1,1,5,3,nr,1,1,7,nr,nr,6,7,2,1,nr,4,3,nr,nr,3,nr,3,11,
01-04-2006,8,nr,nr,9,4,1,nr,nr,8,nr,nr,nr,nr,nr,13,nr,nr,5,3,2,5,6,nr,3,3,8,nr,nr,8,12,3,1,nr,4,4,nr,nr,5,nr,5,16,
01-04-2006,9,nr,nr,10,6,1,nr,nr,12,nr,nr,nr,nr,nr,14,nr,nr,5,4,6,5,9,nr,3,4,9,nr,nr,7,13,6,1,nr,5,5,nr,nr,6,nr,6,17,
01-04-2006,10,nr,nr,11,8,2,nr,nr,9,nr,nr,nr,nr,nr,17,nr,nr,5,5,4,5,9,nr,2,4,9,nr,nr,7,16,9,3,nr,5,5,nr,nr,10,nr,6,21,
01-04-2006,11,nr,nr,10,8,2,nr,nr,12,nr,nr,nr,nr,nr,12,nr,nr,4,4,4,3,7,nr,2,4,8,nr,nr,6,15,7,3,nr,5,4,nr,nr,8,nr,6,16,
01-04-2006,12,nr,nr,9,4,4,nr,nr,7,nr,nr,nr,nr,nr,14,nr,nr,3,3,2,3,5,nr,2,5,7,nr,nr,7,13,5,5,nr,4,4,nr,nr,4,nr,5,13,
01-04-2006,13,nr,nr,8,3,3,nr,nr,4,nr,nr,nr,nr,nr,14,nr,nr,3,2,2,3,4,nr,2,4,7,nr,nr,7,9,4,2,nr,2,3,nr,nr,3,nr,5,11,
01-04-2006,14,nr,nr,6,3,3,nr,nr,2,nr,nr,nr,nr,nr,12,nr,nr,2,1,1,2,3,nr,1,2,6,nr,nr,6,7,3,1,nr,3,2,nr,nr,2,nr,4,8,
01-04-2006,16,nr,nr,3,3,1,nr,nr,0,nr,nr,nr,nr,nr,7,nr,nr,3,0,0,2,1,nr,1,1,5,nr,nr,8,2,1,1,nr,2,1,nr,nr,1,nr,4,4,
01-04-2006,17,nr,nr,2,3,1,nr,nr,0,nr,nr,nr,nr,nr,9,nr,nr,2,2,1,1,1,nr,0,0,5,nr,nr,6,1,1,1,nr,2,3,nr,nr,1,nr,11,3,
01-04-2006,18,nr,nr,2,7,1,nr,nr,0,nr,nr,nr,nr,nr,10,nr,nr,2,2,1,3,0,nr,1,0,7,nr,nr,5,0,1,1,nr,3,7,nr,nr,2,nr,5,3,
01-04-2006,19,nr,nr,3,9,6,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,nr,5,1,5,5,2,nr,1,1,7,nr,nr,6,3,1,1,nr,11,9,nr,nr,2,nr,5,8,
01-04-2006,20,nr,nr,3,4,2,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,nr,8,0,0,5,3,nr,2,2,6,nr,nr,6,4,0,2,nr,3,1,nr,nr,2,nr,4,4,
01-04-2006,21,nr,nr,1,3,0,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,nr,1,0,0,1,0,nr,0,0,6,nr,nr,5,1,0,1,nr,2,2,nr,nr,1,nr,4,4,
01-04-2006,22,nr,nr,2,3,2,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,nr,3,0,3,3,0,nr,0,1,6,nr,nr,5,3,1,1,nr,4,2,nr,nr,1,nr,5,5,
01-04-2006,23,nr,nr,5,3,1,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,nr,4,0,2,3,0,nr,0,1,7,nr,nr,5,3,1,2,nr,3,2,nr,nr,3,nr,4,7,
01-04-2006,24,nr,nr,4,3,0,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,nr,3,2,0,3,0,nr,0,1,8,nr,nr,5,2,1,3,nr,nr,2,nr,nr,3,nr,4,5,
02-04-2006,1,nr,nr,4,3,0,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,nr,3,1,0,2,0,nr,1,2,8,nr,nr,4,3,2,3,nr,5,1,nr,nr,4,nr,4,5,
02-04-2006,2,nr,nr,6,2,0,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,nr,2,1,0,3,0,nr,0,2,9,nr,nr,5,3,2,2,nr,3,2,nr,nr,2,nr,4,6,
02-04-2006,3,nr,nr,8,2,0,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,nr,2,2,0,3,1,nr,0,2,9,nr,nr,4,3,2,3,nr,2,2,nr,nr,2,nr,3,9,
02-04-2006,4,nr,nr,9,2,0,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,nr,2,2,0,2,1,nr,0,1,9,nr,nr,6,2,2,2,nr,2,1,nr,nr,2,nr,3,8,
02-04-2006,5,nr,nr,8,2,0,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,nr,1,2,1,3,1,nr,0,1,9,nr,nr,6,2,3,2,nr,2,1,nr,nr,2,nr,3,9,
02-04-2006,6,nr,nr,8,2,0,nr,nr,6,nr,nr,nr,nr,nr,nr,nr,nr,3,3,1,3,2,nr,0,1,10,nr,nr,6,3,3,3,nr,2,1,nr,nr,3,nr,3,10,
02-04-2006,7,nr,nr,10,2,0,nr,nr,6,nr,nr,nr,nr,nr,nr,nr,nr,3,4,1,5,3,nr,1,2,11,nr,nr,7,5,3,4,nr,2,2,nr,nr,4,nr,4,11,
02-04-2006,8,nr,nr,11,3,0,nr,nr,11,nr,nr,nr,nr,nr,nr,nr,nr,4,6,2,5,5,nr,2,3,12,nr,nr,7,8,4,4,nr,6,3,nr,nr,10,nr,5,15,
02-04-2006,9,nr,nr,11,5,2,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,nr,11,5,5,5,6,nr,3,5,11,nr,nr,7,14,4,4,nr,6,5,nr,nr,9,nr,6,16,
02-04-2006,10,nr,nr,11,4,2,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,nr,6,5,7,4,5,nr,3,4,12,nr,nr,7,14,4,3,nr,7,7,nr,nr,6,nr,7,16,
02-04-2006,11,nr,nr,9,3,1,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,nr,4,5,6,4,5,nr,2,4,10,nr,nr,6,12,4,2,nr,4,6,nr,nr,5,nr,7,14,
02-04-2006,12,nr,nr,8,3,3,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,nr,2,3,4,4,4,nr,1,3,8,nr,nr,5,8,3,2,nr,4,2,nr,nr,4,nr,4,12,
02-04-2006,13,nr,nr,6,3,2,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,nr,4,1,1,4,4,nr,1,3,5,nr,nr,5,6,3,2,nr,2,2,nr,nr,3,nr,4,7,
02-04-2006,14,nr,nr,5,3,2,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,3,0,0,2,2,nr,2,2,5,nr,nr,6,2,2,2,nr,2,2,nr,nr,1,nr,4,5,
02-04-2006,16,nr,nr,2,5,1,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,2,1,0,1,0,nr,0,0,5,nr,nr,6,0,1,1,nr,2,3,nr,nr,1,nr,10,1,
