Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-06-2011,1,1,nr,nr,0,nr,nr,nr,nr,nr,0,nr,nr,nr,2,nr,4,nr,1,1,nr,1,nr,6,nr,2,nr,nr,2,nr,nr,nr,nr,1,3,nr,nr,1,nr,2,4,
01-06-2011,2,1,nr,nr,0,nr,nr,nr,nr,nr,0,nr,nr,nr,1,nr,4,nr,1,1,nr,1,nr,nr,nr,1,nr,nr,1,nr,nr,nr,nr,0,3,nr,nr,1,nr,3,3,
01-06-2011,3,1,nr,nr,0,nr,nr,nr,nr,nr,1,nr,nr,nr,1,nr,4,nr,1,1,nr,1,nr,nr,nr,2,nr,nr,1,nr,nr,nr,nr,4,3,nr,nr,1,nr,3,3,
01-06-2011,4,1,nr,nr,0,nr,nr,nr,nr,nr,2,nr,nr,nr,0,nr,4,nr,0,1,nr,1,nr,3,nr,2,nr,nr,1,nr,nr,nr,nr,3,3,nr,nr,1,nr,3,2,
01-06-2011,5,1,nr,nr,0,nr,nr,nr,nr,nr,2,nr,nr,nr,0,nr,4,nr,1,1,nr,1,nr,4,nr,2,nr,nr,1,nr,nr,nr,nr,8,3,nr,nr,2,nr,3,3,
01-06-2011,6,1,nr,nr,0,nr,nr,nr,nr,nr,4,nr,nr,nr,0,nr,4,nr,2,1,nr,1,nr,5,nr,4,nr,nr,1,nr,nr,nr,nr,5,4,nr,nr,1,nr,4,4,
01-06-2011,7,2,nr,nr,0,nr,nr,nr,nr,nr,2,nr,nr,nr,0,nr,5,nr,2,1,nr,2,nr,5,nr,5,nr,nr,2,nr,nr,nr,nr,3,5,nr,nr,1,nr,3,4,
01-06-2011,8,2,nr,nr,0,nr,nr,nr,nr,nr,2,nr,nr,nr,0,nr,5,nr,2,1,nr,2,nr,6,nr,4,nr,nr,2,nr,nr,nr,nr,3,5,nr,nr,1,nr,3,4,
01-06-2011,9,3,nr,nr,0,nr,nr,nr,nr,nr,2,nr,nr,nr,0,nr,5,nr,2,1,nr,2,nr,4,nr,2,nr,nr,3,nr,nr,nr,nr,3,4,nr,nr,1,nr,3,4,
01-06-2011,10,3,nr,nr,0,nr,nr,nr,nr,nr,1,nr,nr,nr,0,nr,nr,nr,2,1,nr,2,nr,4,nr,7,nr,nr,3,nr,nr,nr,nr,2,4,nr,nr,1,nr,3,4,
01-06-2011,11,2,nr,nr,0,nr,nr,nr,nr,nr,1,nr,nr,nr,0,nr,nr,nr,1,1,nr,2,nr,4,nr,9,nr,nr,2,nr,nr,nr,nr,2,4,nr,nr,1,nr,3,4,
01-06-2011,12,1,nr,nr,0,nr,nr,nr,nr,nr,1,nr,nr,nr,1,nr,nr,nr,1,1,nr,2,nr,4,nr,nr,nr,nr,2,nr,nr,nr,nr,1,3,nr,nr,1,nr,3,4,
01-06-2011,13,2,nr,nr,0,nr,nr,nr,nr,nr,0,nr,nr,nr,0,nr,5,nr,nr,1,nr,1,nr,3,nr,2,nr,nr,2,nr,nr,nr,nr,1,3,nr,nr,1,nr,3,4,
01-06-2011,14,1,nr,nr,0,nr,nr,nr,nr,nr,1,nr,nr,nr,0,nr,4,nr,nr,1,nr,0,nr,3,nr,2,nr,nr,2,nr,1,nr,nr,2,3,nr,nr,1,nr,3,4,
01-06-2011,15,2,nr,nr,0,nr,nr,nr,nr,nr,0,nr,nr,nr,0,nr,4,nr,nr,1,nr,2,nr,3,nr,2,nr,nr,2,nr,1,nr,nr,2,3,nr,nr,1,nr,3,3,
