Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-01-2006,1,nr,nr,14,20,26,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,nr,10,11,15,13,nr,nr,9,9,10,nr,nr,10,10,12,nr,nr,8,23,nr,nr,11,20,26,28,
01-01-2006,2,nr,nr,17,8,44,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,nr,12,26,17,17,nr,nr,9,11,15,nr,nr,11,16,11,nr,nr,9,30,nr,nr,12,22,24,34,
01-01-2006,3,nr,nr,17,7,28,nr,nr,6,nr,nr,nr,nr,nr,nr,nr,nr,9,17,33,22,nr,nr,9,11,11,nr,nr,12,17,10,nr,nr,11,27,nr,nr,10,22,34,36,
01-01-2006,4,nr,nr,17,7,19,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,nr,8,19,24,19,nr,nr,9,9,11,nr,nr,13,13,11,nr,nr,7,26,nr,nr,11,21,29,38,
01-01-2006,5,nr,nr,14,7,14,nr,nr,6,nr,nr,nr,nr,nr,nr,nr,nr,11,20,15,20,nr,nr,8,6,9,nr,nr,11,10,9,nr,nr,5,26,nr,nr,10,23,25,37,
01-01-2006,6,nr,nr,11,5,11,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,nr,11,17,18,21,nr,nr,8,5,8,nr,nr,9,7,8,nr,nr,3,24,nr,nr,9,18,21,35,
01-01-2006,7,nr,nr,9,5,9,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,nr,10,17,17,17,12,nr,8,5,9,nr,nr,10,7,8,nr,nr,3,24,nr,nr,9,17,19,35,
01-01-2006,8,nr,nr,8,5,8,nr,nr,4,nr,nr,nr,nr,nr,12,nr,nr,11,16,17,19,14,nr,8,5,8,nr,nr,9,6,8,nr,nr,3,24,nr,nr,10,15,18,37,
01-01-2006,9,nr,nr,8,7,9,nr,nr,6,nr,nr,nr,nr,nr,11,nr,nr,17,18,19,18,19,nr,8,4,9,nr,nr,10,7,11,nr,nr,4,24,nr,nr,15,14,19,37,
01-01-2006,10,nr,nr,10,8,10,nr,nr,7,nr,nr,nr,nr,nr,9,nr,nr,17,21,22,19,21,nr,8,7,11,nr,nr,11,11,11,nr,nr,5,24,nr,nr,19,14,18,40,
