Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-05-2019,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-05-2019,2,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-05-2019,3,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-05-2019,4,0,1,nr,nr,1,nr,nr,0,0,nr,nr,nr,nr,0,0,nr,1,nr,0,0,1,nr,0,2,nr,1,1,1,nr,1,nr,2,1,1,nr,nr,nr,nr,nr,nr,2,1,nr,nr,nr,nr,0,nr,
01-05-2019,5,0,1,nr,nr,1,nr,nr,0,0,nr,nr,nr,nr,0,1,nr,1,nr,0,0,2,nr,0,2,nr,2,3,1,nr,0,nr,2,1,1,nr,nr,nr,nr,nr,nr,3,1,nr,nr,nr,nr,0,nr,
01-05-2019,6,1,1,nr,nr,1,nr,nr,3,0,nr,nr,nr,nr,1,1,nr,1,nr,0,1,2,nr,0,2,nr,2,4,1,nr,1,nr,3,1,1,nr,nr,nr,nr,nr,nr,2,2,nr,nr,nr,nr,1,nr,
01-05-2019,7,1,1,nr,nr,1,nr,nr,4,1,nr,nr,nr,nr,1,1,nr,1,nr,1,1,2,nr,0,2,nr,3,5,1,nr,1,nr,4,2,1,nr,nr,nr,nr,nr,nr,3,2,nr,nr,nr,nr,1,nr,
01-05-2019,8,1,1,nr,nr,1,nr,nr,3,1,nr,1,nr,nr,1,1,nr,2,nr,2,1,3,nr,0,3,nr,4,3,1,nr,1,nr,5,2,1,nr,nr,nr,nr,nr,nr,3,2,nr,nr,nr,nr,1,nr,
01-05-2019,9,1,1,nr,nr,3,nr,nr,2,1,nr,2,nr,nr,0,2,nr,2,nr,2,1,2,nr,1,3,nr,3,3,1,nr,1,nr,4,3,1,nr,nr,nr,nr,nr,nr,6,2,nr,nr,nr,nr,2,nr,
01-05-2019,10,1,2,nr,nr,3,nr,nr,2,1,nr,1,nr,nr,1,3,nr,1,nr,1,1,2,nr,2,3,nr,2,3,1,nr,1,nr,3,3,2,nr,nr,nr,nr,nr,nr,8,2,nr,nr,nr,nr,2,nr,
01-05-2019,11,1,2,nr,nr,2,nr,nr,1,1,nr,1,nr,nr,3,3,nr,1,nr,1,1,2,nr,2,3,nr,1,2,1,nr,2,nr,3,3,3,nr,nr,nr,nr,nr,nr,6,2,nr,nr,nr,nr,1,nr,
01-05-2019,12,1,2,nr,nr,2,nr,nr,1,1,nr,1,nr,nr,2,1,nr,2,nr,1,1,2,nr,2,3,nr,1,2,1,nr,1,nr,3,2,2,nr,nr,nr,nr,nr,nr,2,1,nr,nr,nr,nr,2,nr,
01-05-2019,13,1,2,nr,nr,2,nr,nr,1,1,nr,1,nr,nr,1,1,nr,2,nr,1,1,2,nr,1,2,nr,2,2,2,nr,1,nr,3,2,2,nr,nr,nr,nr,nr,nr,2,1,nr,nr,nr,nr,1,nr,
01-05-2019,14,1,2,nr,nr,2,nr,nr,1,1,nr,1,nr,nr,1,1,nr,1,nr,1,1,2,nr,1,2,nr,1,2,1,nr,1,nr,2,2,2,nr,nr,nr,nr,nr,nr,3,1,nr,nr,nr,nr,1,nr,
01-05-2019,15,1,1,nr,nr,1,nr,nr,1,1,nr,1,nr,nr,1,1,nr,1,nr,1,1,2,nr,0,2,nr,1,2,1,nr,1,nr,2,2,2,nr,nr,nr,nr,nr,nr,2,0,nr,nr,nr,nr,1,nr,
01-05-2019,16,1,2,nr,nr,1,nr,nr,1,1,nr,1,nr,nr,1,1,nr,1,nr,1,1,2,nr,0,2,nr,1,2,2,nr,1,nr,2,1,2,nr,nr,nr,nr,nr,nr,3,1,nr,nr,nr,nr,0,nr,
01-05-2019,17,0,1,nr,nr,0,nr,nr,0,1,nr,1,nr,nr,1,29,nr,1,nr,0,1,1,nr,0,3,nr,1,2,1,nr,1,nr,3,1,2,nr,nr,nr,nr,nr,nr,2,1,nr,nr,nr,nr,nr,nr,
01-05-2019,18,0,1,nr,nr,0,nr,nr,1,1,nr,1,nr,nr,1,13,nr,1,nr,1,1,1,nr,0,2,nr,1,2,1,nr,1,nr,2,1,1,nr,nr,nr,nr,nr,nr,1,10,nr,nr,nr,nr,4,nr,
01-05-2019,19,0,1,nr,nr,0,nr,nr,0,0,nr,1,nr,nr,1,0,nr,1,nr,0,nr,1,nr,0,2,nr,1,1,1,nr,1,nr,2,1,1,nr,nr,nr,nr,nr,nr,3,2,nr,nr,nr,nr,1,nr,
01-05-2019,20,0,1,nr,nr,0,nr,nr,0,0,nr,2,nr,nr,0,0,nr,2,nr,0,0,1,nr,0,1,nr,1,1,1,nr,0,nr,3,1,1,nr,nr,nr,nr,nr,nr,2,0,nr,nr,nr,nr,1,nr,
01-05-2019,21,0,1,nr,nr,0,nr,nr,0,0,nr,1,nr,nr,1,0,nr,1,nr,0,1,2,nr,0,1,nr,1,1,1,nr,0,nr,2,1,1,nr,nr,nr,nr,nr,nr,1,0,nr,nr,nr,nr,0,nr,
01-05-2019,22,0,1,nr,nr,0,nr,nr,0,0,nr,1,nr,nr,1,0,nr,1,nr,0,1,1,nr,0,1,nr,0,2,1,nr,1,nr,2,0,1,nr,nr,nr,nr,nr,nr,nr,0,nr,nr,nr,nr,1,nr,
01-05-2019,23,0,1,nr,nr,0,nr,nr,0,0,nr,1,nr,nr,0,0,nr,0,nr,0,0,1,nr,0,1,nr,1,1,1,nr,1,nr,2,1,1,nr,nr,nr,nr,nr,nr,2,0,nr,nr,nr,nr,0,nr,
01-05-2019,24,0,1,nr,nr,0,nr,nr,2,0,nr,1,nr,nr,0,0,nr,0,nr,2,0,2,nr,0,1,nr,1,1,1,nr,0,nr,2,1,1,nr,nr,nr,nr,nr,nr,2,1,nr,nr,nr,nr,0,nr,
02-05-2019,1,0,1,nr,nr,0,nr,nr,2,0,nr,1,nr,nr,0,0,nr,1,nr,0,1,1,nr,0,3,nr,1,1,1,nr,0,nr,2,1,1,nr,nr,nr,nr,nr,nr,1,0,nr,nr,nr,nr,0,nr,
