Promedio horarios de wspPromedio horarios de wsp
Fecha,Hora,ACO,AJU,ATI,CAM,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-01-2010,1,nr,nr,nr,nr,0.4,nr,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.7,nr,nr,1.1,1.5,nr,nr,1.7,nr,nr,nr,1.4,nr,nr,nr,nr,nr,0.6,
01-01-2010,2,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,2.2,nr,nr,1.1,2.6,nr,nr,1.5,nr,nr,nr,1.9,nr,nr,nr,nr,nr,0.9,
01-01-2010,3,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,2.1,nr,nr,1.9,3.9,nr,nr,2.4,nr,nr,nr,3.4,nr,nr,nr,nr,nr,3.4,
01-01-2010,4,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.8,nr,nr,nr,nr,nr,2.4,nr,nr,2.5,3.4,nr,nr,3.2,nr,nr,nr,2.5,nr,nr,nr,nr,nr,2.8,
01-01-2010,5,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,1.7,nr,nr,nr,nr,nr,2.3,nr,nr,1.5,3.6,nr,nr,2.9,nr,nr,nr,1.8,nr,nr,nr,nr,nr,2.6,
01-01-2010,6,nr,nr,nr,nr,2.3,nr,nr,nr,nr,nr,3.7,nr,nr,nr,nr,nr,3,nr,nr,2.6,4,nr,nr,3.2,nr,nr,nr,3.8,nr,nr,nr,nr,nr,3.7,
01-01-2010,7,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,2.1,nr,nr,2.2,3.2,nr,nr,3.7,nr,nr,nr,2.4,nr,nr,nr,nr,nr,2.6,
01-01-2010,8,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,1.9,nr,nr,1.3,2.5,nr,nr,2.9,nr,nr,nr,1.2,nr,nr,nr,nr,nr,1.8,
01-01-2010,9,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,2.2,nr,nr,1.3,2.7,nr,nr,2.7,nr,nr,nr,1.6,nr,nr,nr,nr,nr,2,
01-01-2010,10,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,2.5,nr,nr,1.4,2.4,nr,nr,2.4,nr,nr,nr,2,nr,nr,nr,nr,nr,1.2,
01-01-2010,11,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,1.2,nr,nr,1.3,2.4,nr,nr,1.6,nr,nr,nr,1.3,nr,nr,nr,nr,nr,1.3,
01-01-2010,12,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,1,nr,nr,1.1,2.5,nr,nr,1.4,nr,nr,nr,1.3,nr,nr,nr,nr,nr,1.7,
01-01-2010,13,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,0.7,nr,nr,0.7,1.5,nr,nr,1.3,nr,nr,nr,0.8,nr,nr,nr,nr,nr,0.4,
01-01-2010,14,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,0.8,nr,nr,0.8,1.1,nr,nr,1.3,nr,nr,nr,0.6,nr,nr,nr,nr,nr,0.6,
01-01-2010,15,nr,nr,nr,nr,0.7,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,1.1,nr,nr,0.5,0.9,nr,nr,0.9,nr,nr,nr,1.3,nr,nr,nr,nr,nr,0.7,
01-01-2010,16,nr,nr,nr,nr,0.7,nr,nr,nr,nr,nr,0.2,nr,nr,nr,nr,nr,0.8,nr,nr,1.1,1.4,nr,nr,0.9,nr,nr,nr,0.5,nr,nr,nr,nr,nr,0.7,
01-01-2010,17,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,0.6,nr,nr,0.5,1.7,nr,nr,1.1,nr,nr,nr,1.4,nr,nr,nr,nr,nr,0.8,
01-01-2010,18,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,2.2,nr,nr,nr,nr,nr,0.5,nr,nr,0.9,2.9,nr,nr,2.1,nr,nr,nr,3.6,nr,nr,nr,nr,nr,1.8,
01-01-2010,19,nr,nr,nr,nr,2.8,nr,nr,nr,nr,nr,2.5,nr,nr,nr,nr,nr,1.3,nr,nr,0.3,3.8,nr,nr,3.1,nr,nr,nr,3.4,nr,nr,nr,nr,nr,1.5,
01-01-2010,20,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,2.7,nr,nr,nr,nr,nr,3,nr,nr,2,4.1,nr,nr,2.1,nr,nr,nr,3.2,nr,nr,nr,nr,nr,0.7,
01-01-2010,21,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,3.2,nr,nr,nr,nr,nr,3.2,nr,nr,2.1,5.1,nr,nr,2.8,nr,nr,nr,4.3,nr,nr,nr,nr,nr,0.6,
01-01-2010,22,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,1.6,nr,nr,nr,nr,nr,2.2,nr,nr,1.5,4.2,nr,nr,1.8,nr,nr,nr,3,nr,nr,nr,nr,nr,1.9,
01-01-2010,23,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,0.7,nr,nr,0.6,3.7,nr,nr,1.6,nr,nr,nr,2.9,nr,nr,nr,nr,nr,1.5,
01-01-2010,24,nr,nr,nr,nr,0.7,nr,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.2,nr,nr,0.5,2.6,nr,nr,1.5,nr,nr,nr,2.5,nr,nr,nr,nr,nr,1.3,
02-01-2010,1,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,0.1,nr,nr,nr,nr,nr,1,nr,nr,0.5,2.3,nr,nr,0.9,nr,nr,nr,2,nr,nr,nr,nr,nr,1.1,
02-01-2010,2,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,0.2,nr,nr,nr,nr,nr,1.3,nr,nr,0.7,2.5,nr,nr,1.2,nr,nr,nr,2.1,nr,nr,nr,nr,nr,0.8,
02-01-2010,3,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,1.2,nr,nr,0.8,2.1,nr,nr,1.4,nr,nr,nr,1.5,nr,nr,nr,nr,nr,0.5,
02-01-2010,4,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,0.2,nr,nr,nr,nr,nr,0.8,nr,nr,0.4,1.5,nr,nr,1.2,nr,nr,nr,0.9,nr,nr,nr,nr,nr,1.1,
02-01-2010,5,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.2,nr,nr,0.6,1.1,nr,nr,0.6,nr,nr,nr,0.8,nr,nr,nr,nr,nr,1,
02-01-2010,6,nr,nr,nr,nr,0.2,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,0.8,nr,nr,0.6,1.1,nr,nr,1.1,nr,nr,nr,0.2,nr,nr,nr,nr,nr,0.8,
02-01-2010,7,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,nr,0.6,nr,nr,0.6,0.9,nr,nr,1,nr,nr,nr,1.2,nr,nr,nr,nr,nr,0.4,
02-01-2010,8,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,0.4,nr,nr,0.5,0.8,nr,nr,1.1,nr,nr,nr,1.6,nr,nr,nr,nr,nr,0.9,
02-01-2010,9,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,0.7,nr,nr,0.4,0.5,nr,nr,1,nr,nr,nr,1.2,nr,nr,nr,nr,nr,0.5,
02-01-2010,10,nr,nr,nr,nr,0.4,nr,nr,nr,nr,nr,0.4,nr,nr,nr,nr,nr,0.4,nr,nr,0.3,0.8,nr,nr,0.2,nr,nr,nr,0.5,nr,nr,nr,nr,nr,0.7,
02-01-2010,11,nr,nr,nr,nr,0.7,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,1,nr,nr,0.8,0.5,nr,nr,0.8,nr,nr,nr,0.9,nr,nr,nr,nr,nr,0.9,
02-01-2010,12,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,0.6,nr,nr,0.8,0.5,nr,nr,0.5,nr,nr,nr,1,nr,nr,nr,nr,nr,0.7,
02-01-2010,13,nr,nr,nr,nr,0.7,nr,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,0.3,nr,nr,0.7,1.2,nr,nr,1,nr,nr,nr,1.1,nr,nr,nr,nr,nr,1,
02-01-2010,14,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,0.4,nr,nr,1.1,1.1,nr,nr,1.1,nr,nr,nr,0.8,nr,nr,nr,nr,nr,1.5,
02-01-2010,15,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,0.5,nr,nr,1.1,1,nr,nr,0.9,nr,nr,nr,0.5,nr,nr,nr,nr,nr,1.3,
02-01-2010,16,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,0.4,nr,nr,nr,nr,nr,1.1,nr,nr,1,0.7,nr,nr,1.7,nr,nr,nr,1.1,nr,nr,nr,nr,nr,0.8,
02-01-2010,17,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,nr,1.4,nr,nr,0.7,1.7,nr,nr,2.3,nr,nr,nr,0.8,nr,nr,nr,nr,nr,1.4,
02-01-2010,18,nr,nr,nr,nr,2.6,nr,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.9,nr,nr,0.6,3.1,nr,nr,2,nr,nr,nr,0.9,nr,nr,nr,nr,nr,2.9,
02-01-2010,19,nr,nr,nr,nr,1.9,nr,nr,nr,nr,nr,2.3,nr,nr,nr,nr,nr,0.9,nr,nr,1.9,1,nr,nr,1.1,nr,nr,nr,3.4,nr,nr,nr,nr,nr,1.3,
02-01-2010,20,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,2.4,nr,nr,nr,nr,nr,3.1,nr,nr,1.9,3.9,nr,nr,3.3,nr,nr,nr,3.2,nr,nr,nr,nr,nr,2.1,
02-01-2010,21,nr,nr,nr,nr,2.6,nr,nr,nr,nr,nr,2.7,nr,nr,nr,nr,nr,1.6,nr,nr,3,4.4,nr,nr,3,nr,nr,nr,3.6,nr,nr,nr,nr,nr,2.3,
02-01-2010,22,nr,nr,nr,nr,1.9,nr,nr,nr,nr,nr,3.3,nr,nr,nr,nr,nr,1,nr,nr,2.1,4.4,nr,nr,3.2,nr,nr,nr,3.9,nr,nr,nr,nr,nr,1.8,
02-01-2010,23,nr,nr,nr,nr,1.6,nr,nr,nr,nr,nr,2.4,nr,nr,nr,nr,nr,2.1,nr,nr,2.3,3.1,nr,nr,1.9,nr,nr,nr,2.8,nr,nr,nr,nr,nr,1.8,
02-01-2010,24,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,1.6,nr,nr,1.9,2.7,nr,nr,2.5,nr,nr,nr,2.8,nr,nr,nr,nr,nr,1,
03-01-2010,1,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,0.9,nr,nr,1.6,2.2,nr,nr,1.9,nr,nr,nr,2.3,nr,nr,nr,nr,nr,1.2,
03-01-2010,2,nr,nr,nr,nr,0.4,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,1,nr,nr,1.1,1.5,nr,nr,1.1,nr,nr,nr,0.6,nr,nr,nr,nr,nr,0.8,
03-01-2010,3,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,0.2,nr,nr,nr,nr,nr,0.8,nr,nr,0.7,0.7,nr,nr,1.3,nr,nr,nr,1,nr,nr,nr,nr,nr,0.6,
03-01-2010,4,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,1.6,nr,nr,1.3,1.1,nr,nr,1.6,nr,nr,nr,0.7,nr,nr,nr,nr,nr,1,
03-01-2010,5,nr,nr,nr,nr,1.9,nr,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.4,nr,nr,0.9,1.2,nr,nr,2.1,nr,nr,nr,1.9,nr,nr,nr,nr,nr,0.8,
03-01-2010,6,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,1.7,nr,nr,1.5,1.8,nr,nr,1.6,nr,nr,nr,1.5,nr,nr,nr,nr,nr,1.4,
03-01-2010,7,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,1.7,nr,nr,2.3,2.6,nr,nr,2.6,nr,nr,nr,2.6,nr,nr,nr,nr,nr,0.8,
03-01-2010,8,nr,nr,nr,nr,0.1,nr,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,1.1,nr,nr,1.1,3.1,nr,nr,0.9,nr,nr,nr,2.6,nr,nr,nr,nr,nr,1,
03-01-2010,9,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,0.7,nr,nr,0.8,nr,nr,nr,1.1,nr,nr,nr,2.4,nr,nr,nr,nr,nr,0.6,
03-01-2010,10,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,1,nr,nr,1.6,2.5,nr,nr,1.4,nr,nr,nr,2.5,nr,nr,nr,nr,nr,1.1,
03-01-2010,11,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,1.9,nr,nr,nr,nr,nr,0.4,nr,nr,0.9,2.6,nr,nr,0.9,nr,nr,nr,2.3,nr,nr,nr,nr,nr,0.3,
03-01-2010,12,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,1.6,nr,nr,nr,nr,nr,0.9,nr,nr,1,2.6,nr,nr,0.3,nr,nr,nr,2,nr,nr,nr,nr,nr,1.2,
03-01-2010,13,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,1.8,nr,nr,nr,nr,nr,0.5,nr,nr,0.7,2.6,nr,nr,1.1,nr,nr,nr,2.8,nr,nr,nr,nr,nr,1.7,
03-01-2010,14,nr,nr,nr,nr,0.7,nr,nr,nr,nr,nr,2.7,nr,nr,nr,nr,nr,0.7,nr,nr,nr,3.3,nr,nr,1.2,nr,nr,nr,3.3,nr,nr,nr,nr,nr,1,
03-01-2010,15,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,3.2,nr,nr,nr,nr,nr,3.4,nr,nr,3,5,nr,nr,2.9,nr,nr,nr,3.4,nr,nr,nr,nr,nr,2.9,
03-01-2010,16,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,2.4,nr,nr,nr,nr,nr,1.6,nr,nr,1.8,4.1,nr,nr,2.6,nr,nr,nr,3.5,nr,nr,nr,nr,nr,1.5,
03-01-2010,17,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,2.5,nr,nr,nr,nr,nr,1.6,nr,nr,1.2,3.5,nr,nr,1.6,nr,nr,nr,2.8,nr,nr,nr,nr,nr,0.8,
03-01-2010,18,nr,nr,nr,nr,1.8,nr,nr,nr,nr,nr,2.2,nr,nr,nr,nr,nr,0.9,nr,nr,1,3.5,nr,nr,2.3,nr,nr,nr,3.1,nr,nr,nr,nr,nr,2.4,
03-01-2010,19,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,2.7,nr,nr,nr,nr,nr,1.5,nr,nr,1.3,3.5,nr,nr,2.4,nr,nr,nr,3.2,nr,nr,nr,nr,nr,2.7,
03-01-2010,20,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,2.6,nr,nr,nr,nr,nr,1.6,nr,nr,1.2,2.8,nr,nr,2.5,nr,nr,nr,2.8,nr,nr,nr,nr,nr,2.4,
03-01-2010,21,nr,nr,nr,nr,1.6,nr,nr,nr,nr,nr,2.4,nr,nr,nr,nr,nr,1.6,nr,nr,2.3,3,nr,nr,2.4,nr,nr,nr,2.3,nr,nr,nr,nr,nr,2.5,
03-01-2010,22,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,2.1,nr,nr,2.2,2,nr,nr,2.8,nr,nr,nr,1.4,nr,nr,nr,nr,nr,1.1,
03-01-2010,23,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,1.3,nr,nr,1.3,1.4,nr,nr,2.4,nr,nr,nr,1,nr,nr,nr,nr,nr,0.4,
03-01-2010,24,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,0.2,nr,nr,nr,nr,nr,1.1,nr,nr,1.4,2.2,nr,nr,2.2,nr,nr,nr,1.5,nr,nr,nr,nr,nr,0.9,
04-01-2010,1,nr,nr,nr,nr,0.2,nr,nr,nr,nr,nr,0.4,nr,nr,nr,nr,nr,0.6,nr,nr,1.5,1.7,nr,nr,1.5,nr,nr,nr,1.3,nr,nr,nr,nr,nr,0.8,
04-01-2010,2,nr,nr,nr,nr,0.2,nr,nr,nr,nr,nr,1.6,nr,nr,nr,nr,nr,1.2,nr,nr,1.4,1.7,nr,nr,1.2,nr,nr,nr,1.8,nr,nr,nr,nr,nr,1,
04-01-2010,3,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,1.8,nr,nr,1.7,1.7,nr,nr,1.9,nr,nr,nr,1.7,nr,nr,nr,nr,nr,1.1,
04-01-2010,4,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,1.9,nr,nr,2,1.2,nr,nr,2.5,nr,nr,nr,1.8,nr,nr,nr,nr,nr,0.5,
04-01-2010,5,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,0.4,nr,nr,nr,nr,nr,2.3,nr,nr,1.3,1.9,nr,nr,2.4,nr,nr,nr,2.1,nr,nr,nr,nr,nr,0.8,
04-01-2010,6,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,1.8,nr,nr,1.2,2,nr,nr,2,nr,nr,nr,1.6,nr,nr,nr,nr,nr,0.5,
04-01-2010,7,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,1.8,nr,nr,1.7,2.2,nr,nr,2.1,nr,nr,nr,2.3,nr,nr,nr,nr,nr,0.5,
04-01-2010,8,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,1.9,nr,nr,1.7,2,nr,nr,2.1,nr,nr,nr,2.1,nr,nr,nr,nr,nr,0.7,
04-01-2010,9,nr,nr,nr,nr,0.7,nr,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,1,nr,nr,1.6,2.6,nr,nr,1.6,nr,nr,nr,2.3,nr,nr,nr,nr,nr,1.3,
04-01-2010,10,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,2.6,nr,nr,nr,nr,nr,0.6,nr,nr,1.5,2.8,nr,nr,1,nr,nr,nr,2.4,nr,nr,nr,nr,nr,1.4,
04-01-2010,11,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.6,nr,nr,2.5,3.1,nr,nr,2.4,nr,nr,nr,2.8,nr,nr,nr,nr,nr,2.1,
04-01-2010,12,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,2.8,nr,nr,nr,nr,nr,2,nr,nr,2.6,2.7,nr,nr,2.7,nr,nr,nr,2.5,nr,nr,nr,nr,nr,1.5,
04-01-2010,13,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,0.9,nr,nr,1.2,1.9,nr,nr,2,nr,nr,nr,2.2,nr,nr,nr,nr,nr,1.5,
04-01-2010,14,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,2.4,nr,nr,nr,nr,nr,1.3,nr,nr,1.5,2.2,nr,nr,1.3,nr,nr,nr,2,nr,nr,nr,nr,nr,1.6,
04-01-2010,15,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,1.6,nr,nr,nr,nr,nr,0.9,nr,nr,1.6,1.4,nr,nr,1.3,nr,nr,nr,1.3,nr,nr,nr,nr,nr,0.7,
04-01-2010,16,nr,nr,nr,nr,0.4,nr,nr,nr,nr,nr,1.7,nr,nr,nr,nr,nr,0.6,nr,nr,1.1,1.2,nr,nr,0.5,nr,nr,nr,1.8,nr,nr,nr,nr,nr,1.2,
04-01-2010,17,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,2.2,nr,nr,nr,nr,nr,0.5,nr,nr,0.8,1.9,nr,nr,1.3,nr,nr,nr,1.9,nr,nr,nr,nr,nr,1.5,
04-01-2010,18,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,2.2,nr,nr,nr,nr,nr,1.1,nr,nr,1.4,2.8,nr,nr,1.2,nr,nr,nr,3.2,nr,nr,nr,nr,nr,2.4,
04-01-2010,19,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,4,nr,nr,nr,nr,nr,2.1,nr,nr,2.9,4.7,nr,nr,2.8,nr,nr,nr,4.6,nr,nr,nr,nr,nr,4.1,
04-01-2010,20,nr,nr,nr,nr,2.3,nr,nr,nr,nr,nr,4.1,nr,nr,nr,nr,nr,2.4,nr,nr,4,4.9,nr,nr,5,nr,nr,nr,4.5,nr,nr,nr,nr,nr,3.6,
04-01-2010,21,nr,nr,nr,nr,1.7,nr,nr,nr,nr,nr,3.9,nr,nr,nr,nr,nr,2.8,nr,nr,3,4.2,nr,nr,4.7,nr,nr,nr,4,nr,nr,nr,nr,nr,3,
04-01-2010,22,nr,nr,nr,nr,1.8,nr,nr,nr,nr,nr,3.8,nr,nr,nr,nr,nr,3,nr,nr,2.8,4.1,nr,nr,4.3,nr,nr,nr,4,nr,nr,nr,nr,nr,2.8,
