Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-04-2008,1,11,nr,nr,29,nr,nr,nr,37,nr,nr,nr,nr,nr,nr,nr,24,54,nr,23,nr,24,nr,nr,nr,23,nr,nr,nr,nr,nr,nr,
01-04-2008,2,21,nr,nr,25,nr,nr,nr,31,nr,nr,nr,nr,nr,nr,nr,23,81,nr,39,nr,33,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,
01-04-2008,3,30,nr,nr,25,nr,nr,nr,31,nr,nr,nr,nr,nr,nr,nr,19,88,nr,46,nr,24,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,
01-04-2008,4,25,nr,nr,41,nr,nr,nr,30,nr,nr,nr,nr,nr,nr,nr,19,86,nr,52,nr,15,nr,nr,nr,26,nr,nr,nr,nr,nr,nr,
01-04-2008,5,34,nr,nr,39,nr,nr,nr,29,nr,nr,nr,nr,nr,nr,nr,21,59,nr,53,nr,29,nr,nr,nr,32,nr,nr,nr,nr,nr,nr,
01-04-2008,6,31,nr,nr,48,nr,nr,nr,33,nr,nr,nr,nr,nr,nr,nr,33,63,nr,63,nr,56,nr,nr,nr,57,nr,nr,nr,nr,nr,nr,
01-04-2008,7,38,nr,nr,64,nr,nr,nr,41,nr,nr,nr,nr,nr,nr,nr,69,81,nr,77,nr,56,nr,nr,nr,50,nr,nr,nr,nr,nr,nr,
01-04-2008,8,29,nr,nr,54,nr,nr,nr,46,nr,nr,nr,nr,nr,nr,nr,68,120,nr,59,nr,60,nr,nr,nr,59,nr,nr,nr,nr,nr,nr,
01-04-2008,9,26,nr,nr,58,nr,nr,nr,46,nr,nr,nr,nr,nr,nr,nr,59,79,nr,59,nr,70,nr,nr,nr,59,nr,nr,nr,nr,nr,nr,
01-04-2008,10,20,nr,nr,54,nr,nr,nr,53,nr,nr,nr,nr,nr,nr,nr,69,56,nr,57,nr,61,nr,nr,nr,54,nr,nr,nr,nr,nr,nr,
01-04-2008,11,18,nr,nr,46,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,81,54,nr,54,nr,nr,nr,nr,nr,80,nr,nr,nr,nr,nr,nr,
01-04-2008,12,22,nr,nr,29,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,66,50,nr,nr,nr,nr,nr,nr,nr,38,nr,nr,nr,nr,nr,nr,
