Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-08-2006,1,nr,nr,0,1,4,nr,nr,5,nr,nr,nr,nr,nr,1,nr,nr,6,5,nr,5,5,nr,1,1,4,nr,nr,nr,6,2,nr,nr,4,2,nr,nr,6,3,1,2,
01-08-2006,2,nr,nr,0,1,4,nr,nr,4,nr,nr,nr,nr,nr,0,nr,nr,5,5,nr,5,5,nr,1,1,3,nr,nr,nr,6,2,nr,nr,6,2,nr,nr,4,2,1,2,
01-08-2006,3,nr,nr,1,2,5,nr,nr,4,nr,nr,nr,nr,nr,0,nr,nr,4,4,nr,6,4,nr,1,1,3,nr,nr,nr,6,2,nr,nr,6,3,nr,nr,3,2,1,2,
01-08-2006,4,nr,nr,0,29,8,nr,nr,2,nr,nr,nr,nr,nr,1,nr,nr,5,5,nr,6,5,nr,1,1,3,nr,nr,nr,7,2,nr,nr,12,4,nr,nr,1,9,1,2,
01-08-2006,5,nr,nr,0,80,13,nr,nr,2,nr,nr,nr,nr,nr,14,nr,nr,6,4,nr,12,5,nr,1,1,3,nr,nr,nr,12,2,nr,nr,12,4,nr,nr,1,9,1,2,
01-08-2006,6,nr,nr,0,43,13,nr,nr,2,nr,nr,nr,nr,nr,21,nr,nr,8,6,nr,14,5,nr,0,1,4,nr,nr,nr,10,2,nr,nr,14,31,nr,nr,1,23,9,3,
01-08-2006,7,nr,nr,1,23,22,nr,nr,5,nr,nr,nr,nr,nr,30,nr,nr,16,18,nr,13,21,nr,2,2,4,nr,nr,nr,22,2,nr,nr,35,47,nr,nr,3,44,40,4,
01-08-2006,8,nr,nr,2,63,48,nr,nr,7,nr,nr,nr,nr,nr,31,nr,nr,21,10,nr,8,21,nr,2,2,4,nr,nr,nr,33,3,nr,nr,78,118,nr,nr,8,76,53,8,
01-08-2006,9,nr,nr,7,50,61,nr,nr,9,nr,nr,nr,nr,nr,41,nr,nr,26,20,nr,10,13,nr,9,5,7,nr,nr,nr,39,3,nr,nr,83,120,nr,nr,13,59,79,15,
01-08-2006,10,nr,nr,10,38,38,nr,nr,12,nr,nr,nr,nr,nr,26,nr,nr,36,72,nr,11,12,nr,20,10,24,nr,nr,nr,33,3,nr,nr,45,98,nr,nr,14,39,100,17,
01-08-2006,11,nr,nr,11,29,39,nr,nr,nr,nr,nr,nr,nr,nr,25,nr,nr,21,57,nr,11,10,nr,19,13,33,nr,nr,nr,40,4,nr,nr,47,67,nr,nr,7,25,74,21,
01-08-2006,12,nr,nr,13,27,nr,nr,nr,nr,nr,nr,nr,nr,nr,25,nr,nr,16,46,nr,12,10,nr,13,11,43,nr,nr,nr,26,3,nr,nr,47,48,nr,nr,1,23,51,39,
01-08-2006,13,nr,nr,20,28,nr,nr,nr,nr,nr,nr,nr,nr,nr,21,nr,nr,19,34,34,20,13,nr,8,6,31,nr,nr,nr,18,3,nr,nr,30,36,nr,nr,0,20,38,39,
01-08-2006,14,nr,nr,14,21,nr,nr,nr,nr,nr,nr,nr,nr,nr,20,nr,nr,28,26,28,20,21,nr,6,5,26,nr,nr,nr,24,3,nr,nr,31,20,nr,nr,0,27,17,28,
01-08-2006,16,nr,nr,1,5,12,nr,nr,2,nr,nr,nr,nr,nr,9,nr,nr,11,7,6,7,6,nr,4,nr,12,nr,nr,nr,11,2,nr,nr,10,6,nr,nr,nr,4,7,9,
01-08-2006,17,nr,nr,0,5,8,nr,nr,2,nr,nr,nr,nr,nr,5,nr,nr,10,6,5,6,7,nr,4,nr,8,nr,nr,nr,9,2,nr,nr,8,8,nr,nr,nr,4,2,7,
01-08-2006,18,nr,nr,0,2,6,nr,nr,1,nr,nr,nr,nr,nr,4,nr,nr,9,5,4,5,6,nr,4,nr,6,nr,nr,nr,8,3,nr,nr,6,4,nr,nr,nr,2,2,4,
01-08-2006,19,nr,nr,0,2,6,nr,nr,1,nr,nr,nr,nr,nr,3,nr,nr,9,5,3,6,5,nr,5,nr,6,nr,nr,nr,8,3,nr,nr,6,4,nr,nr,nr,3,2,5,
01-08-2006,20,nr,nr,2,2,5,nr,nr,1,nr,nr,nr,nr,nr,3,nr,nr,9,6,3,5,8,nr,5,nr,5,nr,nr,nr,8,3,nr,nr,6,4,nr,nr,nr,7,3,6,
01-08-2006,21,nr,nr,3,1,6,nr,nr,1,nr,nr,nr,nr,nr,4,nr,nr,9,6,3,8,8,nr,4,nr,6,nr,nr,nr,10,4,nr,nr,6,3,nr,nr,0,7,3,6,
01-08-2006,22,nr,nr,5,1,5,nr,nr,1,nr,nr,nr,nr,nr,3,nr,nr,9,6,4,7,8,nr,4,nr,6,nr,nr,nr,12,3,nr,nr,5,3,nr,nr,2,9,2,5,
01-08-2006,23,nr,nr,5,1,5,nr,nr,2,nr,nr,nr,nr,nr,2,nr,nr,8,7,3,8,6,nr,3,nr,6,nr,nr,nr,10,3,nr,nr,5,3,nr,nr,3,6,2,5,
