Promedio horarios de coPromedio horarios de co
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-04-2007,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.20,nr,0.9,nr,0.8,nr,nr,nr,nr,1.30,0.6,1.20,nr,nr,0.9,0.7,nr,1.0,nr,0.90,0.70,nr,nr,0.50,nr,1.00,1.30,
01-04-2007,2,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.50,nr,0.7,nr,0.6,nr,nr,nr,nr,0.80,0.8,1.20,nr,nr,0.4,0.8,nr,1.2,nr,1.10,0.80,nr,nr,0.40,nr,1.30,0.90,
01-04-2007,3,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.40,nr,0.9,nr,0.9,nr,nr,nr,nr,0.50,0.7,1.10,nr,nr,0.6,0.9,nr,1.5,nr,1.00,1.00,nr,nr,0.60,nr,1.20,1.20,
01-04-2007,4,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.50,nr,1.5,nr,1.2,nr,nr,nr,nr,0.90,0.6,1.70,nr,nr,1.0,1.3,nr,1.6,nr,1.00,1.00,nr,nr,1.00,nr,1.00,1.10,
01-04-2007,5,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.60,nr,1.5,nr,1.2,nr,nr,nr,nr,1.20,0.6,1.30,nr,nr,1.0,1.6,nr,1.7,nr,0.90,1.40,nr,nr,0.80,nr,1.30,1.60,
01-04-2007,6,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.50,nr,1.5,nr,1.5,nr,nr,nr,nr,1.00,0.8,1.50,nr,nr,1.2,1.3,nr,2.4,nr,1.30,1.50,nr,nr,0.80,nr,1.10,1.40,
01-04-2007,7,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.20,nr,1.9,nr,1.8,nr,nr,nr,nr,1.90,1.3,2.60,nr,nr,1.7,2.2,nr,2.6,nr,1.90,1.20,nr,nr,1.20,nr,1.50,1.00,
01-04-2007,8,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.10,nr,2.8,nr,2.2,nr,nr,nr,nr,2.40,1.7,2.20,nr,nr,2.0,2.1,nr,4.0,nr,2.50,2.00,nr,nr,1.60,nr,1.80,2.40,
01-04-2007,9,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.30,nr,1.9,nr,2.0,nr,nr,nr,nr,1.70,1.2,1.50,nr,nr,1.9,1.2,nr,2.4,nr,2.40,1.10,nr,nr,1.10,nr,1.60,1.30,
01-04-2007,10,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.80,nr,1.6,nr,1.9,nr,nr,nr,nr,1.80,1.1,1.00,nr,nr,1.6,1.4,nr,1.8,nr,1.40,1.30,nr,nr,0.90,nr,nr,0.80,
01-04-2007,11,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.40,nr,1.4,nr,1.4,nr,nr,nr,nr,1.60,1.2,0.90,nr,nr,0.7,1.6,nr,0.9,nr,1.40,1.20,nr,nr,0.10,nr,nr,0.60,
01-04-2007,12,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.40,nr,0.7,nr,0.7,nr,nr,nr,nr,0.60,0.6,0.60,nr,nr,0.2,1.1,nr,0.5,nr,1.30,1.10,nr,nr,0.00,nr,nr,0.30,
01-04-2007,13,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.20,nr,0.4,nr,0.5,nr,nr,nr,nr,0.30,0.3,0.50,nr,nr,0.1,0.7,nr,0.2,nr,0.80,0.90,nr,nr,0.00,nr,nr,0.30,
01-04-2007,14,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.50,nr,0.6,nr,0.7,nr,nr,nr,nr,0.30,0.4,0.70,nr,nr,0.2,0.9,nr,0.2,nr,1.40,1.00,nr,nr,0.00,nr,nr,0.20,
01-04-2007,16,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.40,nr,0.9,nr,0.9,nr,nr,nr,nr,0.30,0.4,1.50,nr,nr,0.3,1.3,nr,0.2,nr,1.50,0.80,nr,nr,0.10,nr,nr,1.10,
01-04-2007,17,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.50,nr,0.9,nr,1.3,nr,nr,nr,nr,0.70,1.0,1.50,nr,nr,0.2,1.3,nr,0.2,nr,0.90,0.60,nr,nr,0.00,nr,nr,0.60,
01-04-2007,18,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.20,nr,0.9,nr,1.2,nr,nr,nr,nr,0.80,1.1,1.60,nr,nr,0.3,1.0,nr,0.2,nr,1.00,0.70,nr,nr,0.00,nr,nr,1.40,
01-04-2007,19,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.00,nr,0.8,nr,0.9,nr,nr,nr,nr,0.80,0.7,1.60,nr,nr,0.6,0.8,nr,1.0,nr,1.00,0.70,nr,nr,0.40,nr,nr,1.30,
01-04-2007,20,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.30,nr,0.8,nr,1.1,nr,nr,nr,nr,1.20,0.8,1.30,nr,nr,1.0,1.3,nr,1.6,nr,1.20,1.00,nr,nr,0.60,nr,nr,1.40,
01-04-2007,21,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.20,nr,0.8,nr,1.0,nr,nr,nr,nr,1.20,1.1,1.10,nr,nr,1.0,1.0,nr,1.5,nr,1.00,0.50,nr,nr,0.80,nr,nr,1.10,
