Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-07-2016,1,0,1,0,nr,nr,nr,1,4,1,nr,nr,3,0,0,0,1,nr,0,1,1,nr,nr,1,0,nr,2,nr,1,1,0,nr,nr,1,1,0,0,nr,nr,nr,0,2,0,0,1,2,nr,1,2,
01-07-2016,2,0,1,0,nr,nr,nr,1,2,1,nr,nr,1,0,0,0,1,nr,0,1,1,nr,nr,1,0,nr,1,nr,1,1,0,nr,nr,1,1,0,0,nr,nr,nr,0,1,0,0,1,1,nr,1,2,
01-07-2016,3,0,1,0,nr,nr,nr,1,3,1,nr,nr,1,0,0,1,1,nr,0,1,1,nr,nr,1,0,nr,1,nr,2,1,0,nr,nr,1,1,0,0,nr,nr,nr,0,1,0,0,1,1,nr,1,2,
01-07-2016,4,0,1,0,nr,nr,nr,1,3,1,nr,nr,2,0,0,0,1,nr,0,1,1,nr,nr,1,0,nr,1,nr,3,1,0,nr,nr,1,1,0,0,nr,nr,nr,0,2,0,0,1,1,nr,1,2,
01-07-2016,5,0,1,0,nr,nr,nr,1,4,1,nr,nr,2,0,0,0,1,nr,0,1,1,2,nr,1,0,nr,2,nr,3,1,0,nr,nr,1,1,0,0,nr,nr,nr,0,8,1,0,1,1,nr,2,2,
01-07-2016,6,0,1,0,nr,nr,nr,1,5,1,nr,nr,3,0,0,9,2,nr,0,1,1,2,nr,1,0,nr,2,nr,3,1,0,nr,nr,1,1,0,0,nr,nr,nr,0,10,1,0,1,2,nr,7,2,
01-07-2016,7,nr,1,0,nr,nr,nr,2,5,1,nr,nr,6,0,1,30,3,nr,0,1,1,2,nr,1,0,nr,2,nr,5,2,0,nr,nr,1,1,0,0,nr,nr,nr,0,4,5,0,2,2,nr,4,3,
01-07-2016,8,1,1,0,nr,nr,nr,1,5,2,nr,nr,3,0,1,42,3,nr,0,1,1,3,nr,1,1,nr,3,nr,4,2,1,nr,nr,1,1,0,0,nr,nr,nr,0,9,17,0,2,3,nr,1,3,
01-07-2016,9,3,3,0,nr,nr,nr,2,6,4,nr,nr,2,0,1,49,5,nr,0,2,2,4,nr,1,1,nr,5,nr,5,3,1,nr,nr,nr,1,4,0,nr,nr,nr,0,9,33,0,3,6,nr,1,3,
01-07-2016,10,3,3,0,nr,nr,nr,3,6,3,nr,nr,6,0,1,47,8,nr,0,3,2,3,nr,2,1,nr,5,nr,15,5,1,nr,nr,3,2,3,0,nr,nr,nr,0,13,36,0,5,8,nr,nr,3,
