Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-08-2015,1,1,nr,nr,nr,1,nr,nr,3,1,nr,nr,2,nr,nr,1,2,nr,nr,3,nr,2,nr,2,0,nr,2,0,nr,2,1,nr,nr,2,0,1,nr,nr,2,nr,nr,1,0,nr,0,2,nr,1,1,
01-08-2015,2,1,nr,nr,nr,5,nr,nr,2,1,nr,nr,2,nr,nr,1,1,nr,nr,3,nr,2,nr,2,0,nr,3,0,nr,2,1,nr,nr,2,0,1,nr,nr,2,nr,nr,4,1,nr,0,2,nr,1,1,
01-08-2015,3,1,nr,nr,nr,9,nr,nr,4,1,nr,nr,2,nr,nr,1,6,nr,nr,3,nr,2,nr,2,0,nr,3,1,nr,2,1,nr,nr,2,0,1,nr,nr,2,nr,nr,8,1,nr,1,2,nr,2,1,
01-08-2015,4,1,0,nr,nr,11,nr,nr,5,2,nr,nr,2,nr,nr,1,7,nr,nr,6,nr,4,nr,2,0,nr,3,2,nr,1,1,nr,nr,2,0,1,nr,nr,2,nr,nr,11,2,nr,2,2,nr,3,1,
01-08-2015,5,1,0,nr,nr,14,nr,nr,5,3,nr,nr,2,nr,nr,2,6,nr,nr,8,nr,5,nr,5,0,nr,3,3,nr,2,2,nr,nr,3,1,1,nr,nr,2,nr,nr,18,3,nr,1,2,nr,1,2,
01-08-2015,6,1,1,nr,nr,12,nr,nr,12,2,nr,nr,2,nr,nr,2,10,nr,nr,10,nr,7,nr,3,0,nr,7,4,nr,1,2,nr,nr,4,1,3,nr,nr,3,nr,nr,13,2,nr,1,2,nr,3,3,
01-08-2015,7,2,0,nr,nr,8,nr,nr,16,1,nr,nr,3,nr,nr,2,7,nr,nr,10,nr,7,nr,5,1,nr,13,6,nr,2,1,nr,nr,4,1,3,nr,nr,3,nr,nr,23,6,nr,1,3,nr,5,5,
01-08-2015,8,2,1,nr,nr,7,nr,nr,21,4,nr,nr,4,nr,nr,4,6,nr,nr,15,nr,4,nr,6,2,nr,14,5,nr,2,3,nr,nr,5,2,4,nr,nr,3,nr,nr,28,15,nr,1,3,nr,9,6,
01-08-2015,9,2,2,nr,nr,16,nr,nr,17,6,nr,nr,3,nr,nr,16,13,nr,nr,11,nr,8,nr,10,3,nr,13,6,nr,4,5,nr,nr,8,2,7,nr,nr,4,nr,nr,19,13,nr,2,6,nr,13,7,
01-08-2015,10,3,3,nr,nr,11,nr,nr,8,5,nr,nr,3,nr,nr,nr,10,nr,nr,9,nr,9,nr,9,3,nr,9,7,nr,6,5,nr,nr,9,3,6,nr,nr,4,nr,nr,15,10,nr,3,6,nr,11,7,
01-08-2015,11,2,4,nr,nr,8,nr,nr,5,5,nr,nr,3,nr,nr,11,8,nr,nr,8,nr,7,nr,6,4,nr,7,5,nr,6,4,nr,nr,7,2,5,nr,nr,3,nr,nr,8,6,nr,3,5,nr,6,6,
01-08-2015,12,2,2,nr,nr,5,nr,nr,3,4,nr,nr,2,nr,nr,5,8,nr,nr,5,nr,5,nr,4,3,nr,5,5,nr,4,4,nr,nr,5,3,4,nr,nr,3,nr,nr,5,4,nr,3,4,nr,1,5,
01-08-2015,13,2,2,nr,nr,4,nr,nr,3,2,nr,nr,3,nr,nr,4,5,nr,nr,4,nr,4,nr,3,1,nr,3,2,nr,4,3,nr,nr,4,3,3,nr,nr,3,nr,nr,4,3,nr,3,3,nr,1,3,
01-08-2015,14,1,2,nr,nr,4,nr,nr,3,3,nr,nr,2,nr,nr,3,4,nr,nr,3,nr,2,nr,2,1,nr,3,2,nr,3,2,nr,nr,3,3,2,nr,nr,3,nr,nr,4,2,nr,2,3,nr,1,2,
01-08-2015,15,1,2,nr,nr,3,nr,nr,2,2,nr,nr,2,nr,nr,nr,4,nr,nr,2,nr,2,nr,2,1,nr,2,2,nr,2,2,nr,nr,3,2,1,nr,nr,3,nr,nr,3,1,nr,2,2,nr,1,2,
01-08-2015,16,1,1,nr,nr,2,nr,nr,2,2,nr,nr,1,nr,nr,2,3,nr,nr,2,nr,1,nr,2,0,nr,2,1,nr,2,2,nr,nr,2,2,1,nr,nr,3,nr,nr,2,1,nr,1,2,nr,1,1,
01-08-2015,17,1,1,nr,nr,2,nr,nr,2,2,nr,nr,2,nr,nr,3,3,nr,nr,2,nr,2,nr,2,0,nr,2,1,nr,2,2,nr,nr,2,1,1,nr,nr,2,nr,nr,2,1,nr,1,2,nr,1,1,
