Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-06-2005,1,nr,nr,2,2,3,nr,nr,3,nr,nr,nr,nr,nr,4,nr,nr,10,nr,2,9,5,nr,2,5,2,nr,nr,1,3,4,1,nr,nr,5,nr,nr,1,4,4,1,
01-06-2005,2,nr,nr,2,2,5,nr,nr,3,nr,nr,nr,nr,nr,3,nr,nr,11,nr,1,9,5,nr,1,5,1,nr,nr,1,2,4,1,nr,nr,6,nr,nr,1,3,7,0,
01-06-2005,3,nr,nr,3,2,4,nr,nr,3,nr,nr,nr,nr,nr,3,nr,nr,12,nr,2,8,8,nr,1,5,3,nr,nr,1,1,6,1,nr,nr,9,nr,nr,2,4,10,0,
01-06-2005,4,nr,nr,3,2,2,nr,nr,3,nr,nr,nr,nr,nr,3,nr,nr,12,nr,2,14,14,nr,1,4,2,nr,nr,0,1,5,1,nr,nr,6,nr,nr,2,4,6,1,
01-06-2005,5,nr,nr,5,2,3,nr,nr,3,nr,nr,nr,nr,nr,3,nr,nr,12,nr,2,13,13,nr,1,5,3,nr,nr,0,8,3,0,nr,nr,6,nr,nr,2,9,6,3,
01-06-2005,6,nr,nr,8,2,3,nr,nr,4,nr,nr,nr,nr,nr,4,nr,nr,14,nr,4,16,11,nr,2,5,5,nr,nr,1,5,3,0,nr,nr,7,nr,nr,3,12,7,7,
01-06-2005,7,nr,nr,11,4,6,nr,nr,5,nr,nr,nr,nr,nr,9,nr,nr,18,nr,6,25,14,nr,6,7,8,nr,nr,3,6,4,2,nr,nr,8,nr,nr,6,13,9,16,
01-06-2005,8,nr,nr,10,7,10,nr,nr,7,nr,nr,nr,nr,nr,11,nr,nr,22,nr,10,26,15,nr,8,10,8,nr,nr,4,11,4,3,nr,nr,11,nr,nr,7,18,14,18,
01-06-2005,9,nr,nr,10,8,12,nr,nr,7,nr,nr,nr,nr,nr,15,nr,nr,22,nr,8,21,15,nr,10,11,6,nr,nr,4,15,4,2,nr,nr,12,nr,nr,7,18,14,19,
01-06-2005,10,nr,nr,4,7,9,nr,nr,6,nr,nr,nr,nr,nr,12,nr,nr,nr,nr,7,17,13,nr,9,11,3,nr,nr,3,15,3,1,nr,nr,13,nr,nr,6,17,14,13,
01-06-2005,11,nr,nr,3,5,9,nr,nr,6,nr,nr,nr,nr,nr,10,nr,nr,20,nr,5,12,nr,nr,8,10,3,nr,nr,2,14,3,2,nr,nr,10,nr,nr,7,14,11,9,
01-06-2005,12,nr,nr,4,4,8,nr,nr,6,nr,nr,nr,nr,nr,9,nr,nr,19,nr,3,14,nr,nr,7,nr,4,nr,nr,3,12,4,2,nr,nr,8,nr,nr,5,11,8,6,
01-06-2005,13,nr,nr,3,4,6,nr,nr,6,nr,nr,nr,nr,nr,8,nr,nr,17,nr,2,12,nr,nr,5,9,4,nr,nr,4,8,5,2,nr,nr,6,nr,nr,3,9,7,2,
01-06-2005,14,nr,nr,3,7,12,nr,nr,5,nr,nr,nr,nr,nr,8,nr,nr,15,nr,8,8,nr,nr,3,8,7,nr,nr,3,11,4,3,nr,nr,29,nr,nr,2,17,20,1,
01-06-2005,16,nr,nr,6,13,6,nr,nr,14,nr,nr,nr,nr,nr,12,nr,nr,19,nr,4,12,16,nr,15,19,7,nr,nr,13,8,6,13,nr,nr,5,nr,nr,10,6,5,1,
01-06-2005,17,nr,nr,3,19,7,nr,nr,6,nr,nr,nr,nr,nr,15,nr,nr,13,nr,2,8,10,nr,5,11,5,nr,nr,5,5,5,6,nr,12,8,nr,nr,2,7,3,0,
01-06-2005,18,nr,nr,3,13,7,nr,nr,4,nr,nr,nr,nr,nr,18,nr,nr,13,nr,2,9,8,nr,4,8,5,nr,nr,4,6,5,3,nr,12,2,nr,nr,0,6,3,1,
01-06-2005,19,nr,nr,2,3,2,nr,nr,5,nr,nr,nr,nr,nr,5,nr,nr,11,nr,2,7,7,nr,1,6,3,nr,nr,3,2,5,2,nr,11,3,nr,nr,0,4,3,nr,
01-06-2005,20,nr,nr,1,2,2,nr,nr,4,nr,nr,nr,nr,nr,3,nr,nr,8,nr,1,6,6,nr,1,5,4,nr,nr,2,2,4,1,nr,8,2,nr,nr,0,3,2,nr,
01-06-2005,21,nr,nr,1,2,2,nr,nr,4,nr,nr,nr,nr,nr,3,nr,nr,7,nr,1,9,5,nr,1,5,4,nr,nr,2,2,4,1,nr,7,3,nr,nr,1,2,4,nr,
01-06-2005,22,nr,nr,3,2,1,nr,nr,4,nr,nr,nr,nr,nr,4,nr,nr,8,nr,1,10,4,nr,1,4,2,nr,nr,3,3,4,0,nr,8,3,nr,nr,1,2,4,nr,
01-06-2005,23,nr,nr,2,2,3,nr,nr,5,nr,nr,nr,nr,nr,4,nr,nr,8,nr,nr,11,4,nr,1,4,1,nr,nr,4,3,4,1,nr,7,4,nr,nr,1,2,4,nr,
01-06-2005,24,nr,nr,4,2,5,nr,nr,5,nr,nr,nr,nr,nr,4,nr,nr,9,nr,nr,11,4,nr,0,3,3,nr,nr,6,4,4,1,nr,7,5,nr,nr,2,3,4,nr,
02-06-2005,1,nr,nr,5,2,7,nr,nr,5,nr,nr,nr,nr,nr,3,nr,nr,8,nr,2,10,4,nr,0,3,5,nr,nr,6,3,4,0,nr,6,5,nr,nr,3,3,5,nr,
02-06-2005,2,nr,nr,9,2,18,nr,nr,4,nr,nr,nr,nr,nr,4,nr,nr,6,nr,5,20,5,nr,0,3,4,nr,nr,9,2,3,0,nr,8,7,nr,nr,3,5,8,nr,
02-06-2005,3,nr,nr,6,2,4,nr,nr,5,nr,nr,nr,nr,nr,4,nr,nr,6,nr,3,13,4,nr,0,3,3,nr,nr,12,1,4,0,nr,7,7,nr,nr,4,5,14,nr,
02-06-2005,4,nr,nr,5,2,3,nr,nr,4,nr,nr,nr,nr,nr,3,nr,nr,5,nr,4,11,5,nr,0,3,1,nr,nr,7,0,3,0,nr,6,6,nr,nr,4,5,9,nr,
02-06-2005,5,nr,nr,3,2,2,nr,nr,4,nr,nr,nr,nr,nr,3,nr,nr,7,nr,4,11,5,nr,0,3,2,nr,nr,2,1,3,0,nr,6,5,nr,nr,3,6,9,nr,
02-06-2005,6,nr,nr,5,3,3,nr,nr,5,nr,nr,nr,nr,nr,4,nr,nr,11,nr,6,13,7,nr,0,3,5,nr,nr,2,2,4,1,nr,9,7,nr,nr,5,10,8,nr,
