Promedio horarios de coPromedio horarios de co
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-09-2005,1,nr,nr,0.8,0.40,0.1,nr,nr,0.9,nr,nr,nr,nr,nr,0.10,nr,0.9,nr,0.9,nr,nr,0.60,nr,1.10,0.9,1.30,nr,nr,0.4,0.5,nr,1.3,nr,0.70,0.20,nr,nr,nr,0.5,0.50,0.40,
01-09-2005,2,nr,nr,0.7,0.30,0.0,nr,nr,0.7,nr,nr,nr,nr,nr,0.00,nr,1.0,nr,0.8,nr,nr,0.50,nr,0.80,0.6,1.10,nr,nr,0.2,0.4,nr,1.0,nr,0.60,0.20,nr,nr,nr,0.5,0.70,0.30,
01-09-2005,3,nr,nr,0.7,0.30,0.0,nr,nr,0.5,nr,nr,nr,nr,nr,0.00,nr,0.9,nr,0.7,nr,nr,0.50,nr,0.50,0.3,1.00,nr,nr,0.0,0.3,nr,0.7,nr,0.60,0.10,nr,nr,nr,0.4,0.40,0.20,
01-09-2005,4,nr,nr,0.7,0.20,0.0,nr,nr,0.4,nr,nr,nr,nr,nr,0.20,nr,0.9,nr,0.6,nr,nr,0.40,nr,0.50,0.4,1.20,nr,nr,0.1,0.5,nr,0.8,nr,0.70,0.10,nr,nr,nr,0.4,0.40,0.30,
01-09-2005,5,nr,nr,1.1,0.50,0.4,nr,nr,0.5,nr,nr,nr,nr,nr,0.40,nr,1.2,nr,0.8,nr,nr,0.60,nr,0.40,0.5,1.40,nr,nr,0.0,0.6,nr,1.3,nr,1.10,0.40,nr,nr,nr,0.8,0.80,1.40,
01-09-2005,6,nr,nr,1.9,1.50,1.2,nr,nr,1.4,nr,nr,nr,nr,nr,1.20,nr,1.8,nr,1.4,nr,nr,1.10,nr,0.50,0.9,2.40,nr,nr,0.3,1.4,nr,2.0,nr,1.80,1.10,nr,nr,nr,1.5,0.70,1.60,
01-09-2005,7,nr,nr,3.6,2.10,1.7,nr,nr,1.8,nr,nr,nr,nr,nr,2.40,nr,2.9,nr,2.2,nr,nr,1.90,nr,0.90,1.8,2.80,nr,nr,0.9,2.5,nr,2.4,nr,2.80,1.40,nr,nr,nr,3.4,1.00,1.80,
01-09-2005,8,nr,nr,3.0,1.30,2.4,nr,nr,3.3,nr,nr,nr,nr,nr,2.50,nr,3.4,nr,2.6,nr,nr,2.10,nr,1.40,2.5,2.60,nr,nr,1.2,3.0,nr,2.3,nr,2.90,1.40,nr,nr,nr,3.6,0.90,1.90,
01-09-2005,9,nr,nr,1.5,1.10,1.4,nr,nr,2.2,nr,nr,nr,nr,nr,1.40,nr,2.7,nr,2.9,nr,nr,2.30,nr,1.20,1.9,1.70,nr,nr,0.9,2.5,nr,1.8,nr,3.50,1.00,nr,nr,2.00,2.9,1.00,1.00,
01-09-2005,10,nr,nr,1.4,1.20,1.7,nr,nr,1.4,nr,nr,nr,nr,nr,1.50,nr,2.8,nr,2.6,nr,nr,2.00,nr,1.10,2.3,1.40,nr,nr,0.7,3.1,nr,1.9,nr,2.20,1.10,nr,nr,1.30,2.6,0.80,1.00,
01-09-2005,11,nr,nr,1.7,1.30,1.8,nr,nr,1.2,nr,nr,nr,nr,nr,1.50,nr,2.4,nr,2.0,nr,nr,1.30,nr,1.00,1.2,1.20,nr,nr,0.3,2.3,nr,1.0,nr,1.90,1.60,nr,nr,1.00,2.0,0.80,2.30,
01-09-2005,12,nr,nr,1.5,1.70,1.5,nr,nr,1.1,nr,nr,nr,nr,nr,1.40,nr,2.1,nr,1.8,nr,nr,1.10,nr,0.70,0.8,1.20,nr,nr,0.1,1.7,nr,1.3,nr,2.40,1.10,nr,nr,1.10,2.1,0.90,1.60,
01-09-2005,13,nr,nr,1.0,1.30,1.3,nr,nr,1.0,nr,nr,nr,nr,nr,1.20,nr,1.4,nr,1.3,nr,nr,0.90,nr,0.60,1.0,1.10,nr,nr,0.1,1.7,nr,1.3,nr,2.20,0.80,nr,nr,1.10,1.3,1.00,0.90,
01-09-2005,14,nr,nr,1.0,1.20,1.1,nr,nr,1.0,nr,nr,nr,nr,nr,1.20,nr,1.3,nr,1.8,nr,nr,0.70,nr,0.60,1.1,1.20,nr,nr,0.3,1.6,nr,0.5,nr,2.00,0.60,nr,nr,1.10,1.0,nr,1.00,
01-09-2005,16,nr,nr,0.8,0.80,1.3,nr,nr,1.4,nr,nr,nr,nr,nr,1.20,nr,1.7,nr,2.0,nr,nr,0.60,nr,0.90,0.8,1.10,nr,nr,0.3,1.8,nr,1.8,nr,1.80,0.40,nr,nr,0.90,2.1,1.00,1.30,
01-09-2005,17,nr,nr,1.2,1.20,1.8,nr,nr,1.9,nr,nr,nr,nr,nr,1.20,nr,1.9,nr,2.0,nr,nr,0.60,nr,0.60,0.9,1.40,nr,nr,0.1,1.9,nr,0.6,nr,2.20,1.00,nr,nr,1.00,0.7,1.00,1.70,
01-09-2005,18,nr,nr,1.8,1.40,1.6,nr,nr,1.6,nr,nr,nr,nr,nr,0.70,nr,2.5,nr,1.9,nr,nr,1.50,nr,0.40,2.1,1.50,nr,nr,0.1,2.1,nr,2.2,nr,nr,1.20,nr,nr,1.40,nr,1.50,1.50,
01-09-2005,19,nr,nr,2.6,0.90,1.8,nr,nr,2.1,nr,nr,nr,nr,nr,0.90,nr,3.2,nr,2.4,nr,nr,2.00,nr,0.70,2.3,1.60,nr,nr,1.3,2.1,nr,4.5,nr,nr,0.70,nr,nr,2.80,nr,1.60,1.40,
01-09-2005,20,nr,nr,2.0,1.20,2.1,nr,nr,2.8,nr,nr,nr,nr,nr,3.10,nr,2.6,nr,2.2,nr,nr,2.00,nr,1.80,2.0,2.10,nr,nr,2.4,2.8,nr,4.1,nr,nr,1.30,nr,nr,3.80,nr,1.40,1.30,
01-09-2005,21,nr,nr,1.6,1.80,2.1,nr,nr,2.9,nr,nr,nr,nr,nr,2.30,nr,2.8,nr,2.8,nr,nr,2.10,nr,0.70,1.1,2.20,nr,nr,0.7,5.5,nr,4.1,nr,nr,1.20,nr,nr,4.00,nr,1.00,1.40,
01-09-2005,22,nr,nr,2.4,1.00,1.3,nr,nr,2.3,nr,nr,nr,nr,nr,2.10,nr,2.5,nr,2.4,nr,nr,2.60,nr,1.70,1.3,1.60,nr,nr,1.4,2.5,nr,1.8,nr,nr,1.10,nr,nr,2.20,nr,1.00,1.80,
01-09-2005,23,nr,nr,2.2,0.60,1.1,nr,nr,1.1,nr,nr,nr,nr,nr,0.70,nr,2.0,nr,2.0,nr,nr,2.10,nr,2.20,1.5,1.10,nr,nr,1.3,1.6,nr,3.3,nr,nr,1.10,nr,nr,1.40,nr,1.30,1.80,
01-09-2005,24,nr,nr,2.0,0.50,0.8,nr,nr,0.9,nr,nr,nr,nr,nr,0.70,nr,1.8,nr,1.4,nr,nr,1.60,nr,2.10,1.3,1.20,nr,nr,1.3,1.1,nr,2.6,nr,nr,0.50,nr,nr,1.30,nr,1.40,1.80,
02-09-2005,1,nr,nr,1.7,0.40,0.5,nr,nr,1.2,nr,nr,nr,nr,nr,0.50,nr,1.4,nr,1.1,nr,nr,1.30,nr,1.80,1.4,1.10,nr,nr,1.2,1.3,nr,1.8,nr,nr,0.60,nr,nr,1.20,nr,1.10,0.60,
02-09-2005,2,nr,nr,1.0,0.40,0.3,nr,nr,0.7,nr,nr,nr,nr,nr,0.30,nr,1.2,nr,0.8,nr,nr,0.90,nr,0.90,0.7,0.90,nr,nr,0.9,1.1,nr,1.0,nr,nr,0.40,nr,nr,1.30,nr,0.40,0.20,
02-09-2005,3,nr,nr,1.2,0.40,0.1,nr,nr,0.7,nr,nr,nr,nr,nr,0.20,nr,1.1,nr,1.0,nr,nr,1.00,nr,0.20,0.3,0.80,nr,nr,0.3,0.5,nr,0.8,nr,nr,0.30,nr,nr,1.20,nr,0.30,0.00,
02-09-2005,4,nr,nr,1.3,0.40,0.2,nr,nr,1.1,nr,nr,nr,nr,nr,0.20,nr,0.9,nr,1.0,nr,nr,1.20,nr,0.10,0.1,0.90,nr,nr,0.0,0.5,nr,1.0,nr,nr,0.20,nr,nr,1.40,nr,0.40,0.20,
02-09-2005,5,nr,nr,1.3,0.50,0.6,nr,nr,1.2,nr,nr,nr,nr,nr,0.40,nr,1.2,nr,1.1,nr,nr,1.00,nr,0.30,0.3,1.30,nr,nr,0.1,0.9,nr,1.9,nr,nr,0.40,nr,nr,1.80,nr,0.60,1.10,
02-09-2005,6,nr,nr,1.7,1.30,1.8,nr,nr,1.8,nr,nr,nr,nr,nr,1.10,nr,2.0,nr,1.7,nr,nr,1.50,nr,0.60,1.1,2.00,nr,nr,0.8,3.0,nr,4.1,nr,nr,1.00,nr,nr,2.10,nr,0.80,1.70,
02-09-2005,7,nr,nr,3.0,1.40,2.4,nr,nr,3.8,nr,nr,nr,nr,nr,4.00,nr,3.3,nr,2.9,nr,nr,2.50,nr,2.20,3.3,2.20,nr,nr,2.4,3.8,nr,6.0,nr,nr,2.40,nr,nr,4.10,nr,1.80,2.60,
02-09-2005,8,nr,nr,3.1,2.00,2.8,nr,nr,3.0,nr,nr,nr,nr,nr,4.30,nr,3.8,nr,3.8,nr,nr,3.00,nr,3.10,4.5,2.00,nr,nr,3.5,4.5,nr,6.9,nr,nr,2.50,nr,nr,3.70,nr,3.10,2.70,
02-09-2005,9,nr,nr,2.1,1.20,1.8,nr,nr,3.5,nr,nr,nr,nr,nr,1.60,nr,2.9,nr,3.2,nr,nr,3.90,nr,2.60,2.7,1.50,nr,nr,2.3,2.6,nr,7.8,nr,nr,1.60,nr,nr,2.90,nr,1.70,1.90,
02-09-2005,10,nr,nr,1.3,0.80,1.2,nr,nr,2.4,nr,nr,nr,nr,nr,0.90,nr,1.8,nr,2.1,nr,nr,1.40,nr,2.00,2.1,1.50,nr,nr,1.2,1.8,nr,4.7,nr,nr,0.70,nr,nr,1.80,nr,0.70,1.40,
02-09-2005,11,nr,nr,1.4,0.70,0.8,nr,nr,1.6,nr,nr,nr,nr,nr,0.60,nr,1.4,nr,1.7,nr,nr,2.40,nr,2.10,2.0,1.10,nr,nr,1.2,1.7,nr,3.0,nr,nr,0.40,nr,nr,nr,nr,0.50,0.90,
02-09-2005,12,nr,nr,1.5,nr,0.6,nr,nr,1.6,nr,nr,nr,nr,nr,0.40,nr,1.1,nr,1.3,nr,nr,nr,nr,1.70,2.9,0.90,nr,nr,1.1,1.1,nr,3.0,nr,nr,0.30,nr,nr,1.30,nr,0.40,0.50,
02-09-2005,13,nr,nr,1.1,nr,0.4,nr,nr,1.4,nr,nr,nr,nr,nr,0.50,nr,0.9,nr,1.2,nr,nr,nr,nr,1.40,1.3,0.80,nr,nr,0.9,0.9,nr,2.8,nr,1.20,0.20,nr,nr,0.80,nr,0.30,0.50,
