Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-05-2008,1,31,nr,nr,26,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,30,53,nr,57,nr,42,nr,nr,nr,26,nr,nr,nr,25,nr,nr,
01-05-2008,2,31,nr,nr,34,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,27,58,nr,51,nr,36,nr,nr,nr,21,nr,nr,nr,36,nr,nr,
01-05-2008,3,29,nr,nr,35,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,22,50,nr,42,nr,30,nr,nr,nr,14,nr,nr,nr,35,nr,nr,
01-05-2008,4,31,nr,nr,34,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,18,48,nr,34,nr,33,nr,nr,nr,17,nr,nr,nr,32,nr,nr,
01-05-2008,5,36,nr,nr,44,nr,nr,nr,23,nr,nr,nr,nr,nr,nr,nr,25,52,nr,42,nr,31,nr,nr,nr,17,nr,nr,nr,28,nr,nr,
01-05-2008,6,35,nr,nr,38,nr,nr,nr,23,nr,nr,nr,nr,nr,nr,nr,31,66,nr,41,nr,34,nr,nr,nr,21,nr,nr,nr,33,nr,nr,
01-05-2008,7,31,nr,nr,49,nr,nr,nr,24,nr,nr,nr,nr,nr,nr,nr,39,89,nr,37,nr,53,nr,nr,nr,29,nr,nr,nr,38,nr,nr,
01-05-2008,8,30,nr,nr,46,nr,nr,nr,29,nr,nr,nr,nr,nr,nr,nr,46,93,nr,41,nr,46,nr,nr,nr,40,nr,nr,nr,64,nr,nr,
01-05-2008,9,16,nr,nr,41,nr,nr,nr,36,nr,nr,nr,nr,nr,nr,nr,52,81,nr,48,nr,43,nr,nr,nr,44,nr,nr,nr,52,nr,nr,
01-05-2008,10,19,nr,nr,59,nr,nr,nr,35,nr,nr,nr,nr,nr,nr,nr,61,78,nr,43,nr,42,nr,nr,nr,51,nr,nr,nr,45,nr,nr,
01-05-2008,11,17,nr,nr,41,nr,nr,nr,50,nr,nr,nr,nr,nr,nr,nr,37,74,nr,28,nr,23,nr,nr,nr,47,nr,nr,nr,47,nr,nr,
01-05-2008,12,6,nr,nr,38,nr,nr,nr,46,nr,nr,nr,nr,nr,nr,nr,30,55,nr,32,nr,27,nr,nr,nr,34,nr,nr,nr,13,nr,nr,
01-05-2008,13,nr,nr,nr,38,nr,nr,nr,30,nr,nr,nr,nr,nr,nr,nr,34,47,nr,22,nr,25,nr,nr,nr,34,nr,nr,nr,16,nr,nr,
01-05-2008,14,14,nr,nr,11,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,30,55,nr,21,nr,24,nr,nr,nr,31,nr,nr,nr,25,nr,nr,
01-05-2008,15,25,nr,nr,25,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,26,63,nr,27,nr,28,nr,nr,nr,24,nr,nr,nr,31,nr,nr,
01-05-2008,16,27,nr,nr,27,nr,nr,nr,24,nr,nr,nr,nr,nr,nr,nr,25,56,nr,39,nr,19,nr,nr,nr,21,nr,nr,nr,nr,nr,nr,
01-05-2008,17,36,nr,nr,32,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,22,39,nr,nr,nr,22,nr,nr,nr,20,nr,nr,nr,20,nr,nr,
01-05-2008,18,33,nr,nr,33,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,24,66,nr,31,nr,31,nr,nr,nr,20,nr,nr,nr,23,nr,nr,
01-05-2008,19,30,nr,nr,29,nr,nr,nr,25,nr,nr,nr,nr,nr,nr,nr,22,55,nr,39,nr,26,nr,nr,nr,22,nr,nr,nr,55,nr,nr,
01-05-2008,20,36,nr,nr,14,nr,nr,nr,27,nr,nr,nr,nr,nr,nr,nr,28,70,nr,34,nr,30,nr,nr,nr,22,nr,nr,nr,67,nr,nr,
01-05-2008,21,34,nr,nr,18,nr,nr,nr,27,nr,nr,nr,nr,nr,nr,nr,27,58,nr,32,nr,31,nr,nr,nr,19,nr,nr,nr,57,nr,nr,
01-05-2008,22,39,nr,nr,34,nr,nr,nr,28,nr,nr,nr,nr,nr,nr,nr,20,65,nr,34,nr,33,nr,nr,nr,19,nr,nr,nr,45,nr,nr,
01-05-2008,23,49,nr,nr,21,nr,nr,nr,30,nr,nr,nr,nr,nr,nr,nr,29,76,nr,40,nr,31,nr,nr,nr,25,nr,nr,nr,22,nr,nr,
01-05-2008,24,48,nr,nr,26,nr,nr,nr,30,nr,nr,nr,nr,nr,nr,nr,15,76,nr,37,nr,22,nr,nr,nr,29,nr,nr,nr,31,nr,nr,
