Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-06-2013,1,nr,nr,nr,27,nr,nr,nr,22,nr,nr,nr,26,nr,nr,nr,14,nr,16,20,14,7,nr,nr,nr,23,nr,nr,14,13,nr,nr,
01-06-2013,2,nr,nr,nr,32,nr,nr,nr,23,nr,nr,nr,26,nr,nr,nr,12,nr,21,15,15,9,nr,nr,nr,40,nr,nr,17,17,nr,nr,
01-06-2013,3,nr,nr,nr,38,nr,nr,nr,32,nr,nr,nr,30,nr,nr,nr,20,nr,28,12,13,13,nr,nr,nr,65,nr,nr,22,11,nr,nr,
01-06-2013,4,nr,nr,nr,51,nr,nr,nr,45,nr,nr,nr,49,nr,nr,nr,12,nr,25,18,28,10,nr,nr,nr,67,nr,nr,18,11,nr,nr,
01-06-2013,5,nr,nr,nr,58,nr,nr,nr,63,nr,nr,nr,59,nr,nr,nr,53,nr,28,47,21,14,nr,nr,nr,61,nr,nr,34,8,nr,nr,
01-06-2013,6,nr,nr,nr,56,nr,nr,nr,57,nr,nr,nr,55,nr,nr,nr,62,nr,20,55,17,46,nr,nr,nr,54,nr,nr,59,nr,nr,nr,
01-06-2013,7,nr,nr,nr,48,nr,nr,nr,52,nr,nr,nr,54,nr,nr,nr,58,nr,16,67,25,58,nr,nr,nr,54,nr,nr,50,nr,nr,nr,
01-06-2013,8,nr,nr,nr,60,nr,nr,nr,42,nr,nr,nr,50,nr,nr,nr,50,nr,30,71,42,44,nr,nr,nr,56,nr,nr,46,45,nr,nr,
01-06-2013,9,nr,nr,nr,53,nr,nr,nr,35,nr,nr,nr,43,nr,nr,nr,42,nr,27,64,13,22,nr,nr,nr,50,nr,nr,43,28,nr,nr,
01-06-2013,10,nr,nr,nr,51,nr,nr,nr,39,nr,nr,nr,44,nr,nr,nr,46,nr,31,52,31,25,nr,nr,nr,44,nr,nr,27,45,nr,nr,
01-06-2013,11,nr,nr,nr,53,nr,nr,nr,41,nr,nr,nr,41,nr,nr,nr,44,nr,30,42,25,41,nr,nr,nr,48,nr,nr,20,50,nr,nr,
01-06-2013,12,nr,nr,nr,39,nr,nr,nr,41,nr,nr,nr,50,nr,nr,nr,47,nr,29,27,52,29,nr,nr,nr,29,nr,nr,30,49,nr,nr,
01-06-2013,13,nr,nr,nr,37,nr,nr,nr,37,nr,nr,nr,42,nr,nr,nr,15,nr,25,23,26,15,nr,nr,nr,17,nr,nr,25,25,nr,nr,
01-06-2013,14,nr,nr,nr,20,nr,nr,nr,24,nr,nr,nr,23,nr,nr,nr,13,nr,31,10,nr,4,nr,nr,nr,24,nr,nr,3,16,nr,nr,
01-06-2013,15,nr,nr,nr,17,nr,nr,nr,14,nr,nr,nr,nr,nr,nr,nr,15,nr,15,15,nr,6,nr,nr,nr,11,nr,nr,1,17,nr,nr,
01-06-2013,16,nr,nr,nr,19,nr,nr,nr,16,nr,nr,nr,14,nr,nr,nr,nr,nr,10,5,nr,3,nr,nr,nr,8,nr,nr,4,15,nr,nr,
01-06-2013,17,nr,nr,nr,14,nr,nr,nr,nr,nr,nr,nr,14,nr,nr,nr,14,nr,19,9,nr,4,nr,nr,nr,4,nr,nr,11,15,nr,nr,
01-06-2013,18,nr,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,8,nr,12,9,nr,8,nr,nr,nr,nr,nr,nr,7,8,nr,nr,
01-06-2013,19,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,32,nr,nr,nr,5,nr,11,7,nr,11,nr,nr,nr,7,nr,nr,3,9,nr,nr,
01-06-2013,20,nr,nr,nr,16,nr,nr,nr,8,nr,nr,nr,44,nr,nr,nr,3,nr,3,15,nr,33,nr,nr,nr,17,nr,nr,24,14,nr,nr,
01-06-2013,21,nr,nr,nr,7,nr,nr,nr,8,nr,nr,nr,5,nr,nr,nr,10,nr,7,7,nr,21,nr,nr,nr,20,nr,nr,20,12,nr,nr,
01-06-2013,22,nr,nr,nr,16,nr,nr,nr,8,nr,nr,nr,8,nr,nr,nr,11,nr,5,13,3,5,nr,nr,nr,15,nr,nr,15,10,nr,nr,
01-06-2013,23,nr,nr,nr,19,nr,nr,nr,9,nr,nr,nr,8,nr,nr,nr,9,nr,9,13,10,10,nr,nr,nr,16,nr,nr,16,8,nr,nr,
01-06-2013,24,nr,nr,nr,8,nr,nr,nr,11,nr,nr,nr,11,nr,nr,nr,13,nr,9,9,27,8,nr,nr,nr,15,nr,nr,16,13,nr,nr,
02-06-2013,1,nr,nr,nr,9,nr,nr,nr,11,nr,nr,nr,10,nr,nr,nr,7,nr,5,15,5,16,nr,nr,nr,17,nr,nr,5,8,nr,nr,
02-06-2013,2,nr,nr,nr,21,nr,nr,nr,13,nr,nr,nr,14,nr,nr,nr,10,nr,14,17,4,10,nr,nr,nr,39,nr,nr,11,12,nr,nr,
02-06-2013,3,nr,nr,nr,39,nr,nr,nr,25,nr,nr,nr,28,nr,nr,nr,9,nr,14,20,13,13,nr,nr,nr,48,nr,nr,13,10,nr,nr,
02-06-2013,4,nr,nr,nr,36,nr,nr,nr,40,nr,nr,nr,31,nr,nr,nr,18,nr,42,27,25,18,nr,nr,nr,46,nr,nr,16,15,nr,nr,
