Promedio horarios de coPromedio horarios de co
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-11-2007,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.70,nr,0.7,0.60,1.3,nr,nr,1.10,nr,0.00,0.7,0.70,nr,nr,0.7,0.8,nr,2.0,nr,0.60,0.80,nr,nr,1.00,1.2,0.80,1.00,
01-11-2007,2,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.40,nr,0.4,0.60,1.7,nr,nr,1.20,nr,0.10,0.4,0.40,nr,nr,0.7,0.3,nr,1.1,nr,0.50,1.00,nr,nr,1.70,0.9,1.10,0.40,
01-11-2007,3,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.20,nr,0.6,0.30,1.0,nr,nr,0.80,nr,0.00,0.2,0.50,nr,nr,0.3,0.1,nr,0.7,nr,0.30,0.70,nr,nr,0.80,1.2,1.20,0.70,
01-11-2007,4,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.20,nr,0.3,0.70,0.8,nr,nr,0.70,nr,0.00,0.1,0.40,nr,nr,0.5,0.0,nr,0.7,nr,0.10,0.60,nr,nr,0.50,1.1,1.00,0.40,
01-11-2007,5,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.30,nr,0.4,0.40,1.1,nr,nr,0.80,nr,0.00,0.1,0.30,nr,nr,0.3,0.0,nr,1.0,nr,0.20,0.60,nr,nr,0.70,1.2,1.00,0.50,
01-11-2007,6,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.40,nr,1.0,0.50,1.3,nr,nr,1.10,nr,0.00,0.5,1.20,nr,nr,0.8,0.3,nr,1.9,nr,0.60,1.00,nr,nr,0.90,1.6,1.10,1.00,
01-11-2007,7,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,2.00,nr,1.6,1.20,1.9,nr,nr,1.70,nr,0.20,1.5,2.60,nr,nr,1.5,1.1,nr,2.6,nr,1.50,1.40,nr,nr,1.70,5.1,1.40,1.50,
01-11-2007,8,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,2.80,nr,2.2,2.40,2.8,nr,nr,3.80,nr,1.20,3.4,3.80,nr,nr,2.5,2.0,nr,4.0,nr,2.10,1.80,nr,nr,2.60,4.2,2.40,3.20,
01-11-2007,9,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.90,nr,1.9,3.00,2.6,nr,nr,3.00,nr,1.10,2.7,2.80,nr,nr,2.1,1.3,nr,4.4,nr,1.80,1.80,nr,nr,2.20,2.3,1.90,3.50,
01-11-2007,10,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.10,nr,1.4,2.20,2.2,nr,nr,1.60,nr,1.40,2.8,1.00,nr,nr,1.9,0.9,nr,3.0,nr,1.20,1.70,nr,nr,2.10,2.1,0.70,2.00,
01-11-2007,11,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.60,nr,1.1,1.10,1.6,nr,nr,1.40,nr,1.10,1.8,0.50,nr,nr,nr,0.7,nr,2.2,nr,0.90,1.00,nr,nr,1.80,1.7,0.60,1.20,
01-11-2007,12,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.70,nr,0.8,0.90,1.6,nr,nr,1.50,nr,1.00,1.1,0.30,nr,nr,nr,0.8,nr,2.1,nr,0.80,0.50,nr,nr,1.60,1.4,0.60,0.60,
01-11-2007,13,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.70,nr,0.8,0.70,1.7,nr,nr,1.50,nr,0.40,0.8,0.30,nr,nr,nr,0.6,nr,2.0,nr,0.60,0.40,nr,nr,1.00,0.9,0.60,nr,
01-11-2007,14,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.40,nr,0.5,0.40,1.3,nr,nr,1.20,nr,0.30,0.8,0.20,nr,nr,0.9,0.3,nr,1.8,nr,0.50,0.40,nr,nr,0.50,0.6,0.60,nr,
01-11-2007,16,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.10,nr,nr,nr,0.50,nr,0.2,0.10,0.7,nr,nr,0.60,nr,0.20,0.4,0.20,nr,nr,0.6,0.2,nr,1.9,nr,0.40,0.30,nr,nr,0.30,nr,0.60,0.50,
01-11-2007,17,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.10,nr,nr,nr,0.40,nr,0.2,0.10,1.0,nr,nr,0.50,nr,0.10,0.4,0.10,nr,nr,0.3,0.2,nr,2.6,nr,0.20,0.40,nr,nr,0.40,0.6,0.60,0.60,
01-11-2007,18,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.30,nr,nr,nr,0.30,nr,0.2,0.30,1.2,nr,nr,0.60,nr,nr,0.4,0.40,nr,nr,0.6,0.2,nr,2.2,nr,0.30,0.40,nr,nr,0.50,0.7,0.70,0.90,
01-11-2007,19,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.40,nr,nr,nr,0.60,nr,0.3,0.20,1.4,nr,nr,1.30,nr,0.10,0.7,0.70,nr,nr,0.7,0.3,nr,1.9,nr,0.50,0.60,nr,nr,0.80,0.8,0.90,1.00,
01-11-2007,20,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.70,nr,nr,nr,0.30,nr,0.4,0.40,1.1,nr,nr,1.50,nr,0.20,0.6,0.70,nr,nr,0.9,0.4,nr,2.1,nr,0.60,0.60,nr,nr,0.90,1.0,0.70,1.00,
01-11-2007,21,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.60,nr,nr,nr,0.40,nr,0.2,0.20,1.0,nr,nr,1.10,nr,0.20,0.5,0.70,nr,nr,0.8,0.6,nr,2.1,nr,0.70,0.60,nr,nr,0.90,1.0,0.70,0.60,
01-11-2007,22,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.80,nr,nr,nr,0.40,nr,0.3,0.30,0.9,nr,nr,0.90,nr,0.20,0.6,0.40,nr,nr,0.7,0.4,nr,1.8,nr,0.80,0.90,nr,nr,0.70,0.9,0.70,0.60,
01-11-2007,23,nr,nr,nr,nr,nr,nr,nr,nr,nr,2.00,nr,nr,nr,0.40,nr,0.3,0.30,0.9,nr,nr,1.10,nr,0.10,0.5,0.30,nr,nr,0.9,0.4,nr,1.8,nr,0.70,1.00,nr,nr,0.70,1.2,0.90,0.80,
01-11-2007,24,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.80,nr,nr,nr,0.20,nr,0.3,0.40,1.2,nr,nr,1.00,nr,0.50,0.4,0.30,nr,nr,0.7,0.5,nr,1.5,nr,0.50,1.10,nr,nr,1.20,1.0,0.90,1.00,
02-11-2007,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.90,nr,nr,nr,0.70,nr,0.5,0.40,1.0,nr,nr,0.90,nr,0.50,0.5,0.50,nr,nr,0.7,0.6,nr,1.2,nr,0.40,0.90,nr,nr,1.20,1.3,0.90,1.00,
02-11-2007,2,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.80,nr,nr,nr,0.50,nr,0.3,0.30,0.8,nr,nr,0.50,nr,0.10,0.6,0.40,nr,nr,1.0,0.4,nr,1.4,nr,0.40,0.50,nr,nr,0.90,1.1,1.00,0.70,
02-11-2007,3,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.60,nr,nr,nr,0.30,nr,0.4,0.10,1.0,nr,nr,0.60,nr,0.00,0.4,0.70,nr,nr,0.6,0.2,nr,1.0,nr,0.30,0.70,nr,nr,0.80,1.1,0.90,0.70,
02-11-2007,4,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.50,nr,nr,nr,0.60,nr,0.5,0.40,1.1,nr,nr,0.70,nr,0.00,0.4,0.60,nr,nr,0.6,0.1,nr,1.4,nr,0.40,0.60,nr,nr,0.80,1.4,0.80,0.60,
02-11-2007,5,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.80,nr,nr,nr,0.80,nr,0.6,0.20,1.1,nr,nr,0.80,nr,0.20,0.4,0.60,nr,nr,0.7,0.3,nr,0.9,nr,0.60,0.70,nr,nr,0.60,1.3,0.80,0.60,
02-11-2007,6,nr,nr,nr,nr,nr,nr,nr,nr,nr,2.40,nr,nr,nr,0.60,nr,0.7,0.40,1.1,nr,nr,1.10,nr,0.40,0.6,0.60,nr,nr,0.8,0.3,nr,1.6,nr,0.40,0.90,nr,nr,0.70,1.3,1.00,1.00,
02-11-2007,7,nr,nr,nr,nr,nr,nr,nr,nr,nr,2.30,nr,nr,nr,1.30,nr,0.8,0.90,1.6,nr,nr,1.90,nr,0.40,1.0,1.80,nr,nr,1.0,0.9,nr,1.5,nr,0.70,1.30,nr,nr,1.20,2.0,1.20,1.10,
02-11-2007,8,nr,nr,nr,nr,nr,nr,nr,nr,nr,2.50,nr,nr,nr,1.50,nr,1.2,0.80,1.9,nr,nr,2.00,nr,0.90,1.7,2.60,nr,nr,1.5,1.4,nr,2.6,nr,1.20,1.50,nr,nr,1.70,2.7,1.50,1.40,
02-11-2007,9,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.80,nr,nr,nr,1.10,nr,0.8,0.80,1.6,nr,nr,1.50,nr,0.40,0.9,1.70,nr,nr,1.4,0.6,nr,1.1,nr,0.90,1.10,nr,nr,1.50,2.2,1.60,1.70,
02-11-2007,10,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.90,nr,nr,nr,0.60,nr,0.8,0.60,1.4,nr,nr,1.30,nr,0.60,1.1,2.10,nr,nr,1.2,0.5,nr,1.6,nr,0.90,1.20,nr,nr,1.40,2.2,0.90,1.60,
02-11-2007,11,nr,nr,nr,nr,nr,nr,nr,nr,nr,2.00,nr,nr,nr,0.50,nr,0.9,0.40,1.3,nr,nr,1.00,nr,0.30,0.5,1.50,nr,nr,0.6,0.4,nr,1.5,nr,0.90,0.60,nr,nr,1.10,1.6,0.80,1.10,
02-11-2007,12,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.70,nr,nr,nr,0.60,nr,0.9,0.40,1.4,nr,nr,0.70,nr,0.10,0.6,0.80,nr,nr,0.6,0.6,nr,1.3,nr,0.70,0.70,nr,nr,1.00,1.6,0.70,0.40,
