Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-02-2008,1,30,nr,nr,35,nr,nr,nr,26,nr,nr,nr,nr,nr,nr,nr,32,54,nr,28,nr,26,nr,nr,nr,31,nr,nr,nr,98,nr,nr,
01-02-2008,2,26,nr,nr,34,nr,nr,nr,26,nr,nr,nr,nr,nr,nr,nr,30,44,nr,35,nr,38,nr,nr,nr,27,nr,nr,nr,99,nr,nr,
01-02-2008,3,nr,nr,nr,39,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,27,58,nr,28,nr,31,nr,nr,nr,24,nr,nr,nr,45,nr,nr,
01-02-2008,4,nr,nr,nr,33,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,26,52,nr,41,nr,37,nr,nr,nr,25,nr,nr,nr,44,nr,nr,
01-02-2008,5,nr,nr,nr,31,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,27,67,nr,44,nr,41,nr,nr,nr,24,nr,nr,nr,36,nr,nr,
01-02-2008,6,nr,nr,nr,27,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,28,63,nr,40,nr,26,nr,nr,nr,16,nr,nr,nr,29,nr,nr,
01-02-2008,7,33,nr,nr,21,nr,nr,nr,23,nr,nr,nr,nr,nr,nr,nr,30,70,nr,33,nr,24,nr,nr,nr,17,nr,nr,nr,27,nr,nr,
01-02-2008,8,39,nr,nr,29,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,32,nr,nr,28,nr,39,nr,nr,nr,26,nr,nr,nr,42,nr,nr,
01-02-2008,9,29,nr,nr,29,nr,nr,nr,26,nr,nr,nr,nr,nr,nr,nr,32,108,nr,24,nr,43,nr,nr,nr,36,nr,nr,nr,144,nr,nr,
01-02-2008,10,28,nr,nr,38,nr,nr,nr,32,nr,nr,nr,nr,nr,nr,nr,49,91,nr,29,nr,31,nr,nr,nr,55,nr,nr,nr,57,nr,nr,
01-02-2008,11,41,nr,nr,53,nr,nr,nr,46,nr,nr,nr,nr,nr,nr,nr,56,84,nr,44,nr,51,nr,nr,nr,70,nr,nr,nr,53,nr,nr,
01-02-2008,12,38,nr,nr,63,nr,nr,nr,51,nr,nr,nr,nr,nr,nr,nr,57,72,nr,43,nr,49,nr,nr,nr,84,nr,nr,nr,59,nr,nr,
01-02-2008,13,23,nr,nr,58,nr,nr,nr,29,nr,nr,nr,nr,nr,nr,nr,52,25,nr,30,nr,24,nr,nr,nr,84,nr,nr,nr,28,nr,nr,
01-02-2008,14,21,nr,nr,27,nr,nr,nr,20,nr,nr,nr,nr,nr,nr,nr,24,25,nr,22,nr,19,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-02-2008,15,26,nr,nr,26,nr,nr,nr,18,nr,nr,nr,nr,nr,nr,nr,18,22,nr,22,nr,18,nr,nr,nr,29,nr,nr,nr,21,nr,nr,
01-02-2008,16,24,nr,nr,32,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,19,39,nr,18,nr,11,nr,nr,nr,44,nr,nr,nr,12,nr,nr,
01-02-2008,17,21,nr,nr,22,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,18,40,nr,23,nr,24,nr,nr,nr,37,nr,nr,nr,12,nr,nr,
01-02-2008,18,31,nr,nr,20,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,16,40,nr,32,nr,23,nr,nr,nr,35,nr,nr,nr,25,nr,nr,
01-02-2008,19,37,nr,nr,32,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,15,54,nr,33,nr,35,nr,nr,nr,29,nr,nr,nr,16,nr,nr,
01-02-2008,20,40,nr,nr,29,nr,nr,nr,20,nr,nr,nr,nr,nr,nr,nr,18,55,nr,31,nr,22,nr,nr,nr,28,nr,nr,nr,35,nr,nr,
01-02-2008,21,37,nr,nr,29,nr,nr,nr,21,nr,nr,nr,nr,nr,nr,nr,23,62,nr,30,nr,26,nr,nr,nr,31,nr,nr,nr,27,nr,nr,
01-02-2008,22,31,nr,nr,25,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,19,47,nr,49,nr,28,nr,nr,nr,30,nr,nr,nr,26,nr,nr,
01-02-2008,23,29,nr,nr,33,nr,nr,nr,24,nr,nr,nr,nr,nr,nr,nr,nr,45,nr,45,nr,22,nr,nr,nr,31,nr,nr,nr,15,nr,nr,
01-02-2008,24,nr,nr,nr,29,nr,nr,nr,30,nr,nr,nr,nr,nr,nr,nr,nr,35,nr,61,nr,23,nr,nr,nr,36,nr,nr,nr,39,nr,nr,
02-02-2008,1,51,nr,nr,43,nr,nr,nr,28,nr,nr,nr,nr,nr,nr,nr,nr,41,nr,30,nr,37,nr,nr,nr,42,nr,nr,nr,nr,nr,nr,
02-02-2008,2,50,nr,nr,42,nr,nr,nr,21,nr,nr,nr,nr,nr,nr,nr,nr,34,nr,34,nr,25,nr,nr,nr,40,nr,nr,nr,35,nr,nr,
02-02-2008,3,48,nr,nr,43,nr,nr,nr,24,nr,nr,nr,nr,nr,nr,nr,nr,32,nr,28,nr,36,nr,nr,nr,32,nr,nr,nr,25,nr,nr,
02-02-2008,4,39,nr,nr,49,nr,nr,nr,53,nr,nr,nr,nr,nr,nr,nr,nr,43,nr,37,nr,40,nr,nr,nr,31,nr,nr,nr,nr,nr,nr,
02-02-2008,5,37,nr,nr,31,nr,nr,nr,29,nr,nr,nr,nr,nr,nr,nr,23,45,nr,35,nr,nr,nr,nr,nr,33,nr,nr,nr,46,nr,nr,
