Promedio horarios de coPromedio horarios de co
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-01-2011,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.40,nr,nr,1.20,nr,nr,nr,1.40,nr,0.60,nr,1.70,nr,nr,2.5,nr,nr,nr,nr,1.00,0.90,nr,nr,1.00,nr,1.10,1.80,
01-01-2011,2,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.50,nr,nr,1.80,nr,nr,nr,1.70,nr,0.90,nr,1.90,nr,nr,2.5,nr,nr,nr,nr,1.20,0.90,nr,nr,1.10,nr,2.50,2.10,
01-01-2011,3,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.80,nr,nr,2.60,nr,nr,nr,2.00,nr,1.10,nr,2.40,nr,nr,3.4,nr,nr,nr,nr,1.40,1.00,nr,nr,1.60,nr,2.50,1.60,
01-01-2011,4,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.40,nr,nr,3.20,nr,nr,nr,2.70,nr,1.00,nr,2.40,nr,nr,4.0,nr,nr,nr,nr,1.60,0.90,nr,nr,1.90,nr,2.40,1.90,
01-01-2011,5,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.20,nr,nr,2.90,nr,nr,nr,3.50,nr,0.70,nr,2.30,nr,nr,3.3,nr,nr,nr,nr,1.90,1.20,nr,nr,1.60,nr,2.90,2.10,
01-01-2011,6,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.00,nr,nr,3.10,nr,nr,nr,3.20,nr,0.50,nr,2.70,nr,nr,4.0,nr,nr,nr,nr,1.90,1.50,nr,nr,1.50,nr,2.60,3.00,
01-01-2011,7,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.10,nr,nr,2.60,nr,nr,nr,3.60,nr,0.60,nr,1.90,nr,nr,3.2,nr,nr,nr,nr,1.50,1.80,nr,nr,1.30,nr,2.80,2.40,
01-01-2011,8,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.00,nr,nr,2.20,nr,nr,nr,4.30,nr,0.80,nr,1.50,nr,nr,3.1,nr,nr,nr,nr,1.30,2.50,nr,nr,2.10,nr,2.40,2.50,
01-01-2011,9,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.10,nr,nr,2.10,nr,nr,nr,3.00,nr,0.90,nr,1.30,nr,nr,2.7,nr,nr,nr,nr,1.10,2.30,nr,nr,1.90,nr,2.00,2.80,
01-01-2011,10,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.90,nr,nr,1.80,nr,nr,nr,2.20,nr,0.60,nr,1.90,nr,nr,2.1,nr,nr,nr,nr,1.90,1.70,nr,nr,1.60,nr,1.70,1.70,
