Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-06-2012,1,5,nr,nr,nr,nr,0,nr,nr,1,3,nr,1,3,4,1,1,nr,2,2,nr,3,nr,3,nr,3,nr,5,1,nr,1,nr,nr,5,4,1,nr,6,nr,1,5,
01-06-2012,2,3,nr,nr,nr,nr,0,nr,nr,2,2,nr,1,3,4,0,1,nr,6,3,nr,3,nr,3,nr,3,nr,5,1,nr,1,nr,nr,4,4,1,nr,6,nr,1,5,
01-06-2012,3,3,nr,nr,nr,nr,0,nr,nr,2,1,nr,1,2,4,1,1,nr,2,3,nr,4,nr,3,nr,3,nr,5,1,nr,1,nr,nr,6,2,1,nr,6,nr,1,6,
01-06-2012,4,2,nr,nr,nr,nr,2,nr,nr,1,2,nr,1,2,7,2,2,nr,2,3,nr,4,nr,3,nr,2,nr,5,2,nr,1,nr,nr,15,2,1,nr,6,nr,0,6,
01-06-2012,5,2,nr,nr,nr,nr,2,nr,nr,1,4,nr,1,2,6,2,2,nr,2,3,nr,4,nr,3,nr,4,nr,6,2,nr,1,nr,nr,6,4,1,nr,6,nr,1,18,
01-06-2012,6,2,nr,nr,nr,nr,5,nr,nr,2,3,nr,1,2,7,1,2,nr,3,3,nr,4,nr,3,nr,4,nr,7,2,nr,2,nr,nr,10,3,1,1,6,nr,2,11,
01-06-2012,7,2,nr,nr,nr,nr,8,nr,nr,2,4,nr,2,3,8,2,3,nr,8,10,nr,5,nr,4,nr,7,nr,8,3,nr,2,nr,nr,11,4,1,1,6,nr,2,18,
01-06-2012,8,3,nr,nr,nr,nr,6,nr,nr,2,7,nr,2,5,6,2,3,nr,5,8,nr,5,nr,4,nr,4,nr,7,4,nr,2,nr,nr,8,9,2,1,7,nr,2,6,
01-06-2012,9,3,nr,nr,nr,nr,5,nr,nr,3,4,nr,2,5,5,3,4,nr,8,14,nr,9,nr,4,nr,9,nr,11,4,nr,2,nr,nr,9,20,2,2,8,nr,3,12,
01-06-2012,10,12,nr,nr,nr,nr,7,nr,nr,6,4,nr,2,15,8,7,8,nr,nr,24,nr,13,nr,5,nr,32,nr,19,7,nr,6,nr,nr,11,15,3,nr,13,nr,16,21,
01-06-2012,11,11,nr,nr,nr,nr,8,nr,nr,11,7,nr,2,34,7,7,10,nr,nr,8,nr,15,nr,5,nr,16,nr,nr,7,nr,8,nr,nr,9,10,5,nr,16,nr,20,19,
01-06-2012,12,11,nr,nr,nr,nr,5,nr,nr,7,15,nr,2,88,7,5,10,nr,nr,8,nr,11,nr,6,nr,9,nr,nr,6,nr,10,nr,nr,11,19,4,8,17,nr,21,9,
01-06-2012,13,5,nr,nr,nr,nr,9,nr,nr,7,7,nr,3,69,15,7,9,nr,nr,21,nr,10,nr,8,nr,11,nr,nr,9,nr,10,nr,nr,22,57,6,9,13,nr,40,10,
01-06-2012,14,3,nr,nr,nr,nr,26,nr,nr,4,7,nr,5,17,21,9,6,nr,nr,9,nr,9,nr,9,nr,9,nr,nr,7,nr,nr,nr,nr,37,34,8,5,9,nr,10,10,
01-06-2012,15,2,nr,nr,nr,nr,6,nr,nr,4,3,nr,10,5,19,5,5,nr,nr,5,nr,7,nr,8,nr,4,nr,4,5,nr,nr,nr,nr,16,6,5,5,10,nr,2,5,
01-06-2012,16,1,nr,nr,nr,nr,2,nr,nr,3,3,nr,5,2,8,3,3,nr,4,3,nr,4,nr,7,nr,3,nr,2,5,nr,3,nr,nr,6,3,nr,2,7,nr,1,3,
01-06-2012,17,1,nr,nr,nr,nr,2,nr,nr,3,3,nr,4,2,12,2,2,nr,3,3,nr,4,nr,8,nr,4,nr,3,3,nr,2,nr,nr,5,5,nr,1,7,nr,0,4,
01-06-2012,18,1,nr,nr,nr,nr,0,nr,nr,2,3,nr,3,2,4,1,1,nr,3,2,nr,3,nr,7,nr,2,nr,1,4,nr,2,nr,nr,4,2,nr,2,6,nr,1,1,
01-06-2012,19,2,nr,nr,nr,nr,1,nr,nr,2,3,nr,3,3,4,2,2,nr,4,2,nr,4,nr,5,nr,1,nr,1,3,nr,3,nr,nr,5,nr,nr,2,6,nr,3,2,
01-06-2012,20,2,nr,nr,nr,nr,0,nr,nr,2,2,nr,2,1,4,0,nr,nr,4,2,nr,3,nr,4,nr,2,nr,1,1,nr,2,nr,nr,4,2,nr,1,5,nr,1,3,
01-06-2012,21,1,nr,nr,nr,nr,0,nr,nr,2,1,nr,1,1,4,0,1,nr,3,2,nr,3,nr,3,nr,2,nr,1,1,nr,1,nr,nr,5,1,1,0,5,nr,1,2,
01-06-2012,22,2,nr,nr,nr,nr,0,nr,nr,2,1,nr,1,1,4,0,0,nr,3,2,nr,3,nr,3,nr,2,nr,1,1,nr,1,nr,nr,4,1,3,0,5,nr,1,2,
01-06-2012,23,2,nr,nr,nr,nr,0,nr,nr,1,2,nr,5,1,4,1,1,nr,4,3,nr,3,nr,5,nr,2,nr,1,4,nr,2,nr,nr,5,2,6,0,5,nr,1,2,
01-06-2012,24,2,nr,nr,nr,nr,1,nr,nr,1,3,nr,18,1,6,4,4,nr,3,5,nr,4,nr,9,nr,2,nr,1,5,nr,7,nr,nr,6,4,10,1,6,nr,0,3,
02-06-2012,1,1,nr,nr,nr,nr,2,nr,nr,2,2,nr,14,0,5,2,3,nr,3,4,nr,4,nr,10,nr,2,nr,2,6,nr,2,nr,nr,7,2,7,4,6,nr,1,4,
02-06-2012,2,1,nr,nr,nr,nr,2,nr,nr,2,1,nr,5,1,5,2,2,nr,3,3,nr,4,nr,7,nr,2,nr,1,4,nr,5,nr,nr,5,3,2,1,6,nr,0,4,
