Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-06-2013,1,1,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,0,0,1,2,1,nr,1,1,nr,1,nr,3,nr,1,0,1,2,nr,nr,nr,nr,4,1,nr,1,nr,nr,1,nr,
01-06-2013,2,1,nr,nr,nr,nr,3,nr,nr,nr,nr,nr,0,0,56,2,1,nr,1,1,nr,1,nr,3,nr,0,0,1,7,nr,nr,nr,nr,43,1,nr,2,nr,nr,1,nr,
01-06-2013,3,1,nr,nr,nr,nr,19,nr,nr,nr,nr,nr,6,0,95,8,1,nr,1,1,nr,1,nr,9,nr,0,2,1,14,nr,nr,nr,nr,116,16,nr,1,nr,nr,4,nr,
01-06-2013,4,1,nr,nr,nr,nr,45,nr,nr,nr,nr,nr,14,0,61,30,3,nr,5,1,nr,1,nr,10,nr,1,3,1,42,nr,nr,nr,nr,75,20,nr,5,nr,nr,12,nr,
01-06-2013,5,1,nr,nr,nr,nr,56,nr,nr,nr,nr,nr,11,0,34,62,56,nr,9,1,nr,42,nr,9,nr,3,7,7,54,nr,nr,nr,nr,35,34,nr,50,nr,nr,17,nr,
01-06-2013,6,3,nr,nr,nr,nr,29,nr,nr,nr,nr,nr,15,1,20,35,43,nr,11,3,nr,38,nr,8,nr,5,9,34,67,nr,nr,nr,nr,19,17,nr,61,nr,nr,10,nr,
01-06-2013,7,3,nr,nr,nr,nr,22,nr,nr,nr,nr,nr,27,1,17,24,25,nr,9,7,nr,24,nr,9,nr,6,15,23,36,nr,nr,nr,nr,21,17,nr,39,nr,nr,13,nr,
01-06-2013,8,3,nr,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,2,18,19,16,nr,13,8,nr,18,nr,16,nr,9,16,16,22,nr,nr,nr,nr,23,18,nr,22,20,nr,16,nr,
01-06-2013,9,nr,nr,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,10,15,13,10,nr,12,8,nr,10,nr,9,nr,9,8,5,11,nr,nr,nr,nr,18,17,nr,11,3,nr,12,nr,
01-06-2013,10,2,nr,nr,nr,nr,12,nr,nr,nr,nr,nr,nr,14,13,10,6,nr,7,6,nr,8,nr,7,nr,7,6,5,7,nr,nr,nr,nr,15,12,nr,4,3,nr,8,nr,
01-06-2013,11,2,nr,nr,nr,nr,11,nr,nr,nr,nr,nr,nr,8,10,8,6,nr,5,5,nr,7,nr,6,nr,5,4,5,6,nr,nr,nr,nr,12,10,nr,3,4,nr,4,nr,
01-06-2013,12,1,nr,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,3,6,5,5,nr,2,5,nr,5,nr,5,nr,2,4,4,5,nr,nr,nr,nr,7,nr,nr,4,4,nr,2,nr,
01-06-2013,13,1,nr,nr,nr,nr,5,nr,nr,nr,nr,nr,nr,2,3,3,2,nr,2,3,nr,2,nr,5,nr,2,3,2,4,nr,nr,nr,nr,4,2,nr,3,2,nr,1,nr,
01-06-2013,14,1,nr,nr,nr,nr,3,nr,nr,nr,nr,nr,nr,3,2,3,2,nr,2,2,nr,2,nr,4,nr,0,1,1,3,nr,nr,nr,nr,3,1,nr,1,1,nr,1,nr,
01-06-2013,15,1,nr,nr,nr,nr,3,nr,nr,nr,nr,nr,nr,2,2,2,1,nr,2,2,nr,2,nr,3,nr,0,0,1,2,nr,nr,nr,nr,3,3,nr,1,1,nr,1,nr,
01-06-2013,16,1,nr,nr,nr,nr,6,nr,nr,nr,nr,nr,nr,1,11,3,2,nr,2,2,nr,nr,nr,3,nr,0,3,2,2,nr,nr,nr,nr,7,2,nr,1,1,nr,1,nr,
01-06-2013,17,1,nr,nr,nr,nr,3,nr,nr,nr,nr,nr,16,1,11,3,2,nr,1,2,nr,2,nr,10,nr,0,14,1,5,nr,nr,nr,nr,4,1,nr,2,1,nr,1,nr,
01-06-2013,18,1,nr,nr,nr,nr,6,nr,nr,nr,nr,nr,20,3,22,3,1,nr,1,2,nr,2,nr,14,nr,0,20,1,5,nr,nr,nr,nr,9,3,nr,1,1,nr,1,nr,
01-06-2013,19,1,nr,nr,nr,nr,12,nr,nr,nr,nr,nr,9,1,30,9,2,nr,1,3,nr,2,nr,18,nr,0,13,1,17,nr,nr,nr,nr,30,7,nr,2,1,nr,1,nr,
01-06-2013,20,1,nr,nr,nr,nr,9,nr,nr,nr,nr,nr,4,1,19,2,1,nr,1,2,nr,1,nr,12,nr,1,8,1,2,nr,nr,nr,nr,15,1,nr,1,1,nr,1,nr,
01-06-2013,21,1,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,1,1,2,2,2,nr,1,2,nr,2,nr,2,nr,0,1,2,2,nr,nr,nr,nr,5,1,nr,1,1,nr,1,nr,
01-06-2013,22,1,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,1,1,2,2,1,nr,1,1,nr,2,nr,2,nr,0,0,1,2,nr,nr,nr,nr,2,1,nr,1,1,nr,1,nr,
01-06-2013,23,1,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,1,1,2,2,1,nr,1,1,nr,1,nr,2,nr,0,0,1,2,nr,nr,nr,nr,4,2,nr,1,2,nr,1,nr,
01-06-2013,24,1,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,1,0,2,1,1,nr,2,1,nr,1,nr,2,nr,0,nr,1,1,nr,nr,nr,nr,3,1,nr,1,2,nr,2,nr,
02-06-2013,1,1,nr,nr,nr,nr,3,nr,nr,nr,nr,nr,0,1,2,2,1,nr,2,1,nr,1,nr,2,nr,0,nr,1,1,nr,nr,nr,nr,2,1,nr,1,1,nr,2,nr,
02-06-2013,2,1,nr,nr,nr,nr,4,nr,nr,nr,nr,nr,0,1,33,2,1,nr,1,1,nr,1,nr,2,nr,0,nr,1,2,nr,nr,nr,nr,32,1,nr,1,1,nr,4,nr,
02-06-2013,3,1,nr,nr,nr,nr,32,nr,nr,nr,nr,nr,1,3,63,10,1,nr,1,1,nr,1,nr,6,nr,0,nr,1,3,nr,nr,nr,nr,32,4,nr,1,1,nr,3,nr,
02-06-2013,4,1,nr,nr,nr,nr,7,nr,nr,nr,nr,nr,19,2,56,14,1,nr,2,2,nr,2,nr,44,nr,1,nr,1,11,nr,nr,nr,nr,9,6,17,1,1,nr,2,nr,
02-06-2013,5,1,nr,nr,nr,nr,7,nr,nr,nr,nr,nr,39,1,57,7,3,nr,3,2,nr,3,nr,42,nr,1,nr,1,25,nr,nr,nr,nr,10,5,32,1,1,nr,3,nr,
02-06-2013,6,1,nr,nr,nr,nr,5,nr,nr,nr,nr,nr,47,1,75,5,4,nr,2,2,nr,3,nr,46,nr,1,45,1,35,nr,nr,nr,nr,21,2,32,12,2,nr,1,nr,
02-06-2013,7,1,nr,nr,nr,nr,4,nr,nr,nr,nr,nr,39,1,71,5,4,nr,1,1,nr,2,nr,38,nr,1,33,1,32,nr,nr,nr,nr,6,3,35,4,1,nr,1,nr,
02-06-2013,8,1,nr,nr,nr,nr,3,nr,nr,nr,nr,nr,44,2,24,4,3,nr,1,1,nr,2,nr,35,nr,1,nr,1,30,nr,nr,nr,nr,4,2,27,3,1,nr,1,nr,
02-06-2013,9,1,nr,nr,nr,nr,3,nr,nr,nr,nr,nr,12,3,5,2,1,nr,2,2,nr,2,nr,18,nr,0,13,1,14,nr,nr,nr,nr,5,2,22,2,1,nr,1,nr,
