Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-07-2015,1,1,0,nr,nr,1,nr,nr,2,1,nr,0,1,nr,1,1,2,nr,nr,1,nr,1,nr,1,1,nr,1,0,nr,1,1,nr,nr,3,0,1,nr,nr,1,nr,nr,2,2,nr,0,1,nr,0,1,
01-07-2015,2,1,0,nr,nr,1,nr,nr,2,1,nr,0,1,nr,0,1,2,nr,nr,1,nr,1,nr,1,1,nr,1,0,nr,1,1,nr,nr,2,0,0,nr,nr,1,nr,nr,1,1,nr,0,1,nr,0,1,
01-07-2015,3,2,0,nr,nr,1,nr,nr,1,1,nr,0,1,nr,0,1,2,nr,nr,1,nr,1,nr,1,1,nr,1,0,nr,1,1,nr,nr,2,0,1,nr,nr,1,nr,nr,1,2,nr,0,1,nr,0,1,
01-07-2015,4,2,0,nr,nr,2,nr,nr,1,1,nr,0,1,nr,1,1,2,nr,nr,1,nr,1,nr,1,1,nr,1,0,nr,1,1,nr,nr,2,0,1,nr,nr,1,nr,nr,1,2,nr,0,1,nr,0,1,
01-07-2015,5,2,0,nr,nr,1,nr,nr,1,1,nr,0,1,nr,1,1,2,nr,nr,1,nr,1,nr,1,1,nr,1,0,nr,1,1,nr,nr,2,0,1,nr,nr,1,nr,nr,2,1,nr,0,1,nr,0,2,
01-07-2015,6,2,0,nr,nr,1,nr,nr,2,2,nr,0,1,nr,1,1,3,nr,nr,1,nr,2,nr,2,1,nr,2,0,nr,1,1,nr,nr,3,0,2,nr,nr,2,nr,nr,3,2,nr,0,1,nr,1,3,
01-07-2015,7,3,0,nr,nr,2,nr,nr,5,2,nr,0,1,nr,2,2,4,nr,nr,1,nr,2,nr,1,2,nr,3,1,nr,1,2,nr,nr,3,1,3,nr,nr,2,nr,nr,3,3,nr,0,2,nr,1,5,
01-07-2015,8,2,0,nr,nr,2,nr,nr,4,2,nr,1,2,nr,1,2,3,nr,nr,2,nr,3,nr,2,1,nr,4,1,nr,1,2,nr,nr,4,1,2,nr,nr,2,nr,nr,4,3,nr,0,nr,nr,1,5,
01-07-2015,9,1,0,nr,nr,2,nr,nr,5,2,nr,1,2,nr,2,1,3,nr,nr,2,nr,2,nr,2,2,nr,5,1,nr,2,2,nr,nr,4,1,3,nr,nr,2,nr,nr,6,2,nr,0,3,nr,0,5,
01-07-2015,10,1,1,nr,nr,2,nr,nr,5,3,nr,0,2,nr,3,1,2,nr,nr,3,nr,3,nr,2,2,nr,4,1,nr,2,2,nr,nr,5,1,2,nr,nr,2,nr,nr,6,3,nr,1,3,nr,1,4,
01-07-2015,11,2,1,nr,nr,2,nr,nr,5,2,nr,0,1,nr,1,2,3,nr,nr,2,nr,3,nr,2,2,nr,3,2,nr,2,2,nr,nr,4,1,2,nr,nr,2,nr,nr,7,3,nr,1,3,nr,1,3,
