Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-03-2008,1,17,nr,nr,35,nr,nr,nr,25,nr,nr,nr,nr,nr,nr,nr,19,56,nr,37,nr,36,nr,nr,nr,52,nr,nr,nr,nr,nr,nr,
01-03-2008,2,26,nr,nr,41,nr,nr,nr,26,nr,nr,nr,nr,nr,nr,nr,22,38,nr,47,nr,34,nr,nr,nr,31,nr,nr,nr,nr,nr,nr,
01-03-2008,3,21,nr,nr,29,nr,nr,nr,27,nr,nr,nr,nr,nr,nr,nr,32,45,nr,91,nr,35,nr,nr,nr,27,nr,nr,nr,nr,nr,nr,
01-03-2008,4,26,nr,nr,26,nr,nr,nr,23,nr,nr,nr,nr,nr,nr,nr,26,50,nr,67,nr,30,nr,nr,nr,20,nr,nr,nr,nr,nr,nr,
01-03-2008,5,30,nr,nr,27,nr,nr,nr,21,nr,nr,nr,nr,nr,nr,nr,20,46,nr,61,nr,31,nr,nr,nr,26,nr,nr,nr,nr,nr,nr,
01-03-2008,6,31,nr,nr,25,nr,nr,nr,25,nr,nr,nr,nr,nr,nr,nr,28,59,nr,56,nr,39,nr,nr,nr,33,nr,nr,nr,nr,nr,nr,
01-03-2008,7,42,nr,nr,36,nr,nr,nr,27,nr,nr,nr,nr,nr,nr,nr,31,63,nr,36,nr,48,nr,nr,nr,27,nr,nr,nr,nr,nr,nr,
01-03-2008,8,47,nr,nr,38,nr,nr,nr,28,nr,nr,nr,nr,nr,nr,nr,31,62,nr,47,nr,56,nr,nr,nr,31,nr,nr,nr,nr,nr,nr,
01-03-2008,9,34,nr,nr,43,nr,nr,nr,31,nr,nr,nr,nr,nr,nr,nr,43,46,nr,77,nr,32,nr,nr,nr,34,nr,nr,nr,nr,nr,nr,
01-03-2008,10,17,nr,nr,34,nr,nr,nr,34,nr,nr,nr,nr,nr,nr,nr,53,48,nr,98,nr,46,nr,nr,nr,42,nr,nr,nr,nr,nr,nr,
01-03-2008,11,25,nr,nr,35,nr,nr,nr,41,nr,nr,nr,nr,nr,nr,nr,53,48,nr,102,nr,72,nr,nr,nr,46,nr,nr,nr,nr,nr,nr,
01-03-2008,12,18,nr,nr,41,nr,nr,nr,46,nr,nr,nr,nr,nr,nr,nr,49,58,nr,70,nr,24,nr,nr,nr,56,nr,nr,nr,nr,nr,nr,
01-03-2008,13,3,nr,nr,45,nr,nr,nr,45,nr,nr,nr,nr,nr,nr,nr,43,52,nr,28,nr,29,nr,nr,nr,59,nr,nr,nr,nr,nr,nr,
01-03-2008,14,13,nr,nr,14,nr,nr,nr,49,nr,nr,nr,nr,nr,nr,nr,27,24,nr,21,nr,7,nr,nr,nr,42,nr,nr,nr,nr,nr,nr,
01-03-2008,15,10,nr,nr,20,nr,nr,nr,36,nr,nr,nr,nr,nr,nr,nr,26,33,nr,22,nr,29,nr,nr,nr,27,nr,nr,nr,nr,nr,nr,
01-03-2008,16,14,nr,nr,22,nr,nr,nr,32,nr,nr,nr,nr,nr,nr,nr,32,30,nr,16,nr,34,nr,nr,nr,28,nr,nr,nr,nr,nr,nr,
01-03-2008,17,24,nr,nr,32,nr,nr,nr,32,nr,nr,nr,nr,nr,nr,nr,30,42,nr,21,nr,26,nr,nr,nr,32,nr,nr,nr,nr,nr,nr,
01-03-2008,18,23,nr,nr,33,nr,nr,nr,34,nr,nr,nr,nr,nr,nr,nr,27,51,nr,32,nr,19,nr,nr,nr,33,nr,nr,nr,nr,nr,nr,
01-03-2008,19,28,nr,nr,26,nr,nr,nr,34,nr,nr,nr,nr,nr,nr,nr,27,50,nr,107,nr,21,nr,nr,nr,28,nr,nr,nr,nr,nr,nr,
01-03-2008,20,33,nr,nr,26,nr,nr,nr,33,nr,nr,nr,nr,nr,nr,nr,19,37,nr,85,nr,20,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,
01-03-2008,21,26,nr,nr,24,nr,nr,nr,21,nr,nr,nr,nr,nr,nr,nr,18,47,nr,69,nr,18,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,
01-03-2008,22,32,nr,nr,19,nr,nr,nr,19,nr,nr,nr,nr,nr,nr,nr,17,47,nr,30,nr,16,nr,nr,nr,28,nr,nr,nr,nr,nr,nr,
01-03-2008,23,18,nr,nr,26,nr,nr,nr,20,nr,nr,nr,nr,nr,nr,nr,20,42,nr,22,nr,16,nr,nr,nr,30,nr,nr,nr,nr,nr,nr,
01-03-2008,24,21,nr,nr,27,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,23,41,nr,22,nr,21,nr,nr,nr,26,nr,nr,nr,nr,nr,nr,
02-03-2008,1,30,nr,nr,38,nr,nr,nr,20,nr,nr,nr,nr,nr,nr,nr,24,42,nr,24,nr,33,nr,nr,nr,36,nr,nr,nr,nr,nr,nr,
02-03-2008,2,29,nr,nr,29,nr,nr,nr,19,nr,nr,nr,nr,nr,nr,nr,25,38,nr,44,nr,25,nr,nr,nr,47,nr,nr,nr,nr,nr,nr,
02-03-2008,3,23,nr,nr,38,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,35,40,nr,29,nr,27,nr,nr,nr,47,nr,nr,nr,nr,nr,nr,
02-03-2008,4,21,nr,nr,40,nr,nr,nr,28,nr,nr,nr,nr,nr,nr,nr,33,44,nr,48,nr,26,nr,nr,nr,41,nr,nr,nr,nr,nr,nr,
02-03-2008,5,32,nr,nr,26,nr,nr,nr,29,nr,nr,nr,nr,nr,nr,nr,25,43,nr,31,nr,24,nr,nr,nr,31,nr,nr,nr,nr,nr,nr,
