Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-02-2005,1,nr,nr,nr,33,nr,nr,nr,30,nr,nr,nr,nr,nr,nr,nr,27,nr,nr,31,nr,33,nr,nr,nr,36,nr,nr,nr,19,nr,nr,
01-02-2005,2,nr,nr,nr,46,nr,nr,nr,26,nr,nr,nr,nr,nr,nr,nr,25,nr,nr,39,nr,29,nr,nr,nr,28,nr,nr,nr,25,nr,nr,
01-02-2005,3,nr,nr,nr,36,nr,nr,nr,18,nr,nr,nr,nr,nr,nr,nr,29,nr,nr,46,nr,41,nr,nr,nr,25,nr,nr,nr,29,nr,nr,
01-02-2005,4,nr,nr,nr,39,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,33,nr,nr,40,nr,24,nr,nr,nr,36,nr,nr,nr,26,nr,nr,
01-02-2005,5,nr,nr,nr,33,nr,nr,nr,18,nr,nr,nr,nr,nr,nr,nr,45,nr,nr,41,nr,37,nr,nr,nr,36,nr,nr,nr,27,nr,nr,
01-02-2005,6,nr,nr,nr,52,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,49,nr,nr,52,nr,34,nr,nr,nr,27,nr,nr,nr,35,nr,nr,
01-02-2005,7,nr,nr,nr,31,nr,nr,nr,20,nr,nr,nr,nr,nr,nr,nr,53,nr,nr,62,nr,52,nr,nr,nr,30,nr,nr,nr,48,nr,nr,
01-02-2005,8,nr,nr,nr,42,nr,nr,nr,31,nr,nr,nr,nr,nr,nr,nr,57,nr,nr,51,nr,54,nr,nr,nr,39,nr,nr,nr,56,nr,nr,
01-02-2005,9,nr,nr,nr,66,nr,nr,nr,47,nr,nr,nr,nr,nr,nr,nr,64,nr,nr,48,nr,47,nr,nr,nr,49,nr,nr,nr,60,nr,nr,
01-02-2005,10,nr,nr,nr,71,nr,nr,nr,52,nr,nr,nr,nr,nr,nr,nr,68,nr,nr,60,nr,56,nr,nr,nr,71,nr,nr,nr,68,nr,nr,
01-02-2005,11,nr,nr,nr,79,nr,nr,nr,77,nr,nr,nr,nr,nr,nr,nr,65,nr,nr,103,nr,67,nr,nr,nr,88,nr,nr,nr,64,nr,nr,
01-02-2005,12,nr,nr,nr,72,nr,nr,nr,85,nr,nr,nr,nr,nr,nr,nr,71,nr,nr,80,nr,64,nr,nr,nr,66,nr,nr,nr,76,nr,nr,
01-02-2005,13,nr,nr,nr,42,nr,nr,nr,30,nr,nr,nr,nr,nr,nr,nr,48,nr,nr,50,nr,63,nr,nr,nr,35,nr,nr,nr,42,nr,nr,
01-02-2005,14,nr,nr,nr,33,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,38,nr,25,nr,nr,nr,35,nr,nr,nr,nr,nr,nr,
