Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-01-2007,1,nr,nr,nr,54,nr,nr,nr,46,nr,nr,nr,nr,nr,nr,nr,44,nr,nr,48,nr,88,nr,nr,nr,61,nr,nr,nr,56,nr,nr,
01-01-2007,2,nr,nr,nr,83,nr,nr,nr,117,nr,nr,nr,nr,nr,nr,nr,63,nr,nr,52,nr,93,nr,nr,nr,61,nr,nr,nr,87,nr,nr,
01-01-2007,3,nr,nr,nr,108,nr,nr,nr,64,nr,nr,nr,nr,nr,nr,nr,105,nr,nr,59,nr,107,nr,nr,nr,96,nr,nr,nr,75,nr,nr,
01-01-2007,4,nr,nr,nr,120,nr,nr,nr,58,nr,nr,nr,nr,nr,nr,nr,97,nr,nr,64,nr,104,nr,nr,nr,89,nr,nr,nr,83,nr,nr,
01-01-2007,5,nr,nr,nr,106,nr,nr,nr,47,nr,nr,nr,nr,nr,nr,nr,75,nr,nr,60,nr,74,nr,nr,nr,72,nr,nr,nr,86,nr,nr,
01-01-2007,6,nr,nr,nr,75,nr,nr,nr,46,nr,nr,nr,nr,nr,nr,nr,56,nr,nr,49,nr,65,nr,nr,nr,62,nr,nr,nr,78,nr,nr,
01-01-2007,7,nr,nr,nr,54,nr,nr,nr,46,nr,nr,nr,nr,nr,nr,nr,52,nr,nr,37,nr,32,nr,nr,nr,53,nr,nr,nr,62,nr,nr,
01-01-2007,8,nr,nr,nr,48,nr,nr,nr,45,nr,nr,nr,nr,nr,nr,nr,55,nr,nr,36,nr,29,nr,nr,nr,50,nr,nr,nr,59,nr,nr,
01-01-2007,9,nr,nr,nr,53,nr,nr,nr,45,nr,nr,nr,nr,nr,nr,nr,58,nr,nr,33,nr,54,nr,nr,nr,46,nr,nr,nr,58,nr,nr,
01-01-2007,10,nr,nr,nr,56,nr,nr,nr,51,nr,nr,nr,nr,nr,nr,nr,47,nr,nr,35,nr,37,nr,nr,nr,42,nr,nr,nr,58,nr,nr,
01-01-2007,11,nr,nr,nr,46,nr,nr,nr,57,nr,nr,nr,nr,nr,nr,nr,72,nr,nr,40,nr,55,nr,nr,nr,47,nr,nr,nr,85,nr,nr,
01-01-2007,12,nr,nr,nr,61,nr,nr,nr,70,nr,nr,nr,nr,nr,nr,nr,91,nr,nr,47,nr,76,nr,nr,nr,89,nr,nr,nr,98,nr,nr,
01-01-2007,13,nr,nr,nr,77,nr,nr,nr,79,nr,nr,nr,nr,nr,nr,nr,95,nr,nr,55,nr,73,nr,nr,nr,88,nr,nr,nr,102,nr,nr,
01-01-2007,14,nr,nr,nr,96,nr,nr,nr,79,nr,nr,nr,nr,nr,nr,nr,89,nr,nr,59,nr,68,nr,nr,nr,87,nr,nr,nr,104,nr,nr,
01-01-2007,16,nr,nr,nr,94,nr,nr,nr,48,nr,nr,nr,nr,nr,nr,nr,57,nr,nr,62,nr,38,nr,nr,nr,77,nr,nr,nr,87,nr,nr,
01-01-2007,17,nr,nr,nr,71,nr,nr,nr,19,nr,nr,nr,nr,nr,nr,nr,22,nr,nr,59,nr,16,nr,nr,nr,63,nr,nr,nr,41,nr,nr,
01-01-2007,18,nr,nr,nr,70,nr,nr,nr,27,nr,nr,nr,nr,nr,nr,nr,49,nr,nr,50,nr,41,nr,nr,nr,56,nr,nr,nr,26,nr,nr,
01-01-2007,19,nr,nr,nr,72,nr,nr,nr,54,nr,nr,nr,nr,nr,nr,nr,56,nr,nr,47,nr,42,nr,nr,nr,54,nr,nr,nr,21,nr,nr,
01-01-2007,20,nr,nr,nr,72,nr,nr,nr,53,nr,nr,nr,nr,nr,nr,nr,51,nr,nr,47,nr,36,nr,nr,nr,30,nr,nr,nr,33,nr,nr,
01-01-2007,21,nr,nr,nr,44,nr,nr,nr,40,nr,nr,nr,nr,nr,nr,nr,31,nr,nr,44,nr,26,nr,nr,nr,22,nr,nr,nr,37,nr,nr,
01-01-2007,22,nr,nr,nr,31,nr,nr,nr,32,nr,nr,nr,nr,nr,nr,nr,25,nr,nr,43,nr,19,nr,nr,nr,22,nr,nr,nr,32,nr,nr,
