Promedio horarios de coPromedio horarios de co
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-10-2011,1,nr,nr,nr,nr,nr,0.00,nr,nr,0.10,nr,nr,0.30,nr,0.10,nr,nr,0.10,nr,0.30,0.30,0.10,0.10,0.10,nr,0.20,nr,0.3,0.4,nr,0.20,nr,nr,0.10,0.10,0.3,nr,0.30,nr,0.20,0.00,
01-10-2011,2,nr,nr,nr,nr,nr,0.00,nr,nr,0.10,0.30,nr,0.30,nr,0.10,nr,nr,0.00,nr,0.20,0.20,0.10,0.10,0.00,nr,0.20,nr,0.2,0.8,nr,0.20,nr,nr,0.00,0.10,0.3,nr,0.20,nr,0.20,0.00,
01-10-2011,3,nr,nr,nr,nr,nr,0.00,nr,nr,0.10,0.10,nr,0.30,nr,0.10,nr,nr,0.00,nr,0.20,0.20,0.10,0.10,0.00,nr,0.20,nr,0.2,0.9,nr,0.20,nr,nr,0.00,0.00,0.2,nr,0.30,nr,0.20,0.00,
01-10-2011,4,nr,nr,nr,nr,nr,0.00,nr,nr,0.10,0.10,nr,0.30,nr,0.10,nr,nr,0.00,nr,0.20,0.40,0.10,0.10,0.10,nr,0.20,nr,0.2,0.8,nr,0.20,nr,nr,0.10,0.10,0.2,nr,0.30,nr,0.20,0.00,
01-10-2011,5,nr,nr,nr,nr,nr,0.00,nr,nr,0.20,0.10,nr,0.30,nr,0.10,nr,nr,0.10,nr,0.30,0.50,0.30,0.20,0.00,nr,0.20,nr,0.2,0.9,nr,0.30,nr,nr,0.10,0.10,0.5,nr,0.30,nr,0.20,0.10,
01-10-2011,6,nr,nr,nr,nr,nr,0.10,nr,nr,0.20,0.20,nr,0.40,nr,0.20,nr,nr,0.30,nr,0.40,0.80,0.80,0.30,0.10,nr,0.40,nr,0.3,1.2,nr,0.30,nr,nr,0.30,0.20,0.4,nr,0.40,nr,0.30,0.10,
01-10-2011,7,nr,nr,nr,nr,nr,0.30,nr,nr,0.30,0.50,nr,0.40,nr,0.40,nr,nr,0.50,nr,0.60,0.90,0.80,0.40,0.20,nr,0.50,nr,0.5,0.9,nr,0.50,nr,nr,0.40,0.40,0.5,nr,0.60,nr,0.30,0.40,
01-10-2011,8,nr,nr,nr,nr,nr,0.30,nr,nr,0.30,0.40,nr,0.70,nr,0.50,nr,nr,0.70,nr,0.60,0.60,0.30,0.50,0.30,nr,nr,nr,0.4,1.3,nr,0.60,nr,nr,0.50,0.50,0.8,nr,0.50,nr,0.40,0.10,
01-10-2011,9,nr,nr,nr,nr,nr,0.30,nr,nr,0.20,0.40,nr,0.70,nr,0.60,nr,nr,0.90,nr,nr,0.60,0.30,nr,0.40,nr,0.60,nr,0.4,1.0,nr,0.50,nr,nr,0.50,0.40,0.8,nr,0.40,nr,0.40,0.20,
01-10-2011,10,nr,nr,nr,nr,nr,0.20,nr,nr,0.20,0.20,nr,0.60,nr,0.70,nr,nr,0.60,nr,nr,0.50,0.30,nr,0.40,nr,0.50,nr,0.4,1.2,nr,0.40,nr,nr,0.60,0.20,0.9,nr,0.40,nr,0.30,0.10,
01-10-2011,11,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.30,nr,0.60,nr,0.50,nr,nr,0.50,nr,nr,0.80,0.30,0.30,0.30,nr,0.50,nr,0.3,1.1,nr,0.40,nr,nr,0.50,0.20,0.8,nr,0.40,nr,0.30,0.10,
01-10-2011,12,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.30,nr,0.60,nr,0.40,nr,nr,0.30,nr,nr,1.00,0.40,0.40,0.30,nr,0.50,nr,0.3,0.9,nr,0.50,nr,nr,0.50,0.20,0.7,nr,0.40,nr,0.20,0.10,
01-10-2011,13,nr,nr,nr,nr,nr,0.30,nr,nr,0.10,0.30,nr,0.50,nr,0.50,nr,nr,0.40,nr,nr,0.80,0.60,0.50,0.20,nr,0.50,nr,0.4,0.7,nr,0.50,nr,nr,0.40,0.20,0.5,nr,0.60,nr,0.20,0.20,
01-10-2011,14,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.30,nr,0.60,nr,0.60,nr,nr,0.40,nr,nr,0.90,0.70,0.50,0.30,nr,0.40,nr,0.4,0.8,nr,0.70,nr,nr,0.50,0.20,0.6,nr,0.70,nr,0.30,0.10,
01-10-2011,15,nr,nr,nr,nr,nr,0.30,nr,nr,0.10,0.30,nr,0.60,nr,0.50,nr,nr,0.40,nr,nr,1.00,0.70,0.40,0.30,nr,0.40,nr,0.4,1.3,nr,0.70,nr,nr,0.40,0.20,0.6,nr,0.70,nr,0.30,0.10,
01-10-2011,16,nr,nr,nr,nr,nr,0.30,nr,nr,0.10,0.30,nr,0.50,nr,0.40,nr,nr,0.40,nr,nr,0.90,0.60,0.40,0.30,nr,0.40,nr,0.3,1.4,nr,0.70,nr,nr,0.30,0.20,0.8,nr,0.60,nr,0.20,0.00,
01-10-2011,17,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.20,nr,0.60,nr,0.30,nr,nr,0.40,nr,nr,0.70,0.60,0.40,0.20,nr,0.40,nr,0.4,1.1,nr,0.60,nr,nr,0.30,0.20,0.7,nr,0.50,nr,0.30,0.10,
01-10-2011,18,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,nr,nr,0.50,nr,0.30,nr,nr,0.30,nr,nr,0.40,0.60,0.50,0.20,nr,0.40,nr,0.4,1.3,nr,0.50,nr,nr,0.30,0.20,0.6,nr,0.60,nr,0.30,0.00,
01-10-2011,19,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.20,nr,0.50,nr,0.30,nr,nr,0.30,nr,nr,0.50,0.40,0.30,0.20,nr,0.40,nr,0.3,0.8,nr,0.50,nr,nr,0.30,0.20,0.5,nr,0.40,nr,0.30,0.10,
01-10-2011,20,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.20,nr,0.30,nr,0.30,nr,nr,0.50,nr,nr,0.50,0.30,0.40,0.20,nr,0.40,nr,0.4,0.7,nr,0.40,nr,nr,0.30,0.20,0.4,nr,0.40,nr,0.30,0.10,
01-10-2011,21,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.20,nr,0.30,nr,0.30,nr,nr,0.30,nr,nr,0.40,0.20,0.50,0.20,nr,0.50,nr,0.4,0.8,nr,0.40,nr,nr,0.20,0.20,0.5,nr,0.50,nr,0.30,0.00,
01-10-2011,22,nr,nr,nr,nr,nr,0.10,nr,nr,0.10,0.20,nr,0.30,nr,0.30,nr,nr,0.30,nr,nr,0.30,0.20,0.50,0.20,nr,0.50,nr,0.4,0.9,nr,0.50,nr,nr,0.10,0.20,0.4,nr,0.50,nr,0.30,0.10,
01-10-2011,23,nr,nr,nr,nr,nr,0.10,nr,nr,0.10,0.20,nr,0.30,nr,0.30,nr,nr,0.20,nr,nr,0.40,0.20,0.40,0.20,nr,0.50,nr,0.3,1.1,nr,0.40,nr,nr,0.10,0.10,0.5,nr,0.40,nr,0.30,0.00,
01-10-2011,24,nr,nr,nr,nr,nr,0.00,nr,nr,0.10,0.10,nr,0.30,nr,0.20,nr,nr,0.10,nr,nr,0.30,0.20,0.30,0.10,nr,0.30,nr,0.2,1.0,nr,0.40,nr,nr,0.10,0.10,0.3,nr,0.30,nr,0.20,0.00,
02-10-2011,1,nr,nr,nr,nr,nr,0.00,nr,nr,0.10,0.10,nr,0.20,nr,0.10,nr,nr,0.10,nr,nr,0.20,0.10,0.20,0.10,nr,0.30,nr,0.2,1.0,nr,0.30,nr,nr,0.10,0.00,0.2,nr,0.20,nr,0.20,0.00,
02-10-2011,2,nr,nr,nr,nr,nr,0.00,nr,nr,0.10,0.10,nr,0.20,nr,0.10,nr,nr,0.00,nr,nr,0.20,0.00,0.20,0.10,nr,0.20,nr,0.2,1.0,nr,0.20,nr,nr,0.10,0.00,0.2,nr,0.20,nr,0.20,0.00,
02-10-2011,3,nr,nr,nr,nr,nr,0.00,nr,nr,0.20,0.10,nr,0.20,nr,0.10,nr,nr,0.00,nr,nr,0.10,0.10,0.10,0.00,nr,0.20,nr,0.2,1.0,nr,0.20,nr,nr,0.00,0.10,0.2,nr,0.20,nr,0.20,0.00,
02-10-2011,4,nr,nr,nr,nr,nr,0.00,nr,nr,0.20,0.10,nr,0.20,nr,0.10,nr,nr,0.00,nr,nr,0.20,0.10,0.20,0.00,nr,0.20,nr,0.2,1.0,nr,0.20,nr,nr,0.10,0.10,0.1,nr,0.30,nr,0.20,0.00,
02-10-2011,5,nr,nr,nr,nr,nr,0.00,nr,nr,0.20,0.10,nr,0.20,nr,0.10,nr,nr,0.00,nr,nr,0.20,0.20,0.10,0.00,nr,0.20,nr,0.2,0.9,nr,0.30,nr,nr,0.00,0.10,0.2,nr,0.20,nr,0.20,0.00,
02-10-2011,6,nr,nr,nr,nr,nr,0.10,nr,nr,0.20,0.10,nr,0.30,nr,0.10,nr,nr,0.10,nr,nr,0.50,0.30,0.20,0.00,nr,0.30,nr,0.2,1.0,nr,0.30,nr,nr,0.10,0.10,0.3,nr,0.40,nr,0.20,0.00,
02-10-2011,7,nr,nr,nr,nr,nr,0.20,nr,nr,0.20,0.20,nr,0.30,nr,0.10,nr,nr,0.20,nr,nr,0.70,0.70,0.40,0.10,nr,0.40,nr,0.3,0.9,nr,0.50,nr,nr,0.20,0.20,0.3,nr,0.50,nr,0.30,0.30,
02-10-2011,8,nr,nr,nr,nr,nr,0.20,nr,nr,0.30,0.30,nr,0.40,nr,0.20,nr,nr,0.50,nr,nr,0.60,0.80,0.50,0.10,nr,0.40,nr,0.4,0.9,nr,0.70,nr,nr,0.40,0.30,0.4,nr,0.70,nr,0.40,0.20,
02-10-2011,9,nr,nr,nr,nr,nr,0.20,nr,nr,0.30,0.50,nr,0.50,nr,0.40,nr,nr,0.40,nr,nr,1.40,0.80,0.50,0.10,nr,0.40,nr,0.5,0.9,nr,0.60,nr,nr,0.40,0.20,0.5,nr,0.70,nr,0.30,0.10,
02-10-2011,10,nr,nr,nr,nr,nr,0.30,nr,nr,0.20,0.50,nr,0.50,nr,0.20,nr,nr,0.20,nr,nr,1.00,0.80,0.50,0.20,nr,0.50,nr,0.4,0.8,nr,0.50,nr,nr,0.40,0.20,0.6,nr,0.50,nr,0.40,0.20,
02-10-2011,11,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.30,nr,0.40,nr,0.50,nr,nr,0.30,nr,nr,0.80,0.50,0.30,0.20,nr,0.40,nr,0.3,0.8,nr,0.50,nr,nr,0.50,0.30,0.5,nr,0.50,nr,0.30,0.10,
02-10-2011,12,nr,nr,nr,nr,nr,0.30,nr,nr,0.10,0.30,nr,0.50,nr,0.40,nr,nr,0.50,nr,nr,0.70,0.30,0.40,0.20,nr,0.40,nr,0.3,0.8,nr,0.60,nr,nr,0.40,0.20,0.5,nr,0.40,nr,0.30,0.10,
02-10-2011,13,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.30,nr,0.50,nr,0.40,nr,nr,0.40,nr,nr,0.70,0.60,0.40,0.20,nr,0.40,nr,0.3,0.8,nr,0.60,nr,nr,0.30,0.30,0.5,nr,0.40,nr,0.30,0.10,
02-10-2011,14,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.20,nr,0.50,nr,0.40,nr,nr,0.40,nr,nr,1.00,0.80,0.30,0.30,nr,0.40,nr,0.3,0.8,nr,0.60,nr,nr,0.20,0.20,0.6,nr,0.40,nr,0.30,0.10,
02-10-2011,15,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.20,nr,0.60,nr,0.40,nr,nr,0.30,nr,nr,0.70,0.60,0.40,0.20,nr,0.40,nr,0.4,0.7,nr,0.60,nr,nr,0.30,0.10,0.8,nr,0.70,nr,0.20,0.10,
02-10-2011,16,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.30,nr,0.50,nr,0.40,nr,nr,0.30,nr,nr,0.50,0.70,0.50,0.20,nr,0.40,nr,0.4,0.7,nr,0.60,nr,nr,0.30,0.20,0.6,nr,0.70,nr,0.30,0.00,
02-10-2011,17,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.30,nr,0.50,nr,0.50,nr,nr,0.40,nr,nr,0.50,0.50,0.40,0.30,nr,0.30,nr,0.3,0.9,nr,0.60,nr,nr,0.20,0.20,0.6,nr,0.50,nr,0.30,0.10,
02-10-2011,18,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.30,nr,0.50,nr,0.40,nr,nr,0.30,nr,nr,0.70,0.50,0.40,0.20,nr,0.40,nr,0.4,0.8,nr,0.50,nr,nr,0.20,0.20,0.5,nr,0.50,nr,0.30,0.00,
02-10-2011,19,nr,nr,nr,nr,nr,0.30,nr,nr,0.10,0.40,nr,0.60,nr,0.40,nr,nr,0.40,nr,nr,0.50,0.40,0.40,0.30,nr,0.50,nr,0.4,0.9,nr,0.70,nr,nr,0.20,0.30,0.7,nr,0.60,nr,0.40,0.10,
02-10-2011,20,nr,nr,nr,nr,nr,0.30,nr,nr,0.10,0.40,nr,0.50,nr,0.60,nr,nr,0.30,nr,nr,0.50,0.30,0.40,0.20,nr,0.40,nr,0.3,0.7,nr,0.40,nr,nr,0.30,0.20,0.7,nr,0.40,nr,0.40,0.20,
02-10-2011,21,nr,nr,nr,nr,nr,0.20,nr,nr,0.10,0.50,nr,0.50,nr,0.50,nr,nr,0.40,nr,nr,0.40,nr,0.30,0.20,nr,0.40,nr,0.3,1.0,nr,0.50,nr,nr,0.20,0.20,0.6,nr,0.30,nr,0.30,0.20,
02-10-2011,22,nr,nr,nr,nr,nr,0.10,nr,nr,0.10,0.40,nr,0.40,nr,0.40,nr,nr,0.30,nr,nr,0.30,0.20,0.20,0.20,nr,0.40,nr,0.3,1.0,nr,0.40,nr,nr,0.10,0.20,0.4,nr,0.30,nr,0.30,0.10,
02-10-2011,23,nr,nr,nr,nr,nr,0.10,nr,nr,0.10,0.30,nr,0.30,nr,0.30,nr,nr,0.20,nr,nr,0.40,0.20,0.20,0.10,nr,0.30,nr,0.3,0.9,nr,0.40,nr,nr,0.10,0.10,0.5,nr,0.30,nr,0.30,0.00,
02-10-2011,24,nr,nr,nr,nr,nr,0.00,nr,nr,0.20,0.10,nr,0.30,nr,0.30,nr,nr,0.10,nr,nr,0.20,0.10,0.20,0.10,nr,0.20,nr,0.2,0.6,nr,0.30,nr,nr,nr,0.10,0.4,nr,0.30,nr,0.20,0.00,
03-10-2011,1,nr,nr,nr,nr,nr,0.00,nr,nr,0.20,0.10,nr,0.30,nr,0.30,nr,nr,0.10,nr,nr,0.10,0.10,0.10,0.10,nr,0.20,nr,0.2,0.7,nr,0.30,nr,nr,nr,0.00,0.3,nr,0.30,nr,0.20,0.00,
