Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-03-2013,1,nr,nr,nr,47,nr,nr,nr,26,nr,nr,nr,28,nr,nr,nr,45,20,15,22,10,39,nr,nr,nr,43,nr,nr,29,17,nr,25,
01-03-2013,2,nr,nr,nr,30,nr,nr,nr,22,nr,nr,nr,20,nr,nr,nr,41,20,11,34,11,40,nr,nr,nr,44,nr,nr,21,29,nr,35,
01-03-2013,3,nr,nr,nr,29,nr,nr,nr,33,nr,nr,nr,14,nr,nr,nr,25,16,9,28,10,29,nr,nr,nr,50,nr,nr,19,20,nr,65,
01-03-2013,4,nr,nr,nr,48,nr,nr,nr,32,nr,nr,nr,27,nr,nr,nr,28,27,15,30,8,32,nr,nr,nr,52,nr,nr,16,26,nr,93,
01-03-2013,5,nr,nr,nr,49,nr,nr,nr,41,nr,nr,nr,36,nr,nr,nr,35,30,14,37,15,35,nr,nr,nr,51,nr,nr,22,26,nr,95,
01-03-2013,6,nr,nr,nr,43,nr,nr,nr,51,nr,nr,nr,36,nr,nr,nr,47,31,28,52,15,36,nr,nr,nr,57,nr,nr,25,28,nr,97,
01-03-2013,7,nr,nr,nr,61,nr,nr,nr,53,nr,nr,nr,37,nr,nr,nr,44,38,41,58,13,44,nr,nr,nr,59,nr,nr,34,36,nr,116,
01-03-2013,8,nr,nr,nr,68,nr,nr,nr,47,nr,nr,nr,51,nr,nr,nr,60,38,37,70,19,56,nr,nr,nr,64,nr,nr,37,40,nr,128,
01-03-2013,9,nr,nr,nr,78,nr,nr,nr,56,nr,nr,nr,41,nr,nr,nr,48,31,41,70,34,55,nr,nr,nr,71,nr,nr,30,45,nr,92,
01-03-2013,10,nr,nr,nr,86,nr,nr,nr,59,nr,nr,nr,63,nr,nr,nr,41,29,32,68,60,51,nr,nr,nr,90,nr,nr,40,35,nr,57,
01-03-2013,11,nr,nr,nr,88,nr,nr,nr,63,nr,nr,nr,77,nr,nr,nr,44,41,39,62,71,57,nr,nr,nr,80,nr,nr,24,34,nr,54,
01-03-2013,12,nr,nr,nr,79,nr,nr,nr,69,nr,nr,nr,82,nr,nr,nr,40,20,nr,59,81,45,nr,nr,nr,78,nr,nr,8,29,nr,49,
01-03-2013,13,nr,nr,nr,76,nr,nr,nr,65,nr,nr,nr,81,nr,nr,nr,56,22,nr,63,29,27,nr,nr,nr,67,nr,nr,19,19,nr,46,
01-03-2013,14,nr,nr,nr,63,nr,nr,nr,53,nr,nr,nr,59,nr,nr,nr,51,38,nr,59,8,41,nr,nr,nr,62,nr,nr,11,25,nr,50,
01-03-2013,15,nr,nr,nr,63,nr,nr,nr,60,nr,nr,nr,59,nr,nr,nr,50,49,22,52,nr,44,nr,nr,nr,58,nr,nr,11,39,nr,39,
01-03-2013,16,nr,nr,nr,54,nr,nr,nr,57,nr,nr,nr,48,nr,nr,nr,49,76,65,43,19,49,nr,nr,nr,53,nr,nr,38,43,nr,40,
01-03-2013,17,nr,nr,nr,47,nr,nr,nr,45,nr,nr,nr,48,nr,nr,nr,46,54,53,37,25,44,nr,nr,nr,48,nr,nr,53,43,nr,38,
01-03-2013,18,nr,nr,nr,42,nr,nr,nr,44,nr,nr,nr,40,nr,nr,nr,47,49,46,28,31,50,nr,nr,nr,36,nr,nr,45,36,nr,39,
01-03-2013,19,nr,nr,nr,40,nr,nr,nr,28,nr,nr,nr,34,nr,nr,nr,32,51,40,19,29,46,nr,nr,nr,37,nr,nr,40,30,nr,41,
01-03-2013,20,nr,nr,nr,24,nr,nr,nr,8,nr,nr,nr,17,nr,nr,nr,21,50,16,28,30,51,nr,nr,nr,26,nr,nr,57,21,nr,22,
01-03-2013,21,nr,nr,nr,17,nr,nr,nr,2,nr,nr,nr,10,nr,nr,nr,19,35,17,17,22,33,nr,nr,nr,37,nr,nr,41,17,nr,15,
01-03-2013,22,nr,nr,nr,22,nr,nr,nr,16,nr,nr,nr,17,nr,nr,nr,25,19,15,9,25,24,nr,nr,nr,19,nr,nr,18,17,nr,7,
01-03-2013,23,nr,nr,nr,20,nr,nr,nr,13,nr,nr,nr,20,nr,nr,nr,27,18,25,15,16,30,nr,nr,nr,13,nr,nr,10,22,nr,19,
01-03-2013,24,nr,nr,nr,10,nr,nr,nr,3,nr,nr,nr,11,nr,nr,nr,21,23,9,15,10,20,nr,nr,nr,9,nr,nr,7,16,nr,12,
02-03-2013,1,nr,nr,nr,8,nr,nr,nr,9,nr,nr,nr,11,nr,nr,nr,18,18,6,7,5,16,nr,nr,nr,11,nr,nr,8,10,nr,12,
02-03-2013,2,nr,nr,nr,9,nr,nr,nr,8,nr,nr,nr,9,nr,nr,nr,12,11,10,6,6,9,nr,nr,nr,11,nr,nr,9,7,nr,6,
02-03-2013,3,nr,nr,nr,12,nr,nr,nr,11,nr,nr,nr,7,nr,nr,nr,12,14,8,4,2,6,nr,nr,nr,11,nr,nr,2,4,nr,6,
02-03-2013,4,nr,nr,nr,16,nr,nr,nr,11,nr,nr,nr,9,nr,nr,nr,8,6,14,6,8,9,nr,nr,nr,16,nr,nr,6,6,nr,15,
02-03-2013,5,nr,nr,nr,14,nr,nr,nr,13,nr,nr,nr,14,nr,nr,nr,15,9,3,7,6,6,nr,nr,nr,12,nr,nr,8,7,nr,4,
02-03-2013,6,nr,nr,nr,15,nr,nr,nr,11,nr,nr,nr,15,nr,nr,nr,17,13,22,19,10,13,nr,nr,nr,18,nr,nr,15,12,nr,7,
02-03-2013,7,nr,nr,nr,10,nr,nr,nr,13,nr,nr,nr,4,nr,nr,nr,21,21,7,18,10,14,nr,nr,nr,23,nr,nr,20,12,nr,17,
02-03-2013,8,nr,nr,nr,20,nr,nr,nr,8,nr,nr,nr,7,nr,nr,nr,11,20,9,19,7,10,nr,nr,nr,22,nr,nr,14,9,nr,15,
02-03-2013,9,nr,nr,nr,16,nr,nr,nr,12,nr,nr,nr,9,nr,nr,nr,9,12,6,18,11,8,nr,nr,nr,21,nr,nr,6,8,nr,16,
02-03-2013,10,nr,nr,nr,19,nr,nr,nr,13,nr,nr,nr,17,nr,nr,nr,10,16,7,14,10,14,nr,nr,nr,22,nr,nr,6,10,nr,14,
02-03-2013,11,nr,nr,nr,10,nr,nr,nr,12,nr,nr,nr,13,nr,nr,nr,7,16,11,8,12,10,nr,nr,nr,14,nr,nr,7,6,nr,13,
02-03-2013,12,nr,nr,nr,9,nr,nr,nr,11,nr,nr,nr,7,nr,nr,nr,8,9,8,8,12,3,nr,nr,nr,19,nr,nr,6,9,nr,4,
02-03-2013,13,nr,nr,nr,11,nr,nr,nr,19,nr,nr,nr,13,nr,nr,nr,15,13,22,13,8,4,nr,nr,nr,26,nr,nr,5,10,nr,12,
