Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-02-2015,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-02-2015,2,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-02-2015,3,0,0,nr,nr,1,nr,nr,4,1,nr,nr,1,nr,1,1,2,nr,nr,2,nr,2,nr,1,nr,nr,2,1,nr,1,2,nr,nr,2,nr,2,1,nr,2,nr,nr,2,2,0,2,2,nr,2,4,
01-02-2015,4,1,0,nr,nr,1,nr,nr,3,0,nr,nr,1,nr,1,1,2,nr,nr,1,nr,2,nr,1,nr,nr,3,1,nr,1,2,nr,nr,3,nr,3,1,nr,2,nr,nr,2,2,0,1,1,nr,2,3,
01-02-2015,5,1,0,nr,nr,1,nr,nr,4,1,nr,nr,1,nr,1,0,2,nr,nr,1,nr,1,nr,1,nr,nr,2,0,nr,1,2,nr,nr,3,nr,3,1,nr,2,nr,nr,2,5,0,1,2,nr,2,2,
01-02-2015,6,0,0,nr,nr,1,nr,nr,4,1,nr,nr,1,nr,1,0,2,nr,nr,1,nr,1,nr,1,nr,nr,2,1,nr,1,2,nr,nr,3,nr,4,1,nr,2,nr,nr,3,1,0,2,1,nr,2,3,
01-02-2015,7,0,0,nr,nr,1,nr,nr,2,1,nr,nr,1,nr,1,1,3,nr,nr,1,nr,1,nr,1,nr,nr,4,1,nr,1,2,nr,nr,3,nr,3,1,nr,1,nr,nr,4,3,0,1,2,nr,2,3,
01-02-2015,8,1,0,nr,nr,2,nr,nr,3,1,nr,nr,1,nr,2,1,4,nr,nr,2,nr,3,nr,1,nr,nr,4,2,nr,1,2,nr,nr,4,nr,5,1,nr,2,nr,nr,4,3,0,2,2,nr,3,5,
01-02-2015,9,1,1,nr,nr,2,nr,nr,4,2,nr,nr,1,nr,1,3,5,nr,nr,2,nr,2,nr,1,nr,nr,3,2,nr,1,3,nr,nr,5,nr,5,2,nr,2,nr,nr,5,2,1,2,2,nr,3,3,
01-02-2015,10,1,1,nr,nr,5,nr,nr,3,2,nr,nr,1,nr,2,4,4,nr,nr,2,nr,1,nr,1,nr,nr,2,1,nr,1,3,nr,nr,5,nr,2,1,nr,2,nr,nr,3,3,2,2,2,nr,3,2,
01-02-2015,11,0,0,nr,nr,3,nr,nr,1,1,nr,nr,0,nr,2,3,3,nr,nr,1,nr,1,nr,0,nr,nr,1,0,nr,1,2,nr,nr,4,nr,2,1,nr,1,nr,nr,2,2,1,2,2,nr,3,2,
01-02-2015,12,1,1,nr,nr,2,nr,nr,0,1,nr,nr,1,nr,2,2,2,nr,nr,1,nr,1,nr,0,nr,nr,1,0,nr,0,1,nr,nr,3,nr,1,1,nr,1,nr,nr,2,1,1,2,1,nr,2,1,
01-02-2015,13,0,1,nr,nr,1,nr,nr,1,1,nr,nr,1,nr,1,2,2,nr,nr,1,nr,1,nr,1,nr,nr,1,0,nr,0,2,nr,nr,3,nr,1,1,nr,1,nr,nr,2,0,1,2,1,nr,2,1,
01-02-2015,14,0,0,nr,nr,1,nr,nr,1,1,nr,nr,1,nr,1,1,2,nr,nr,1,nr,1,nr,0,nr,nr,1,0,nr,0,2,nr,nr,3,nr,1,1,nr,2,nr,nr,1,1,1,2,1,nr,1,1,
01-02-2015,15,0,0,nr,nr,1,nr,nr,1,0,nr,nr,0,nr,2,1,2,nr,nr,1,nr,1,nr,0,nr,nr,1,0,nr,1,1,nr,nr,2,nr,1,1,nr,2,nr,nr,1,0,0,3,1,nr,1,1,
