Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-11-2020,1,nr,nr,nr,nr,5,nr,7,13,8,nr,1,nr,nr,nr,15,10,3,nr,nr,1,nr,nr,nr,5,nr,14,12,1,nr,6,nr,0,12,2,nr,nr,nr,1,nr,nr,12,nr,nr,4,5,nr,19,nr,
01-11-2020,2,nr,nr,nr,nr,3,nr,9,9,8,nr,1,nr,nr,nr,10,5,7,nr,nr,0,nr,nr,nr,7,nr,20,10,1,nr,6,nr,4,13,2,nr,nr,nr,0,nr,nr,9,nr,nr,3,9,nr,28,nr,
01-11-2020,3,nr,nr,nr,nr,2,nr,6,6,11,nr,1,nr,nr,nr,3,3,9,nr,nr,0,nr,nr,nr,6,nr,18,5,1,nr,6,nr,14,11,2,nr,nr,nr,1,nr,nr,4,nr,nr,8,13,nr,50,nr,
01-11-2020,4,nr,nr,nr,nr,1,nr,5,7,5,nr,1,nr,nr,nr,3,2,6,nr,nr,0,nr,nr,nr,9,nr,16,3,nr,nr,5,nr,21,13,2,nr,nr,nr,1,nr,nr,3,nr,nr,12,14,nr,31,nr,
01-11-2020,5,nr,nr,nr,nr,1,nr,5,6,3,nr,1,nr,nr,nr,2,1,11,nr,nr,0,nr,nr,nr,12,nr,12,2,1,nr,4,nr,19,18,2,nr,nr,nr,4,nr,nr,2,nr,nr,12,14,nr,25,nr,
01-11-2020,6,nr,nr,nr,nr,1,nr,5,4,3,nr,1,nr,nr,nr,2,1,8,nr,nr,0,nr,nr,nr,9,nr,12,2,1,nr,3,nr,24,19,2,nr,nr,nr,12,nr,nr,2,nr,nr,11,16,nr,14,nr,
01-11-2020,7,nr,nr,nr,nr,1,nr,5,6,3,nr,2,nr,nr,nr,2,1,6,nr,nr,0,nr,nr,nr,8,nr,12,2,2,nr,3,nr,18,15,2,nr,nr,nr,9,nr,nr,3,nr,nr,11,13,nr,7,nr,
01-11-2020,8,nr,nr,nr,nr,1,nr,25,6,7,nr,2,nr,nr,nr,3,3,7,nr,nr,0,nr,nr,nr,11,nr,18,4,8,nr,4,nr,14,18,5,nr,nr,nr,10,nr,nr,6,nr,nr,19,24,nr,6,nr,
01-11-2020,9,nr,nr,nr,nr,2,nr,15,nr,13,nr,3,nr,nr,nr,14,3,13,nr,nr,1,nr,nr,nr,14,nr,16,4,12,nr,7,nr,16,20,6,nr,nr,nr,17,nr,nr,11,nr,nr,24,20,nr,5,nr,
01-11-2020,10,nr,nr,nr,nr,6,nr,11,18,5,nr,3,nr,nr,nr,27,5,16,nr,nr,2,nr,nr,nr,14,nr,17,6,11,nr,6,nr,16,11,4,nr,nr,nr,13,nr,nr,15,nr,nr,15,16,nr,19,nr,
