Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2012,1,2,nr,nr,2,nr,8,nr,nr,2,0,nr,2,nr,2,6,4,nr,3,4,nr,9,2,3,nr,nr,1,10,2,nr,1,nr,nr,6,14,2,2,4,nr,5,6,
01-12-2012,2,3,nr,nr,2,nr,5,nr,nr,2,0,nr,3,nr,1,7,3,nr,2,5,nr,6,3,3,nr,nr,1,7,3,nr,2,nr,nr,4,8,2,3,4,nr,7,5,
01-12-2012,3,3,nr,nr,1,nr,4,nr,nr,1,2,nr,2,nr,1,5,2,nr,2,5,nr,4,3,3,nr,nr,1,5,3,nr,1,nr,nr,3,6,2,2,4,nr,7,6,
01-12-2012,4,2,nr,nr,1,nr,4,nr,nr,2,5,nr,1,nr,1,4,3,nr,3,5,nr,3,2,3,nr,nr,1,4,2,nr,1,nr,nr,1,5,2,2,4,nr,7,6,
01-12-2012,5,2,nr,nr,1,nr,4,nr,nr,1,2,nr,2,nr,1,5,2,nr,4,5,nr,3,3,2,nr,nr,1,5,3,nr,2,nr,nr,1,4,2,2,4,nr,6,6,
01-12-2012,6,2,nr,nr,2,nr,4,nr,nr,1,2,nr,3,nr,1,4,3,nr,6,5,nr,4,4,2,nr,nr,1,6,2,nr,1,nr,nr,2,3,1,1,4,nr,7,8,
01-12-2012,7,3,nr,nr,2,nr,5,nr,nr,2,2,nr,2,nr,1,5,3,nr,6,5,nr,5,6,3,nr,nr,1,6,3,nr,1,nr,nr,4,3,2,1,4,nr,7,7,
01-12-2012,8,nr,nr,nr,3,nr,7,nr,nr,2,3,nr,6,nr,3,6,5,nr,6,6,nr,7,5,3,nr,nr,1,7,3,nr,1,nr,nr,7,3,2,2,4,nr,7,10,
01-12-2012,9,4,nr,nr,5,nr,12,nr,nr,2,3,nr,3,nr,4,7,6,nr,7,7,nr,8,6,4,nr,nr,2,8,3,nr,2,nr,nr,11,5,2,3,4,nr,8,12,
01-12-2012,10,4,nr,nr,11,nr,16,nr,nr,4,3,nr,4,nr,9,8,7,nr,8,10,nr,8,7,4,nr,nr,1,9,3,nr,3,nr,nr,18,10,3,4,4,nr,20,11,
01-12-2012,11,8,nr,nr,10,nr,12,nr,nr,6,3,nr,2,nr,8,7,6,nr,14,9,nr,7,nr,4,nr,nr,1,8,4,nr,3,nr,nr,12,14,3,4,3,nr,26,9,
01-12-2012,12,6,nr,nr,4,nr,9,nr,nr,6,4,nr,2,nr,6,6,3,nr,17,7,nr,5,5,4,nr,nr,1,6,3,nr,2,nr,nr,11,12,3,3,3,nr,17,7,
01-12-2012,13,4,nr,nr,3,nr,6,nr,nr,3,4,nr,3,nr,3,5,1,nr,10,6,nr,3,3,4,nr,nr,2,4,3,nr,2,nr,nr,6,3,3,3,3,nr,9,5,
01-12-2012,14,3,nr,nr,5,nr,6,nr,nr,3,1,nr,3,nr,3,4,1,nr,5,6,nr,2,3,4,nr,nr,2,4,3,nr,2,nr,nr,5,3,3,3,3,nr,7,7,
01-12-2012,15,3,nr,nr,4,nr,4,nr,nr,2,0,nr,2,nr,4,4,1,nr,4,5,nr,3,4,4,nr,nr,2,6,3,nr,1,nr,nr,3,5,3,3,3,nr,7,5,
01-12-2012,16,3,nr,nr,24,nr,6,nr,nr,2,nr,nr,3,nr,4,4,2,nr,3,9,nr,3,3,5,nr,nr,3,5,3,nr,3,nr,nr,7,13,4,3,3,nr,35,6,
01-12-2012,17,2,nr,nr,48,nr,27,nr,nr,2,1,nr,5,nr,32,14,4,nr,16,32,nr,10,4,5,nr,nr,4,8,4,nr,3,nr,nr,28,22,4,3,3,nr,19,25,
01-12-2012,18,1,nr,nr,14,nr,24,nr,nr,7,1,nr,29,nr,27,31,14,nr,4,15,nr,18,8,27,nr,nr,25,17,17,nr,3,nr,nr,12,9,4,7,4,nr,7,14,
