Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-02-2024,1,nr,7,nr,nr,9,nr,nr,12,10,nr,nr,nr,nr,6,49,8,2,nr,9,nr,7,nr,nr,21,nr,8,10,5,2,2,nr,2,4,nr,nr,nr,nr,10,nr,nr,28,52,nr,nr,nr,nr,24,4,
01-02-2024,2,nr,7,nr,nr,11,nr,nr,17,3,nr,nr,nr,nr,7,10,9,3,nr,19,nr,11,nr,nr,5,nr,18,13,5,2,2,nr,2,12,nr,nr,nr,nr,8,nr,nr,55,44,nr,nr,nr,nr,24,4,
01-02-2024,3,nr,7,nr,nr,12,nr,22,25,2,nr,nr,nr,nr,4,10,8,2,nr,18,nr,7,nr,nr,4,nr,15,16,5,2,2,nr,2,9,nr,nr,nr,nr,6,nr,nr,39,37,nr,nr,nr,nr,16,11,
01-02-2024,4,nr,9,nr,nr,14,nr,12,18,2,nr,nr,nr,nr,4,8,6,3,nr,15,nr,3,nr,nr,5,nr,5,20,5,3,2,nr,2,4,nr,nr,nr,nr,5,nr,nr,25,32,nr,nr,nr,nr,10,9,
01-02-2024,5,nr,25,nr,nr,11,nr,4,7,3,nr,nr,nr,nr,nr,6,6,2,nr,4,nr,3,nr,nr,5,nr,5,9,4,3,nr,nr,4,3,nr,nr,nr,nr,5,nr,nr,14,21,nr,nr,nr,nr,14,8,
01-02-2024,6,nr,26,nr,nr,8,nr,4,7,2,nr,nr,nr,nr,8,5,5,2,nr,4,nr,4,nr,nr,5,nr,5,8,4,4,5,nr,5,3,nr,nr,nr,nr,4,nr,nr,10,20,nr,nr,nr,nr,15,5,
01-02-2024,7,nr,9,nr,nr,7,nr,nr,5,4,nr,nr,nr,nr,2,4,7,3,nr,4,nr,5,nr,nr,5,nr,6,7,4,5,5,nr,5,4,nr,nr,nr,nr,4,nr,nr,11,22,nr,nr,nr,nr,9,9,
01-02-2024,8,nr,8,nr,nr,8,nr,5,7,5,nr,nr,nr,nr,7,5,7,3,nr,5,nr,4,nr,nr,6,nr,8,6,4,5,4,nr,5,4,nr,nr,nr,nr,5,nr,nr,10,21,nr,nr,nr,nr,9,10,
01-02-2024,9,nr,12,nr,nr,9,nr,6,8,5,nr,nr,nr,nr,8,8,7,4,nr,6,nr,4,nr,nr,9,nr,12,8,6,6,5,nr,7,4,nr,nr,nr,nr,4,nr,nr,9,22,nr,nr,nr,nr,21,10,
01-02-2024,10,nr,13,nr,nr,11,nr,7,10,7,nr,nr,nr,nr,17,15,8,6,nr,10,nr,6,nr,nr,10,nr,12,9,8,11,7,nr,7,6,nr,nr,nr,nr,nr,nr,nr,9,15,nr,nr,nr,nr,37,10,
01-02-2024,11,nr,16,nr,nr,9,nr,11,14,9,nr,nr,nr,nr,13,17,17,16,nr,15,nr,13,nr,nr,13,nr,19,15,8,20,10,nr,14,28,nr,nr,nr,nr,10,nr,nr,12,16,nr,nr,nr,nr,25,15,
