Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-03-2009,1,nr,nr,nr,27,nr,nr,nr,18,nr,nr,nr,nr,nr,nr,nr,24,25,nr,22,nr,22,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,
01-03-2009,2,39,nr,nr,30,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,18,20,nr,24,nr,18,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,
01-03-2009,3,17,nr,nr,29,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,20,14,nr,18,nr,19,nr,nr,nr,nr,nr,nr,nr,18,nr,nr,
01-03-2009,4,6,nr,nr,24,nr,nr,nr,18,nr,nr,nr,nr,nr,nr,nr,17,27,nr,13,nr,12,nr,nr,nr,nr,nr,nr,nr,17,nr,nr,
01-03-2009,5,9,nr,nr,4,nr,nr,nr,13,nr,nr,nr,nr,nr,nr,nr,4,52,nr,4,nr,2,nr,nr,nr,nr,nr,nr,nr,7,nr,nr,
01-03-2009,6,18,nr,nr,1,nr,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,3,8,nr,5,nr,nr,nr,nr,nr,nr,nr,nr,nr,5,nr,nr,
01-03-2009,7,13,nr,nr,8,nr,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,5,19,nr,6,nr,nr,nr,nr,nr,nr,nr,nr,nr,11,nr,nr,
01-03-2009,8,9,nr,nr,9,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,8,25,nr,5,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,nr,
01-03-2009,9,13,nr,nr,3,nr,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,11,7,nr,3,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,nr,
01-03-2009,10,20,nr,nr,5,nr,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,13,6,nr,8,nr,nr,nr,nr,nr,nr,nr,nr,nr,5,nr,nr,
01-03-2009,11,16,nr,nr,1,nr,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,10,10,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,6,nr,nr,
01-03-2009,12,nr,nr,nr,3,nr,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,11,12,nr,6,nr,nr,nr,nr,nr,nr,nr,nr,nr,8,nr,nr,
01-03-2009,13,4,nr,nr,nr,nr,nr,nr,13,nr,nr,nr,nr,nr,nr,nr,13,11,nr,6,nr,nr,nr,nr,nr,nr,nr,nr,nr,10,nr,nr,
01-03-2009,14,7,nr,nr,nr,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,15,25,nr,6,nr,nr,nr,nr,nr,nr,nr,nr,nr,15,nr,nr,
01-03-2009,15,11,nr,nr,nr,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,14,44,nr,16,nr,nr,nr,nr,nr,nr,nr,nr,nr,7,nr,nr,
01-03-2009,16,8,nr,nr,11,nr,nr,nr,20,nr,nr,nr,nr,nr,nr,nr,16,21,nr,13,nr,nr,nr,nr,nr,nr,nr,nr,nr,14,nr,nr,
01-03-2009,17,11,nr,nr,21,nr,nr,nr,21,nr,nr,nr,nr,nr,nr,nr,13,59,nr,15,nr,nr,nr,nr,nr,nr,nr,nr,nr,15,nr,nr,
01-03-2009,18,14,nr,nr,16,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,10,19,nr,17,nr,nr,nr,nr,nr,nr,nr,nr,nr,13,nr,nr,
01-03-2009,19,19,nr,nr,27,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,11,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,nr,nr,21,nr,nr,
01-03-2009,20,21,nr,nr,25,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,10,nr,nr,19,nr,21,nr,nr,nr,nr,nr,nr,nr,18,nr,nr,
01-03-2009,21,23,nr,nr,24,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,11,nr,nr,16,nr,15,nr,nr,nr,nr,nr,nr,nr,21,nr,nr,
01-03-2009,22,20,nr,nr,37,nr,nr,nr,19,nr,nr,nr,nr,nr,nr,nr,13,nr,nr,18,nr,21,nr,nr,nr,nr,nr,nr,nr,18,nr,nr,
01-03-2009,23,16,nr,nr,30,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,15,14,nr,13,nr,19,nr,nr,nr,nr,nr,nr,nr,14,nr,nr,
01-03-2009,24,20,nr,nr,26,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,12,21,nr,14,nr,17,nr,nr,nr,nr,nr,nr,nr,12,nr,nr,
02-03-2009,1,18,nr,nr,26,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,13,14,nr,17,nr,18,nr,nr,nr,nr,nr,nr,nr,13,nr,nr,
02-03-2009,2,23,nr,nr,21,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,13,21,nr,21,nr,20,nr,nr,nr,nr,nr,nr,nr,15,nr,nr,
02-03-2009,3,23,nr,nr,20,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,14,22,nr,27,nr,18,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,
02-03-2009,4,102,nr,nr,21,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,22,23,nr,30,nr,33,nr,nr,nr,nr,nr,nr,nr,24,nr,nr,
02-03-2009,5,38,nr,nr,32,nr,nr,nr,23,nr,nr,nr,nr,nr,nr,nr,24,22,nr,24,nr,25,nr,nr,nr,nr,nr,nr,nr,25,nr,nr,
02-03-2009,6,47,nr,nr,33,nr,nr,nr,28,nr,nr,nr,nr,nr,nr,nr,21,23,nr,30,nr,23,nr,nr,nr,nr,nr,nr,nr,22,nr,nr,
02-03-2009,7,41,nr,nr,33,nr,nr,nr,27,nr,nr,nr,nr,nr,nr,nr,22,23,nr,38,nr,22,nr,nr,nr,nr,nr,nr,nr,28,nr,nr,
02-03-2009,8,49,nr,nr,39,nr,nr,nr,33,nr,nr,nr,nr,nr,nr,nr,28,30,nr,40,nr,34,nr,nr,nr,nr,nr,nr,nr,29,nr,nr,
02-03-2009,9,60,nr,nr,28,nr,nr,nr,39,nr,nr,nr,nr,nr,nr,nr,38,37,nr,35,nr,35,nr,nr,nr,nr,nr,nr,nr,24,nr,nr,
02-03-2009,10,24,nr,nr,23,nr,nr,nr,47,nr,nr,nr,nr,nr,nr,nr,49,21,nr,38,nr,35,nr,nr,nr,nr,nr,nr,nr,31,nr,nr,
02-03-2009,11,26,nr,nr,37,nr,nr,nr,63,nr,nr,nr,nr,nr,nr,nr,60,24,nr,23,nr,40,nr,nr,nr,nr,nr,nr,nr,35,nr,nr,
02-03-2009,12,8,nr,nr,10,nr,nr,nr,58,nr,nr,nr,nr,nr,nr,nr,49,12,nr,22,nr,17,nr,nr,nr,nr,nr,nr,nr,33,nr,nr,
02-03-2009,13,8,nr,nr,7,nr,nr,nr,36,nr,nr,nr,nr,nr,nr,nr,25,6,nr,16,nr,nr,nr,nr,nr,nr,nr,nr,nr,4,nr,nr,
02-03-2009,14,6,nr,nr,nr,nr,nr,nr,14,nr,nr,nr,nr,nr,nr,nr,24,13,nr,8,nr,4,nr,nr,nr,nr,nr,nr,nr,2,nr,nr,
02-03-2009,15,12,nr,nr,nr,nr,nr,nr,13,nr,nr,nr,nr,nr,nr,nr,15,14,nr,15,nr,7,nr,nr,nr,nr,nr,nr,nr,3,nr,nr,
02-03-2009,16,12,nr,nr,4,nr,nr,nr,13,nr,nr,nr,nr,nr,nr,nr,10,17,nr,12,nr,15,nr,nr,nr,nr,nr,nr,nr,10,nr,nr,
02-03-2009,17,12,nr,nr,25,nr,nr,nr,12,nr,nr,nr,nr,nr,nr,nr,12,19,nr,21,nr,12,nr,nr,nr,nr,nr,nr,nr,11,nr,nr,
02-03-2009,18,17,nr,nr,29,nr,nr,nr,21,nr,nr,nr,nr,nr,nr,nr,17,25,nr,16,nr,17,nr,nr,nr,nr,nr,nr,nr,15,nr,nr,
02-03-2009,19,16,nr,nr,35,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,14,27,nr,14,nr,13,nr,nr,nr,nr,nr,nr,nr,14,nr,nr,
02-03-2009,20,20,nr,nr,31,nr,nr,nr,14,nr,nr,nr,nr,nr,nr,nr,17,27,nr,17,nr,18,nr,nr,nr,27,nr,nr,nr,26,nr,nr,
02-03-2009,21,19,nr,nr,25,nr,nr,nr,12,nr,nr,nr,nr,nr,nr,nr,13,28,nr,11,nr,11,nr,nr,nr,26,nr,nr,nr,16,nr,nr,
02-03-2009,22,26,nr,nr,27,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,10,31,nr,15,nr,16,nr,nr,nr,27,nr,nr,nr,21,nr,nr,
02-03-2009,23,23,nr,nr,26,nr,nr,nr,18,nr,nr,nr,nr,nr,nr,nr,20,24,nr,13,nr,17,nr,nr,nr,25,nr,nr,nr,35,nr,nr,
02-03-2009,24,21,nr,nr,27,nr,nr,nr,21,nr,nr,nr,nr,nr,nr,nr,21,28,nr,14,nr,19,nr,nr,nr,23,nr,nr,nr,24,nr,nr,
03-03-2009,1,43,nr,nr,35,nr,nr,nr,21,nr,nr,nr,nr,nr,nr,nr,17,25,nr,16,nr,23,nr,nr,nr,27,nr,nr,nr,19,nr,nr,
03-03-2009,2,46,nr,nr,36,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,20,18,nr,19,nr,29,nr,nr,nr,24,nr,nr,nr,23,nr,nr,
03-03-2009,3,23,nr,nr,24,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,21,19,nr,24,nr,31,nr,nr,nr,16,nr,nr,nr,27,nr,nr,
03-03-2009,4,24,nr,nr,26,nr,nr,nr,11,nr,nr,nr,nr,nr,nr,nr,21,28,nr,28,nr,33,nr,nr,nr,15,nr,nr,nr,23,nr,nr,
03-03-2009,5,33,nr,nr,18,nr,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,18,20,nr,34,nr,36,nr,nr,nr,11,nr,nr,nr,23,nr,nr,
03-03-2009,6,31,nr,nr,26,nr,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,21,30,nr,28,nr,24,nr,nr,nr,12,nr,nr,nr,25,nr,nr,
03-03-2009,7,34,nr,nr,35,nr,nr,nr,19,nr,nr,nr,nr,nr,nr,nr,23,35,nr,22,nr,23,nr,nr,nr,16,nr,nr,nr,24,nr,nr,
03-03-2009,8,47,nr,nr,31,nr,nr,nr,33,nr,nr,nr,nr,nr,nr,nr,28,70,nr,30,nr,32,nr,nr,nr,22,nr,nr,nr,29,nr,nr,
03-03-2009,9,22,nr,nr,22,nr,nr,nr,37,nr,nr,nr,nr,nr,nr,nr,42,78,nr,46,nr,24,nr,nr,nr,56,nr,nr,nr,26,nr,nr,
03-03-2009,10,4,nr,nr,32,nr,nr,nr,41,nr,nr,nr,nr,nr,nr,nr,43,39,nr,48,nr,32,nr,nr,nr,65,nr,nr,nr,38,nr,nr,
03-03-2009,11,nr,nr,nr,27,nr,nr,nr,50,nr,nr,nr,nr,nr,nr,nr,42,29,nr,40,nr,33,nr,nr,nr,44,nr,nr,nr,41,nr,nr,
03-03-2009,12,1,nr,nr,5,nr,nr,nr,50,nr,nr,nr,nr,nr,nr,nr,nr,27,nr,39,nr,28,nr,nr,nr,27,nr,nr,nr,44,nr,nr,
03-03-2009,13,5,nr,nr,nr,nr,nr,nr,13,nr,nr,nr,nr,nr,nr,nr,nr,27,nr,17,nr,28,nr,nr,nr,17,nr,nr,nr,12,nr,nr,
03-03-2009,14,2,nr,nr,nr,nr,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,nr,16,nr,16,nr,15,nr,nr,nr,16,nr,nr,nr,11,nr,nr,
03-03-2009,15,4,nr,nr,nr,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,12,11,nr,18,nr,nr,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,
