Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-06-2023,1,nr,1,nr,nr,2,nr,1,nr,2,nr,1,nr,nr,1,nr,1,1,nr,nr,nr,1,nr,nr,1,nr,1,1,1,nr,0,nr,1,1,nr,nr,nr,nr,1,nr,nr,nr,2,nr,1,1,nr,1,1,
01-06-2023,2,nr,1,nr,nr,2,nr,1,nr,1,nr,1,nr,nr,1,nr,1,1,nr,nr,nr,1,nr,nr,2,nr,1,0,1,nr,0,nr,1,1,nr,nr,nr,nr,1,nr,nr,nr,2,nr,1,0,nr,1,1,
01-06-2023,3,nr,1,nr,nr,1,nr,1,nr,1,nr,1,nr,nr,1,nr,1,1,nr,nr,nr,1,nr,nr,1,nr,1,0,1,nr,0,nr,0,1,nr,nr,nr,nr,1,nr,nr,nr,2,nr,1,0,nr,1,1,
01-06-2023,4,nr,1,nr,nr,1,nr,2,nr,1,nr,1,nr,nr,1,nr,1,0,nr,nr,nr,1,nr,nr,1,nr,0,0,1,nr,0,nr,1,1,nr,nr,nr,nr,0,nr,nr,nr,2,nr,1,1,nr,1,1,
01-06-2023,5,nr,1,nr,nr,1,nr,1,nr,1,nr,1,nr,nr,1,nr,1,0,nr,nr,nr,1,nr,nr,1,nr,1,0,1,nr,0,nr,1,0,nr,nr,nr,nr,0,nr,nr,nr,2,nr,1,0,nr,1,1,
01-06-2023,6,nr,1,nr,nr,1,nr,1,nr,1,nr,1,nr,nr,0,nr,1,0,nr,nr,nr,1,nr,nr,1,nr,0,0,1,nr,0,nr,0,1,nr,nr,nr,nr,1,nr,nr,nr,2,nr,1,0,nr,2,1,
01-06-2023,7,nr,1,nr,nr,2,nr,2,nr,1,nr,1,nr,nr,1,nr,2,0,nr,nr,nr,1,nr,nr,1,nr,1,1,1,nr,1,nr,1,1,nr,nr,nr,nr,1,nr,nr,nr,2,nr,1,0,nr,2,1,
01-06-2023,8,nr,1,nr,nr,2,nr,2,nr,1,nr,1,nr,nr,1,nr,2,0,nr,nr,nr,1,nr,nr,1,nr,1,1,1,nr,1,nr,0,1,nr,nr,nr,nr,1,nr,nr,nr,4,nr,1,1,nr,3,2,
01-06-2023,9,nr,1,nr,nr,2,nr,2,nr,2,nr,1,nr,nr,1,nr,3,0,nr,nr,nr,1,nr,nr,1,nr,1,0,1,nr,1,nr,1,1,nr,nr,nr,nr,1,nr,nr,nr,3,nr,1,0,nr,2,2,
01-06-2023,10,nr,1,nr,nr,2,nr,2,nr,1,nr,1,nr,nr,1,nr,3,0,nr,nr,nr,1,nr,nr,2,nr,1,0,1,nr,1,nr,1,1,nr,nr,nr,nr,1,nr,nr,nr,1,nr,1,1,nr,2,1,
