Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-09-2013,1,1,nr,nr,4,nr,2,nr,nr,nr,1,nr,2,2,2,2,nr,nr,nr,3,nr,3,2,2,nr,4,nr,nr,2,nr,1,nr,nr,2,3,1,1,2,nr,3,nr,
01-09-2013,2,0,nr,nr,3,nr,2,nr,nr,nr,2,nr,2,1,1,2,nr,nr,nr,2,nr,3,2,2,nr,4,nr,nr,2,nr,1,nr,nr,2,2,1,1,2,nr,3,nr,
01-09-2013,3,1,nr,nr,3,nr,2,nr,nr,nr,2,nr,2,1,1,2,nr,nr,nr,2,nr,3,2,2,nr,4,nr,nr,2,nr,1,nr,nr,1,1,1,1,2,nr,2,nr,
01-09-2013,4,1,nr,nr,3,nr,2,nr,nr,nr,2,nr,2,0,1,2,nr,nr,nr,2,nr,3,2,2,nr,4,nr,nr,2,nr,1,nr,nr,2,1,1,1,2,nr,1,nr,
01-09-2013,5,1,nr,nr,3,nr,2,nr,nr,nr,2,nr,2,0,1,2,nr,nr,nr,2,nr,5,2,2,nr,4,nr,nr,2,nr,1,nr,nr,2,2,1,1,2,nr,1,nr,
01-09-2013,6,0,nr,nr,5,nr,3,nr,nr,nr,2,nr,2,1,1,2,nr,nr,nr,2,nr,4,2,2,nr,4,1,nr,2,nr,1,nr,nr,2,2,1,1,2,nr,2,nr,
01-09-2013,7,1,nr,nr,4,nr,3,nr,nr,nr,2,nr,2,1,2,2,nr,nr,nr,2,nr,3,1,2,nr,4,1,nr,3,nr,1,nr,nr,3,2,1,1,3,nr,2,nr,
01-09-2013,8,1,nr,nr,4,nr,5,nr,nr,nr,2,nr,2,2,2,3,nr,nr,nr,3,nr,3,1,3,nr,4,1,nr,3,nr,1,nr,nr,4,3,2,1,2,nr,4,nr,
01-09-2013,9,1,nr,nr,13,nr,16,nr,nr,nr,4,nr,6,26,6,11,nr,nr,nr,24,nr,4,2,8,nr,13,6,nr,5,nr,2,nr,nr,11,4,3,2,3,nr,6,nr,
01-09-2013,10,1,nr,nr,32,nr,22,nr,nr,nr,3,nr,15,20,31,30,nr,nr,nr,19,nr,25,8,17,nr,35,16,nr,19,nr,2,nr,nr,14,9,12,8,7,nr,13,nr,
01-09-2013,11,2,nr,nr,19,nr,16,nr,nr,nr,2,nr,22,17,16,21,nr,nr,nr,15,nr,23,27,18,nr,28,20,nr,19,nr,6,nr,nr,15,10,20,18,20,nr,6,nr,
01-09-2013,12,1,nr,nr,10,nr,12,nr,nr,nr,5,nr,15,7,12,14,nr,nr,nr,11,nr,15,14,14,nr,8,13,nr,17,nr,13,nr,nr,5,3,14,15,18,nr,2,nr,
01-09-2013,13,0,nr,nr,7,nr,8,nr,nr,nr,3,nr,8,2,5,9,nr,nr,nr,4,nr,7,3,10,nr,3,8,nr,12,nr,11,nr,nr,3,2,11,12,8,nr,1,nr,
01-09-2013,14,0,nr,nr,4,nr,3,nr,nr,nr,3,nr,5,1,4,4,nr,nr,nr,2,nr,2,1,8,nr,2,5,nr,6,nr,5,nr,nr,1,1,8,4,2,nr,1,nr,
01-09-2013,15,0,nr,nr,3,nr,2,nr,nr,nr,2,nr,4,1,2,2,nr,nr,nr,2,nr,2,0,5,nr,1,2,nr,2,nr,2,nr,nr,2,1,4,1,1,nr,1,nr,
