Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-08-2007,1,13,nr,nr,25,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,18,nr,nr,16,nr,14,nr,nr,nr,10,nr,nr,nr,5,nr,nr,
01-08-2007,2,8,nr,nr,27,nr,nr,nr,13,nr,nr,nr,nr,nr,nr,nr,14,nr,nr,15,nr,9,nr,nr,nr,10,nr,nr,nr,17,nr,nr,
01-08-2007,3,25,nr,nr,12,nr,nr,nr,11,nr,nr,nr,nr,nr,nr,nr,15,nr,nr,20,nr,16,nr,nr,nr,5,nr,nr,nr,26,nr,nr,
01-08-2007,4,32,nr,nr,16,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,16,nr,nr,23,nr,18,nr,nr,nr,3,nr,nr,nr,10,nr,nr,
01-08-2007,5,nr,nr,nr,19,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,15,nr,nr,24,nr,17,nr,nr,nr,1,nr,nr,nr,18,nr,nr,
01-08-2007,6,nr,nr,nr,15,nr,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,16,nr,nr,21,nr,22,nr,nr,nr,9,nr,nr,nr,5,nr,nr,
01-08-2007,7,20,nr,nr,16,nr,nr,nr,14,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,19,nr,18,nr,nr,nr,15,nr,nr,nr,19,nr,nr,
01-08-2007,8,25,nr,nr,16,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,24,nr,nr,29,nr,16,nr,nr,nr,26,nr,nr,nr,20,nr,nr,
01-08-2007,9,19,nr,nr,33,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,28,nr,nr,29,nr,22,nr,nr,nr,29,nr,nr,nr,31,nr,nr,
01-08-2007,10,19,nr,nr,29,nr,nr,nr,23,nr,nr,nr,nr,nr,nr,nr,36,nr,nr,27,nr,24,nr,nr,nr,20,nr,nr,nr,30,nr,nr,
01-08-2007,11,32,nr,nr,23,nr,nr,nr,34,nr,nr,nr,nr,nr,nr,nr,41,nr,nr,30,nr,29,nr,nr,nr,21,nr,nr,nr,41,nr,nr,
01-08-2007,12,19,nr,nr,35,nr,nr,nr,59,nr,nr,nr,nr,nr,nr,nr,53,nr,nr,35,nr,21,nr,nr,nr,28,nr,nr,nr,59,nr,nr,
01-08-2007,13,19,nr,nr,43,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,38,nr,nr,20,nr,30,nr,nr,nr,32,nr,nr,nr,44,nr,nr,
