Promedio horarios de wspPromedio horarios de wsp
Fecha,Hora,ACO,AJU,ATI,CAM,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-07-2013,1,2.8,nr,nr,nr,nr,0.9,1.4,nr,1.9,nr,1.8,1.5,nr,nr,nr,nr,0.8,nr,1,nr,1.6,1.3,nr,1.3,nr,0.7,nr,2.4,nr,1.9,nr,nr,1.3,nr,
01-07-2013,2,1.4,nr,nr,nr,nr,0.6,0.8,nr,1.2,nr,1.7,2.5,nr,nr,nr,nr,1.7,nr,1.3,nr,1.2,1.4,nr,1.4,nr,1.6,nr,2.2,nr,1.9,nr,nr,1,nr,
01-07-2013,3,1.4,nr,nr,nr,nr,0.6,1.2,nr,2.1,nr,0.4,1.9,nr,nr,nr,nr,1.6,nr,1.6,nr,0.3,2.6,nr,1.3,nr,1.5,nr,0.9,nr,3,nr,nr,1.2,nr,
01-07-2013,4,1.7,nr,nr,nr,nr,1.5,0.9,nr,1.4,nr,0.4,2.1,nr,nr,nr,nr,1.9,nr,0.8,nr,2.1,2.2,nr,1.1,nr,1.7,nr,1.5,nr,2.2,nr,nr,0.8,nr,
01-07-2013,5,1.4,nr,nr,nr,nr,1.1,nr,nr,0.7,nr,1.1,1.3,nr,nr,nr,nr,1.1,nr,1,nr,2.1,1.7,nr,1.3,nr,1.3,nr,2.2,nr,2.5,nr,nr,1.2,nr,
01-07-2013,6,1.6,nr,nr,nr,nr,0.6,0.7,nr,1.2,nr,1.1,1.4,nr,nr,nr,nr,0.9,nr,1.1,nr,1.9,1.9,nr,0.8,nr,1.1,nr,2.1,nr,2.3,nr,nr,1,nr,
01-07-2013,7,1.6,nr,nr,nr,nr,0.3,0.7,nr,0.8,nr,1,1.3,nr,nr,nr,nr,0.7,nr,1.4,nr,1.3,2.1,nr,0.9,nr,1.3,nr,2.1,nr,2,nr,nr,0.9,nr,
01-07-2013,8,2.2,nr,nr,nr,nr,0.5,0.9,nr,1,nr,0.7,1.2,nr,nr,nr,nr,1.5,nr,0.8,nr,1.4,1.6,nr,0.8,nr,1.4,nr,1.7,nr,1.1,nr,nr,1.5,nr,
01-07-2013,9,0.9,nr,nr,nr,nr,0.8,0.7,nr,1.4,nr,1.6,1.3,nr,nr,nr,nr,1.4,nr,1.4,nr,1,1.7,nr,1.3,nr,1.9,nr,1.5,nr,1.4,nr,nr,1.4,nr,
01-07-2013,10,1,nr,nr,nr,nr,0.4,1.3,nr,1.6,nr,1.4,0.8,nr,nr,nr,nr,1.4,nr,1.6,nr,0.6,1.5,nr,1.4,nr,2.1,nr,0.6,nr,2.1,nr,nr,1.1,nr,
01-07-2013,11,1.9,nr,nr,nr,nr,0.4,1.3,nr,1.7,nr,1.6,0.7,nr,nr,nr,nr,1.4,nr,1.8,nr,1.2,nr,nr,1.7,nr,1.8,nr,0.4,nr,2.2,nr,nr,1.5,nr,
01-07-2013,12,2.1,nr,nr,nr,nr,1.4,1.6,nr,2.3,nr,1.9,0.9,nr,nr,nr,nr,2,nr,1.9,nr,1.6,2.5,nr,2.1,nr,2,nr,1.1,nr,2.3,nr,nr,2.1,nr,
01-07-2013,13,3,nr,nr,nr,nr,1.3,1.7,nr,2.7,nr,2.7,0.6,nr,nr,nr,nr,2,nr,2.2,nr,1.9,2.5,nr,1.9,nr,2.1,nr,1.7,nr,2.5,nr,nr,2.6,nr,
01-07-2013,14,2.6,nr,nr,nr,nr,2.1,1.3,nr,2.7,nr,2.7,1.5,nr,nr,nr,nr,2.5,nr,2.2,nr,2.1,2.9,nr,1.9,nr,2.1,nr,2.6,nr,2.5,nr,nr,2.1,nr,
01-07-2013,15,3,nr,nr,nr,nr,2,1.9,nr,2.8,nr,3,1.1,nr,nr,nr,nr,2.8,nr,2.3,nr,1.9,2.8,nr,2.5,nr,2,nr,2.1,nr,2.5,nr,nr,2.5,nr,
01-07-2013,16,3.6,nr,nr,nr,nr,2.8,4.6,nr,3.1,nr,2.6,2,nr,nr,nr,nr,2.5,nr,2.5,nr,2.2,3.9,nr,2.5,nr,2.1,nr,2.1,nr,2.5,nr,nr,3.3,nr,
01-07-2013,17,3.3,nr,nr,nr,nr,3.6,4.8,nr,2.7,nr,3.4,2.4,nr,nr,nr,nr,3.1,nr,2.5,nr,3.4,3.2,nr,2.7,nr,2.5,nr,3.4,nr,2.5,nr,nr,4,nr,
01-07-2013,18,5.5,nr,nr,nr,nr,3.9,4.4,nr,4.2,nr,4,2.9,nr,nr,nr,nr,3.7,nr,2.8,nr,2.6,4.6,nr,2.8,nr,2.2,nr,4.3,nr,2.7,nr,nr,4.7,nr,
01-07-2013,19,6.3,nr,nr,nr,nr,4.1,4,nr,4.7,nr,4.8,2.3,nr,nr,nr,nr,2.9,nr,2.2,nr,2.9,4.8,nr,1.3,nr,1.6,nr,5.4,nr,2.2,nr,nr,5.7,nr,
01-07-2013,20,5.2,nr,nr,nr,nr,2.7,3.7,nr,5,nr,4.6,2.8,nr,nr,nr,nr,3.4,nr,2.6,nr,4.2,4.2,nr,1.9,nr,2.2,nr,4,nr,1.9,nr,nr,4.2,nr,
01-07-2013,21,3.1,nr,nr,nr,nr,0.4,4.2,nr,2.5,nr,3.3,3.1,nr,nr,nr,nr,3.4,nr,4,nr,3.2,3.3,nr,0.4,nr,2.4,nr,2.6,nr,2.4,nr,nr,3.3,nr,
01-07-2013,22,2.2,nr,nr,nr,nr,1.1,2.7,nr,2.8,nr,2.4,2.7,nr,nr,nr,nr,3.2,nr,3.2,nr,2.4,3,nr,0.4,nr,1.8,nr,2,nr,1.4,nr,nr,3,nr,
01-07-2013,23,2.7,nr,nr,nr,nr,1,2.4,nr,1.7,nr,2.5,1.5,nr,nr,nr,nr,2.2,nr,2.1,nr,2.5,1.6,nr,0.4,nr,1.9,nr,2.8,nr,1.6,nr,nr,2.4,nr,
01-07-2013,24,1.9,nr,nr,nr,nr,nr,2.5,nr,0.8,nr,2.1,nr,nr,nr,nr,nr,2.3,nr,2,nr,2.1,1.8,nr,1.3,nr,1.3,nr,2.5,nr,2.4,nr,nr,1.7,nr,
02-07-2013,1,1.2,nr,nr,nr,nr,0.8,2,nr,1.4,nr,2.3,3,nr,nr,nr,nr,2.8,nr,1.3,nr,1.9,1.9,nr,2.2,nr,0.8,nr,2.7,nr,1.7,nr,nr,1.3,nr,
02-07-2013,2,1.1,nr,nr,nr,nr,0.7,1.2,nr,1.2,nr,1.5,2.8,nr,nr,nr,nr,2.2,nr,1.3,nr,2.1,1.5,nr,0.4,nr,1.2,nr,2.6,nr,2.5,nr,nr,1.1,nr,
02-07-2013,3,0.4,nr,nr,nr,nr,0.3,0.8,nr,0.9,nr,1.2,2.4,nr,nr,nr,nr,2.2,nr,0.8,nr,1.7,1,nr,0.5,nr,1.2,nr,2.1,nr,2.2,nr,nr,1.1,nr,
