Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-01-2011,1,3,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,nr,nr,6,nr,10,nr,7,7,nr,2,nr,3,nr,7,nr,nr,11,nr,nr,nr,nr,5,5,nr,nr,5,nr,7,7,
01-01-2011,2,5,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,nr,nr,8,nr,15,nr,10,7,nr,5,nr,3,nr,12,nr,nr,10,nr,nr,nr,nr,6,5,nr,nr,8,nr,19,10,
01-01-2011,3,6,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,nr,nr,7,nr,14,nr,8,10,nr,5,nr,4,nr,14,nr,nr,10,nr,nr,nr,nr,7,3,nr,nr,8,nr,15,7,
01-01-2011,4,6,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,nr,nr,3,nr,10,nr,7,7,nr,7,nr,3,nr,11,nr,nr,9,nr,nr,nr,nr,7,2,nr,nr,7,nr,9,8,
01-01-2011,5,3,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,8,nr,7,6,nr,7,nr,2,nr,9,nr,nr,6,nr,nr,nr,nr,5,5,nr,nr,5,nr,8,8,
01-01-2011,6,3,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,8,nr,5,5,nr,7,nr,1,nr,8,nr,nr,6,nr,nr,nr,nr,5,5,nr,nr,4,nr,6,9,
01-01-2011,7,2,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,7,nr,4,4,nr,7,nr,1,nr,4,nr,nr,3,nr,nr,nr,nr,2,3,nr,nr,4,nr,7,7,
01-01-2011,8,2,nr,nr,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,5,nr,5,5,nr,7,nr,1,nr,4,nr,nr,4,nr,nr,nr,nr,2,4,nr,nr,4,nr,3,8,
01-01-2011,9,1,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,6,nr,6,6,nr,5,nr,1,nr,4,nr,nr,4,nr,nr,nr,nr,2,4,nr,nr,4,nr,2,7,
01-01-2011,10,1,nr,nr,6,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,5,nr,6,6,nr,3,nr,1,nr,6,nr,nr,3,nr,nr,nr,nr,5,3,nr,nr,4,nr,4,7,
01-01-2011,11,0,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,4,nr,4,5,nr,3,nr,1,nr,5,nr,nr,2,nr,nr,nr,nr,9,4,nr,nr,4,nr,2,5,
01-01-2011,12,0,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,nr,nr,3,nr,4,nr,2,5,nr,2,nr,2,nr,2,nr,nr,1,nr,nr,nr,nr,6,2,nr,nr,3,nr,0,3,
01-01-2011,13,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,3,nr,3,nr,2,3,nr,1,nr,1,nr,2,nr,nr,1,nr,nr,nr,nr,3,0,nr,nr,2,nr,0,2,
01-01-2011,14,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,3,nr,2,3,nr,1,nr,1,nr,2,nr,nr,1,nr,nr,nr,nr,2,0,nr,nr,1,nr,0,2,
01-01-2011,15,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,2,nr,2,2,nr,1,nr,1,nr,2,nr,nr,1,nr,nr,nr,nr,1,1,nr,nr,1,nr,0,2,
01-01-2011,16,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,0,nr,2,nr,2,2,nr,1,nr,1,nr,2,nr,nr,0,nr,nr,nr,nr,0,0,nr,nr,1,nr,0,2,
01-01-2011,17,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,3,nr,2,2,nr,1,nr,1,nr,3,nr,nr,1,nr,nr,nr,nr,0,0,nr,nr,1,nr,0,2,
01-01-2011,18,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,2,nr,2,3,nr,1,nr,2,nr,2,nr,nr,1,nr,nr,nr,nr,0,0,nr,nr,2,nr,0,2,
01-01-2011,19,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,3,nr,3,nr,2,4,nr,2,nr,1,nr,2,nr,nr,2,nr,nr,nr,nr,1,0,nr,nr,3,nr,0,3,
01-01-2011,20,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,4,nr,4,nr,2,4,nr,2,nr,2,nr,3,nr,nr,4,nr,nr,nr,nr,1,0,nr,nr,4,nr,0,5,
01-01-2011,21,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,4,nr,2,4,nr,3,nr,2,nr,3,nr,nr,4,nr,nr,nr,nr,1,0,nr,nr,4,nr,0,4,
01-01-2011,22,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,5,nr,2,4,nr,3,nr,2,nr,3,nr,nr,3,nr,nr,nr,nr,3,0,nr,nr,2,nr,0,3,
01-01-2011,23,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,3,nr,2,5,nr,1,nr,3,nr,3,nr,nr,2,nr,nr,nr,nr,5,1,nr,nr,2,nr,0,3,
01-01-2011,24,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,4,nr,2,5,nr,3,nr,2,nr,3,nr,nr,3,nr,nr,nr,nr,2,3,nr,nr,2,nr,1,2,
02-01-2011,1,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,4,nr,8,9,nr,4,nr,1,nr,3,nr,nr,1,nr,nr,nr,nr,2,1,nr,nr,3,nr,2,5,
02-01-2011,2,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,4,nr,9,8,nr,2,nr,1,nr,6,nr,nr,1,nr,nr,nr,nr,2,1,nr,nr,3,nr,0,8,
02-01-2011,3,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,4,nr,6,8,nr,2,nr,1,nr,3,nr,nr,1,nr,nr,nr,nr,2,2,nr,nr,2,nr,1,7,
02-01-2011,4,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,3,nr,3,7,nr,2,nr,1,nr,2,nr,nr,1,nr,nr,nr,nr,2,1,nr,nr,2,nr,0,4,
02-01-2011,5,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,3,nr,2,3,nr,2,nr,2,nr,2,nr,nr,1,nr,nr,nr,nr,2,0,nr,nr,2,nr,0,3,
02-01-2011,6,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,3,nr,1,3,nr,3,nr,2,nr,2,nr,nr,1,nr,nr,nr,nr,1,0,nr,nr,1,nr,0,3,
02-01-2011,7,0,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,3,nr,3,3,nr,3,nr,2,nr,2,nr,nr,2,nr,nr,nr,nr,2,0,nr,nr,2,nr,0,5,
