Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2015,1,nr,38,nr,nr,nr,nr,2,18,6,nr,nr,2,nr,nr,nr,14,nr,nr,3,13,nr,nr,3,nr,nr,5,20,nr,3,16,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,17,nr,nr,1,3,nr,nr,10,
01-12-2015,2,nr,44,nr,nr,nr,nr,2,15,6,nr,nr,1,nr,nr,nr,13,nr,nr,3,13,nr,nr,4,nr,nr,4,18,nr,3,12,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,20,nr,nr,1,3,nr,nr,9,
01-12-2015,3,nr,53,nr,nr,nr,nr,2,11,5,nr,nr,1,nr,nr,nr,12,nr,nr,4,11,nr,nr,5,nr,nr,4,16,nr,3,9,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,1,2,nr,nr,8,
01-12-2015,4,nr,55,nr,nr,nr,nr,2,10,6,nr,nr,1,nr,nr,nr,12,nr,nr,4,9,nr,nr,6,nr,nr,4,13,nr,3,12,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,1,2,nr,nr,7,
01-12-2015,5,nr,46,nr,nr,nr,nr,3,10,5,nr,nr,2,nr,nr,nr,9,nr,nr,5,6,nr,nr,6,nr,nr,5,11,nr,2,7,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,1,3,nr,nr,8,
01-12-2015,6,nr,43,nr,nr,nr,nr,3,9,5,nr,nr,2,nr,nr,nr,11,nr,nr,5,6,nr,nr,6,nr,nr,6,10,nr,3,6,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,18,nr,nr,1,3,nr,nr,9,
01-12-2015,7,nr,29,nr,nr,nr,nr,4,12,5,nr,nr,3,nr,nr,nr,13,nr,nr,5,3,nr,nr,6,nr,nr,7,9,nr,2,7,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,17,nr,nr,2,4,nr,nr,12,
01-12-2015,8,nr,24,nr,nr,nr,nr,7,13,8,nr,nr,5,nr,nr,nr,17,nr,nr,6,3,nr,nr,8,nr,nr,12,10,nr,3,8,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,17,nr,nr,4,7,nr,nr,14,
01-12-2015,9,nr,20,nr,nr,nr,nr,7,11,9,nr,nr,6,nr,nr,nr,20,nr,nr,6,2,nr,nr,9,nr,nr,13,9,nr,5,8,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,20,nr,nr,5,8,nr,nr,18,
01-12-2015,10,nr,12,nr,nr,nr,nr,8,8,9,nr,nr,7,nr,nr,nr,30,nr,nr,9,12,nr,nr,10,nr,nr,12,7,nr,5,8,nr,nr,12,nr,nr,nr,nr,nr,nr,nr,15,nr,nr,5,9,nr,nr,17,
01-12-2015,11,nr,15,nr,nr,nr,nr,13,12,16,nr,nr,6,nr,nr,nr,24,nr,nr,13,12,nr,nr,12,nr,nr,14,13,nr,9,12,nr,nr,13,nr,nr,nr,nr,nr,nr,nr,14,nr,nr,10,12,nr,nr,17,
01-12-2015,12,nr,18,nr,nr,nr,nr,13,13,nr,nr,nr,11,nr,nr,nr,19,nr,nr,15,11,nr,nr,13,nr,nr,17,13,nr,14,16,nr,nr,14,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,19,16,nr,nr,17,
01-12-2015,13,nr,16,nr,nr,nr,nr,10,10,nr,nr,nr,9,nr,nr,nr,13,nr,nr,10,9,10,nr,10,nr,nr,10,8,nr,10,13,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,9,nr,nr,15,12,nr,nr,14,
01-12-2015,14,nr,12,nr,nr,nr,nr,9,8,nr,nr,nr,7,nr,nr,nr,12,nr,nr,9,8,9,nr,7,nr,nr,7,7,nr,8,9,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,10,nr,nr,11,9,nr,nr,8,
01-12-2015,15,nr,10,nr,nr,nr,nr,8,6,nr,nr,nr,3,nr,nr,nr,10,nr,nr,8,4,8,nr,4,nr,nr,7,7,nr,8,9,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,9,nr,nr,8,8,nr,nr,6,
01-12-2015,16,nr,10,nr,nr,nr,nr,7,6,9,nr,nr,0,nr,nr,nr,9,nr,nr,8,1,7,nr,4,nr,nr,7,7,nr,8,8,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,7,nr,nr,6,8,nr,nr,6,
01-12-2015,17,nr,8,nr,nr,nr,nr,6,6,8,nr,nr,1,nr,nr,nr,8,nr,nr,7,1,8,nr,4,nr,nr,7,7,nr,4,8,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,6,nr,nr,5,7,nr,nr,6,
01-12-2015,18,nr,1,nr,nr,nr,nr,3,5,4,nr,nr,1,nr,nr,nr,9,nr,nr,5,1,3,nr,3,nr,nr,3,6,nr,1,6,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,8,nr,nr,1,2,nr,nr,4,
01-12-2015,19,nr,3,nr,nr,nr,nr,2,2,3,nr,nr,2,nr,nr,nr,9,nr,nr,3,1,3,nr,2,nr,nr,3,2,nr,2,3,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,6,nr,nr,1,2,nr,nr,3,
01-12-2015,20,nr,3,nr,nr,nr,nr,2,4,4,nr,nr,1,nr,nr,nr,8,nr,nr,3,1,3,nr,3,nr,nr,3,4,nr,2,3,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,5,nr,nr,1,3,nr,nr,5,
01-12-2015,21,nr,3,nr,nr,nr,nr,3,4,5,nr,nr,2,nr,nr,nr,9,nr,nr,4,2,4,nr,4,nr,nr,4,4,nr,3,3,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,8,nr,nr,2,3,nr,nr,7,
01-12-2015,22,nr,20,nr,nr,nr,nr,4,7,5,nr,nr,1,nr,nr,nr,27,nr,nr,4,nr,5,nr,4,nr,nr,6,14,nr,3,5,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,2,4,nr,nr,10,
01-12-2015,23,nr,35,nr,nr,nr,nr,3,21,8,nr,nr,4,nr,nr,nr,38,nr,nr,4,nr,4,nr,6,nr,nr,7,26,nr,2,12,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,21,nr,nr,2,3,nr,nr,10,
