Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-05-2009,1,17,nr,nr,29,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,13,19,nr,18,nr,22,nr,nr,nr,24,nr,nr,nr,21,nr,nr,
01-05-2009,2,20,nr,nr,28,nr,nr,nr,21,nr,nr,nr,nr,nr,nr,nr,13,17,nr,21,nr,25,nr,nr,nr,36,nr,nr,nr,24,nr,nr,
01-05-2009,3,23,nr,nr,27,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,10,12,nr,23,nr,29,nr,nr,nr,44,nr,nr,nr,12,nr,nr,
01-05-2009,4,nr,nr,nr,24,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,16,25,nr,21,nr,33,nr,nr,nr,36,nr,nr,nr,19,nr,nr,
01-05-2009,5,26,nr,nr,26,nr,nr,nr,13,nr,nr,nr,nr,nr,nr,nr,11,29,nr,23,nr,26,nr,nr,nr,24,nr,nr,nr,21,nr,nr,
01-05-2009,6,24,nr,nr,41,nr,nr,nr,10,nr,nr,nr,nr,nr,nr,nr,22,37,nr,22,nr,19,nr,nr,nr,21,nr,nr,nr,26,nr,nr,
01-05-2009,7,29,nr,nr,43,nr,nr,nr,12,nr,nr,nr,nr,nr,nr,nr,nr,41,nr,29,nr,38,nr,nr,nr,5,nr,nr,nr,31,nr,nr,
01-05-2009,8,26,nr,nr,19,nr,nr,nr,23,nr,nr,nr,nr,nr,nr,nr,nr,41,nr,33,nr,28,nr,nr,nr,27,nr,nr,nr,22,nr,nr,
01-05-2009,9,36,nr,nr,15,nr,nr,nr,35,nr,nr,nr,nr,nr,nr,nr,nr,33,nr,33,nr,21,nr,nr,nr,28,nr,nr,nr,22,nr,nr,
01-05-2009,10,41,nr,nr,9,nr,nr,nr,37,nr,nr,nr,nr,nr,nr,nr,28,36,nr,31,nr,24,nr,nr,nr,37,nr,nr,nr,31,nr,nr,
01-05-2009,11,41,nr,nr,11,nr,nr,nr,31,nr,nr,nr,nr,nr,nr,nr,30,44,nr,36,nr,31,nr,nr,nr,34,nr,nr,nr,32,nr,nr,
01-05-2009,12,32,nr,nr,30,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,24,29,nr,30,nr,31,nr,nr,nr,34,nr,nr,nr,17,nr,nr,
01-05-2009,13,35,nr,nr,34,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,17,23,nr,22,nr,21,nr,nr,nr,15,nr,nr,nr,20,nr,nr,
01-05-2009,14,26,nr,nr,8,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,14,18,nr,19,nr,9,nr,nr,nr,14,nr,nr,nr,13,nr,nr,
01-05-2009,15,17,nr,nr,2,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,13,14,nr,16,nr,9,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,
01-05-2009,16,16,nr,nr,4,nr,nr,nr,11,nr,nr,nr,nr,nr,nr,nr,5,10,nr,7,nr,nr,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,
01-05-2009,17,21,nr,nr,18,nr,nr,nr,6,nr,nr,nr,nr,nr,nr,nr,5,31,nr,13,nr,nr,nr,nr,nr,10,nr,nr,nr,nr,nr,nr,
01-05-2009,18,16,nr,nr,15,nr,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,4,45,nr,11,nr,nr,nr,nr,nr,11,nr,nr,nr,nr,nr,nr,
01-05-2009,19,22,nr,nr,18,nr,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,6,38,nr,9,nr,9,nr,nr,nr,16,nr,nr,nr,20,nr,nr,
01-05-2009,20,16,nr,nr,12,nr,nr,nr,19,nr,nr,nr,nr,nr,nr,nr,10,60,nr,24,nr,17,nr,nr,nr,18,nr,nr,nr,10,nr,nr,
01-05-2009,21,24,nr,nr,31,nr,nr,nr,67,nr,nr,nr,nr,nr,nr,nr,42,62,nr,26,nr,45,nr,nr,nr,nr,nr,nr,nr,36,nr,nr,
01-05-2009,22,33,nr,nr,51,nr,nr,nr,56,nr,nr,nr,nr,nr,nr,nr,46,47,nr,28,nr,54,nr,nr,nr,15,nr,nr,nr,50,nr,nr,
01-05-2009,23,31,nr,nr,41,nr,nr,nr,50,nr,nr,nr,nr,nr,nr,nr,42,52,nr,32,nr,30,nr,nr,nr,27,nr,nr,nr,59,nr,nr,
01-05-2009,24,19,nr,nr,11,nr,nr,nr,39,nr,nr,nr,nr,nr,nr,nr,27,54,nr,29,nr,30,nr,nr,nr,24,nr,nr,nr,32,nr,nr,
02-05-2009,1,34,nr,nr,20,nr,nr,nr,26,nr,nr,nr,nr,nr,nr,nr,17,37,nr,28,nr,19,nr,nr,nr,23,nr,nr,nr,23,nr,nr,
02-05-2009,2,24,nr,nr,29,nr,nr,nr,39,nr,nr,nr,nr,nr,nr,nr,25,25,nr,25,nr,22,nr,nr,nr,31,nr,nr,nr,23,nr,nr,
02-05-2009,3,27,nr,nr,24,nr,nr,nr,37,nr,nr,nr,nr,nr,nr,nr,19,19,nr,31,nr,22,nr,nr,nr,35,nr,nr,nr,21,nr,nr,
02-05-2009,4,33,nr,nr,29,nr,nr,nr,34,nr,nr,nr,nr,nr,nr,nr,24,19,nr,28,nr,27,nr,nr,nr,35,nr,nr,nr,25,nr,nr,
02-05-2009,5,32,nr,nr,20,nr,nr,nr,26,nr,nr,nr,nr,nr,nr,nr,21,28,nr,29,nr,nr,nr,nr,nr,36,nr,nr,nr,25,nr,nr,
02-05-2009,6,37,nr,nr,33,nr,nr,nr,29,nr,nr,nr,nr,nr,nr,nr,24,33,nr,33,nr,27,nr,nr,nr,39,nr,nr,nr,30,nr,nr,
02-05-2009,7,38,nr,nr,34,nr,nr,nr,29,nr,nr,nr,nr,nr,nr,nr,26,48,nr,39,nr,34,nr,nr,nr,43,nr,nr,nr,34,nr,nr,
02-05-2009,8,37,nr,nr,54,nr,nr,nr,34,nr,nr,nr,nr,nr,nr,nr,32,48,nr,44,nr,38,nr,nr,nr,53,nr,nr,nr,30,nr,nr,
02-05-2009,9,36,nr,nr,51,nr,nr,nr,36,nr,nr,nr,nr,nr,nr,nr,35,54,nr,42,nr,36,nr,nr,nr,57,nr,nr,nr,28,nr,nr,
02-05-2009,10,35,nr,nr,28,nr,nr,nr,37,nr,nr,nr,nr,nr,nr,nr,37,32,nr,39,nr,34,nr,nr,nr,56,nr,nr,nr,39,nr,nr,
