Promedio horarios de wspPromedio horarios de wsp
Fecha,Hora,ACO,AJU,ATI,CAM,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-07-2009,1,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,0.4,nr,1.7,0.6,1.2,nr,nr,0.6,nr,0.3,nr,1.5,nr,nr,nr,nr,1,0.7,
01-07-2009,2,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,0.4,nr,nr,nr,nr,nr,0.6,nr,0.9,0.3,1.2,nr,nr,0.6,nr,1.8,nr,1.2,nr,nr,nr,nr,0.2,0.6,
01-07-2009,3,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,0.5,nr,1.4,0.8,0.4,nr,nr,0.5,nr,0.8,nr,0.8,nr,nr,nr,nr,2,0.5,
01-07-2009,4,nr,nr,nr,nr,nr,0.3,nr,nr,nr,nr,0.1,nr,nr,nr,nr,nr,0.7,nr,0.8,0.1,0.4,nr,nr,0.6,nr,0.4,nr,0.6,nr,nr,nr,nr,1.9,0.7,
01-07-2009,5,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,0.3,nr,1.3,0.6,2.6,nr,nr,0.9,nr,0.3,nr,2.4,nr,nr,nr,nr,1,0.7,
01-07-2009,6,nr,nr,nr,nr,nr,1.1,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,1.8,nr,1,1.2,2.4,nr,nr,1.3,nr,0.7,nr,2,nr,nr,nr,nr,0.7,1.5,
01-07-2009,7,nr,nr,nr,nr,nr,1.3,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,1,nr,0.9,1.2,1.9,nr,nr,1.4,nr,2.5,nr,2,nr,nr,nr,nr,0.9,1.4,
01-07-2009,8,nr,nr,nr,nr,nr,1.7,nr,nr,nr,nr,1.6,nr,nr,nr,nr,nr,0.6,nr,1.2,1.1,1,nr,nr,1.1,nr,4.3,nr,2.1,nr,nr,nr,nr,2.2,0.5,
01-07-2009,9,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,0.9,nr,1.1,0.8,1.5,nr,nr,0.9,nr,2,nr,1.3,nr,nr,nr,nr,1.8,1.8,
01-07-2009,10,nr,nr,nr,nr,nr,0.8,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,1,nr,0.5,0.6,1.7,nr,nr,0.5,nr,0.9,nr,1.1,nr,nr,nr,nr,1.2,1.8,
01-07-2009,11,nr,nr,nr,nr,nr,0.3,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,0.5,nr,1.1,0.2,1.1,nr,nr,0.5,nr,1.5,nr,1.1,nr,nr,nr,nr,0.5,1.1,
01-07-2009,12,nr,nr,nr,nr,nr,0.4,nr,nr,nr,nr,1.6,nr,nr,nr,nr,nr,0.9,nr,1,nr,0.8,nr,nr,0.8,nr,1.4,nr,0.2,nr,nr,nr,nr,0.7,0.6,
01-07-2009,13,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,0.7,nr,1.2,0.7,1.3,nr,nr,1.1,nr,1.4,nr,1.4,nr,nr,nr,nr,0.6,1.2,
01-07-2009,14,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,0.2,nr,1.5,1.2,1,nr,nr,nr,nr,1.5,nr,0.4,nr,nr,nr,nr,1.3,1.2,
01-07-2009,15,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,0.8,nr,1,1.1,0.8,nr,nr,1.4,nr,1.4,nr,0.6,nr,nr,nr,nr,0.6,1.1,
01-07-2009,16,nr,nr,nr,nr,nr,1.3,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,0.9,nr,0.9,1,0.5,nr,nr,1,nr,0.9,nr,1.2,nr,nr,nr,nr,2.1,0.9,
