Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-07-2008,1,20,nr,nr,14,nr,nr,nr,6,nr,nr,nr,nr,nr,nr,nr,10,19,nr,17,nr,20,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-07-2008,2,21,nr,nr,11,nr,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,6,16,nr,16,nr,12,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-07-2008,3,13,nr,nr,6,nr,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,5,16,nr,17,nr,17,nr,nr,nr,nr,nr,nr,nr,6,nr,nr,
01-07-2008,4,17,nr,nr,22,nr,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,7,12,nr,16,nr,14,nr,nr,nr,19,nr,nr,nr,12,nr,nr,
01-07-2008,5,15,nr,nr,4,nr,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,13,1,nr,20,nr,17,nr,nr,nr,26,nr,nr,nr,6,nr,nr,
01-07-2008,6,3,nr,nr,49,nr,nr,nr,6,nr,nr,nr,nr,nr,nr,nr,16,6,nr,8,nr,9,nr,nr,nr,35,nr,nr,nr,9,nr,nr,
01-07-2008,7,3,nr,nr,30,nr,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,9,7,nr,5,nr,13,nr,nr,nr,32,nr,nr,nr,13,nr,nr,
01-07-2008,8,8,nr,nr,42,nr,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,10,11,nr,nr,nr,21,nr,nr,nr,38,nr,nr,nr,14,nr,nr,
01-07-2008,9,11,nr,nr,41,nr,nr,nr,13,nr,nr,nr,nr,nr,nr,nr,16,13,nr,nr,nr,nr,nr,nr,nr,53,nr,nr,nr,12,nr,nr,
01-07-2008,10,11,nr,nr,41,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,21,2,nr,nr,nr,12,nr,nr,nr,54,nr,nr,nr,18,nr,nr,
01-07-2008,11,nr,nr,nr,27,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,23,nr,nr,nr,nr,3,nr,nr,nr,52,nr,nr,nr,26,nr,nr,
01-07-2008,12,nr,nr,nr,17,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,18,13,nr,nr,nr,8,nr,nr,nr,52,nr,nr,nr,18,nr,nr,
01-07-2008,13,nr,nr,nr,34,nr,nr,nr,22,nr,nr,nr,nr,nr,nr,nr,18,13,nr,13,nr,10,nr,nr,nr,47,nr,nr,nr,7,nr,nr,
01-07-2008,14,nr,nr,nr,nr,nr,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,14,3,nr,20,nr,25,nr,nr,nr,22,nr,nr,nr,11,nr,nr,
01-07-2008,15,12,nr,nr,nr,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,13,nr,nr,12,nr,3,nr,nr,nr,3,nr,nr,nr,12,nr,nr,
01-07-2008,16,21,nr,nr,nr,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,14,nr,nr,15,nr,1,nr,nr,nr,5,nr,nr,nr,19,nr,nr,
01-07-2008,17,8,nr,nr,21,nr,nr,nr,19,nr,nr,nr,nr,nr,nr,nr,11,nr,nr,20,nr,17,nr,nr,nr,17,nr,nr,nr,11,nr,nr,
01-07-2008,18,10,nr,nr,29,nr,nr,nr,12,nr,nr,nr,nr,nr,nr,nr,10,nr,nr,8,nr,9,nr,nr,nr,15,nr,nr,nr,7,nr,nr,
01-07-2008,19,8,nr,nr,14,nr,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,13,4,nr,9,nr,13,nr,nr,nr,10,nr,nr,nr,10,nr,nr,
01-07-2008,20,10,nr,nr,13,nr,nr,nr,11,nr,nr,nr,nr,nr,nr,nr,12,20,nr,11,nr,17,nr,nr,nr,8,nr,nr,nr,9,nr,nr,
01-07-2008,21,6,nr,nr,3,nr,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,10,17,nr,10,nr,nr,nr,nr,nr,8,nr,nr,nr,7,nr,nr,
01-07-2008,22,16,nr,nr,34,nr,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,10,16,nr,11,nr,12,nr,nr,nr,9,nr,nr,nr,8,nr,nr,
01-07-2008,23,16,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,12,8,nr,16,nr,9,nr,nr,nr,10,nr,nr,nr,8,nr,nr,
01-07-2008,24,17,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,11,11,nr,14,nr,14,nr,nr,nr,12,nr,nr,nr,9,nr,nr,
02-07-2008,1,16,nr,nr,40,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,10,6,nr,13,nr,4,nr,nr,nr,14,nr,nr,nr,9,nr,nr,
02-07-2008,2,11,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,10,4,nr,15,nr,10,nr,nr,nr,11,nr,nr,nr,5,nr,nr,
02-07-2008,3,6,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,5,nr,7,nr,4,nr,nr,nr,11,nr,nr,nr,6,nr,nr,
02-07-2008,4,1,nr,nr,29,nr,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,nr,2,nr,5,nr,1,nr,nr,nr,12,nr,nr,nr,4,nr,nr,
02-07-2008,5,11,nr,nr,23,nr,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,nr,5,nr,3,nr,17,nr,nr,nr,13,nr,nr,nr,6,nr,nr,
02-07-2008,6,10,nr,nr,18,nr,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,12,7,nr,4,nr,9,nr,nr,nr,15,nr,nr,nr,16,nr,nr,
02-07-2008,7,18,nr,nr,13,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,14,9,nr,7,nr,3,nr,nr,nr,19,nr,nr,nr,10,nr,nr,
02-07-2008,8,10,nr,nr,nr,nr,nr,nr,6,nr,nr,nr,nr,nr,nr,nr,19,10,nr,11,nr,13,nr,nr,nr,20,nr,nr,nr,10,nr,nr,
02-07-2008,9,15,nr,nr,41,nr,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,18,15,nr,3,nr,18,nr,nr,nr,20,nr,nr,nr,11,nr,nr,
02-07-2008,10,nr,nr,nr,4,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,18,15,nr,3,nr,16,nr,nr,nr,17,nr,nr,nr,13,nr,nr,
