Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-08-2013,1,nr,nr,nr,3,nr,3,nr,nr,nr,nr,nr,6,1,nr,3,2,nr,0,1,nr,2,2,nr,nr,0,4,2,1,nr,nr,nr,nr,3,1,1,2,1,nr,1,nr,
01-08-2013,2,nr,nr,nr,7,nr,4,nr,nr,nr,nr,nr,9,1,9,7,3,nr,0,1,nr,5,5,nr,nr,0,8,2,2,nr,nr,nr,nr,3,1,1,4,3,nr,1,nr,
01-08-2013,3,nr,nr,nr,7,nr,4,nr,nr,nr,nr,nr,6,1,5,7,6,nr,0,1,nr,4,5,nr,nr,1,2,4,4,nr,nr,nr,nr,12,8,1,3,3,nr,1,nr,
01-08-2013,4,nr,nr,nr,5,nr,9,nr,nr,nr,nr,nr,4,1,4,4,6,nr,0,1,nr,5,7,nr,nr,1,1,5,3,nr,nr,nr,nr,9,6,1,4,3,nr,1,nr,
01-08-2013,5,nr,nr,nr,4,nr,7,nr,nr,nr,nr,nr,3,2,3,5,5,nr,0,1,nr,5,4,nr,nr,1,1,5,2,nr,nr,nr,nr,9,5,1,2,2,nr,1,nr,
01-08-2013,6,0,nr,nr,4,nr,5,nr,nr,nr,nr,nr,3,2,3,5,4,nr,1,1,nr,4,3,nr,nr,2,1,5,3,nr,nr,nr,nr,9,5,1,3,1,nr,1,5,
01-08-2013,7,1,nr,nr,3,nr,9,nr,nr,nr,nr,nr,4,2,4,7,5,nr,2,2,nr,7,5,nr,nr,2,1,4,3,nr,nr,nr,nr,13,7,1,2,2,nr,1,6,
01-08-2013,8,1,nr,nr,5,nr,10,nr,nr,nr,nr,nr,4,16,7,9,7,nr,3,3,nr,5,6,nr,nr,2,2,4,3,nr,nr,nr,nr,14,8,1,2,4,nr,2,6,
01-08-2013,9,nr,nr,nr,9,nr,11,nr,nr,nr,nr,nr,4,19,7,7,8,nr,3,4,nr,5,6,nr,nr,3,3,5,4,nr,nr,nr,nr,19,9,3,3,4,nr,5,7,
01-08-2013,10,3,nr,nr,7,nr,8,nr,nr,nr,nr,nr,4,13,6,4,5,nr,3,4,nr,4,nr,nr,nr,3,2,4,4,nr,nr,nr,nr,11,9,3,3,3,nr,4,7,
01-08-2013,11,1,nr,nr,7,nr,4,nr,nr,nr,nr,nr,3,11,5,3,4,nr,2,3,nr,3,3,nr,nr,2,1,3,2,nr,nr,nr,nr,7,4,2,2,2,nr,2,5,
01-08-2013,12,1,nr,nr,5,nr,3,nr,nr,nr,nr,nr,nr,6,4,3,4,nr,1,3,nr,3,3,nr,nr,1,1,3,2,nr,nr,nr,nr,5,2,2,2,2,nr,1,4,
01-08-2013,13,1,nr,nr,5,nr,3,nr,nr,nr,nr,nr,3,4,3,3,4,nr,0,3,nr,3,3,nr,nr,0,1,2,2,nr,nr,nr,nr,4,2,2,2,2,nr,1,4,
01-08-2013,14,nr,nr,nr,4,nr,3,nr,nr,nr,nr,nr,3,3,3,3,3,nr,0,2,nr,3,3,nr,nr,0,1,2,2,nr,nr,nr,nr,4,1,1,2,1,nr,1,3,
01-08-2013,15,1,nr,nr,4,nr,2,nr,nr,nr,nr,nr,3,3,4,2,3,nr,0,2,nr,2,2,nr,nr,0,1,2,2,nr,1,nr,nr,4,1,1,2,1,nr,1,3,
01-08-2013,16,1,nr,nr,3,nr,2,nr,nr,nr,nr,nr,2,20,2,2,3,nr,0,2,nr,2,2,nr,nr,0,nr,2,1,nr,1,nr,nr,4,1,1,1,1,nr,nr,3,
01-08-2013,17,1,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,1,4,2,2,3,nr,0,2,nr,2,2,nr,nr,0,0,2,1,nr,2,nr,nr,5,3,1,1,1,nr,nr,3,
