Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-01-2006,1,nr,nr,nr,53,nr,nr,nr,59,nr,nr,nr,nr,nr,nr,nr,60,nr,nr,88,nr,44,nr,nr,nr,72,nr,nr,nr,68,nr,nr,
01-01-2006,2,nr,nr,nr,80,nr,nr,nr,91,nr,nr,nr,nr,nr,nr,nr,68,nr,nr,82,nr,82,nr,nr,nr,72,nr,nr,nr,80,nr,nr,
01-01-2006,3,nr,nr,nr,218,nr,nr,nr,128,nr,nr,nr,nr,nr,nr,nr,107,nr,nr,98,nr,141,nr,nr,nr,122,nr,nr,nr,154,nr,nr,
01-01-2006,4,nr,nr,nr,184,nr,nr,nr,133,nr,nr,nr,nr,nr,nr,nr,131,nr,nr,142,nr,187,nr,nr,nr,148,nr,nr,nr,138,nr,nr,
01-01-2006,5,nr,nr,nr,166,nr,nr,nr,132,nr,nr,nr,nr,nr,nr,nr,131,nr,nr,155,nr,195,nr,nr,nr,65,nr,nr,nr,149,nr,nr,
01-01-2006,6,nr,nr,nr,175,nr,nr,nr,143,nr,nr,nr,nr,nr,nr,nr,145,nr,nr,149,nr,194,nr,nr,nr,57,nr,nr,nr,177,nr,nr,
01-01-2006,7,nr,nr,nr,163,nr,nr,nr,148,nr,nr,nr,nr,nr,nr,nr,159,nr,nr,144,nr,179,nr,nr,nr,43,nr,nr,nr,186,nr,nr,
01-01-2006,8,nr,nr,nr,125,nr,nr,nr,141,nr,nr,nr,nr,nr,nr,nr,201,nr,nr,171,nr,169,nr,nr,nr,34,nr,nr,nr,171,nr,nr,
01-01-2006,9,nr,nr,nr,108,nr,nr,nr,112,nr,nr,nr,nr,nr,nr,nr,216,nr,nr,199,nr,160,nr,nr,nr,35,nr,nr,nr,253,nr,nr,
01-01-2006,10,nr,nr,nr,94,nr,nr,nr,123,nr,nr,nr,nr,nr,nr,nr,254,nr,nr,189,nr,185,nr,nr,nr,42,nr,nr,nr,302,nr,nr,
01-01-2006,11,nr,nr,nr,91,nr,nr,nr,122,nr,nr,nr,nr,nr,nr,nr,185,nr,nr,155,nr,237,nr,nr,nr,104,nr,nr,nr,282,nr,nr,
01-01-2006,12,nr,nr,nr,107,nr,nr,nr,98,nr,nr,nr,nr,nr,nr,nr,125,nr,nr,125,nr,257,nr,nr,nr,120,nr,nr,nr,265,nr,nr,
01-01-2006,13,nr,nr,nr,90,nr,nr,nr,89,nr,nr,nr,nr,nr,nr,nr,101,nr,nr,108,nr,217,nr,nr,nr,115,nr,nr,nr,190,nr,nr,
01-01-2006,14,nr,nr,nr,48,nr,nr,nr,57,nr,nr,nr,nr,nr,nr,nr,57,nr,nr,79,nr,133,nr,nr,nr,55,nr,nr,nr,120,nr,nr,
01-01-2006,16,nr,nr,nr,42,nr,nr,nr,39,nr,nr,nr,nr,nr,nr,nr,41,nr,nr,nr,nr,17,nr,nr,nr,45,nr,nr,nr,nr,nr,nr,
