Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-02-2013,1,nr,nr,nr,44,nr,nr,nr,38,nr,nr,nr,40,nr,nr,nr,33,40,15,23,17,43,nr,nr,nr,nr,nr,nr,40,38,nr,43,
01-02-2013,2,nr,nr,nr,51,nr,nr,nr,29,nr,nr,nr,30,nr,nr,nr,40,30,11,33,18,39,nr,nr,nr,nr,nr,nr,49,47,nr,49,
01-02-2013,3,nr,nr,nr,41,nr,nr,nr,33,nr,nr,nr,36,nr,nr,nr,37,44,nr,34,17,37,nr,nr,nr,nr,nr,nr,45,50,nr,49,
01-02-2013,4,nr,nr,nr,34,nr,nr,nr,37,nr,nr,nr,37,nr,nr,nr,40,41,nr,43,17,39,nr,nr,nr,nr,nr,nr,49,45,nr,64,
01-02-2013,5,nr,nr,nr,33,nr,nr,nr,41,nr,nr,nr,34,nr,nr,nr,39,39,nr,41,13,nr,nr,nr,nr,nr,nr,nr,39,39,nr,72,
01-02-2013,6,nr,nr,nr,29,nr,nr,nr,39,nr,nr,nr,37,nr,nr,nr,42,37,nr,38,19,nr,nr,nr,nr,nr,nr,nr,42,41,nr,57,
01-02-2013,7,nr,nr,nr,34,nr,nr,nr,39,nr,nr,nr,40,nr,nr,nr,46,43,nr,40,17,nr,nr,nr,nr,nr,nr,nr,40,42,nr,66,
01-02-2013,8,nr,nr,nr,45,nr,nr,nr,47,nr,nr,nr,55,nr,nr,nr,50,55,12,38,28,52,nr,nr,nr,nr,nr,nr,41,47,nr,90,
01-02-2013,9,nr,nr,nr,59,nr,nr,nr,55,nr,nr,nr,56,nr,nr,nr,51,68,20,42,nr,32,nr,nr,nr,nr,nr,nr,45,60,nr,82,
01-02-2013,10,nr,nr,nr,76,nr,nr,nr,63,nr,nr,nr,72,nr,nr,nr,59,63,59,55,8,38,nr,nr,nr,nr,nr,nr,34,65,nr,103,
01-02-2013,11,nr,nr,nr,65,nr,nr,nr,73,nr,nr,nr,92,nr,nr,nr,71,59,70,79,23,23,nr,nr,nr,nr,nr,nr,50,64,nr,113,
01-02-2013,12,nr,nr,nr,43,nr,nr,nr,60,nr,nr,nr,43,nr,nr,nr,48,54,29,54,34,54,nr,nr,nr,39,nr,nr,57,51,nr,70,
01-02-2013,13,nr,nr,nr,54,nr,nr,nr,51,nr,nr,nr,43,nr,nr,nr,45,29,21,27,22,20,nr,nr,nr,35,nr,nr,22,37,nr,26,
01-02-2013,14,nr,nr,nr,61,nr,nr,nr,46,nr,nr,nr,78,nr,nr,nr,46,20,39,26,30,11,nr,nr,nr,40,nr,nr,18,34,nr,21,
01-02-2013,15,nr,nr,nr,57,nr,nr,nr,45,nr,nr,nr,10,nr,nr,nr,40,19,33,22,29,8,nr,nr,nr,26,nr,nr,24,33,nr,31,
01-02-2013,16,nr,nr,nr,51,nr,nr,nr,52,nr,nr,nr,39,nr,nr,nr,45,20,39,21,34,16,nr,nr,nr,36,nr,nr,26,37,nr,44,
01-02-2013,17,nr,nr,nr,35,nr,nr,nr,46,nr,nr,nr,64,nr,nr,nr,46,18,42,26,37,23,nr,nr,nr,35,nr,nr,26,29,nr,37,
01-02-2013,18,nr,nr,nr,23,nr,nr,nr,52,nr,nr,nr,51,nr,nr,nr,42,16,46,18,nr,46,nr,nr,nr,9,nr,nr,23,26,nr,34,
01-02-2013,19,nr,nr,nr,47,nr,nr,nr,27,nr,nr,nr,35,nr,nr,nr,26,42,39,29,23,38,nr,nr,nr,30,nr,nr,36,41,nr,30,
01-02-2013,20,nr,nr,nr,25,nr,nr,nr,41,nr,nr,nr,32,nr,nr,nr,32,44,36,20,45,34,nr,nr,nr,30,nr,nr,47,40,nr,29,
