Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-03-2021,1,nr,nr,nr,nr,nr,nr,2,6,1,nr,nr,nr,nr,nr,nr,5,2,nr,nr,1,nr,nr,nr,3,nr,3,3,3,1,3,nr,2,2,3,nr,nr,nr,2,nr,nr,20,nr,nr,2,1,nr,nr,nr,
01-03-2021,2,nr,nr,nr,nr,nr,nr,3,5,1,nr,nr,nr,nr,nr,nr,6,3,nr,nr,1,nr,nr,nr,5,nr,9,3,3,1,2,nr,2,2,3,nr,nr,nr,2,nr,nr,15,nr,nr,1,1,nr,nr,nr,
01-03-2021,3,nr,nr,nr,nr,nr,nr,3,4,4,nr,nr,nr,nr,nr,9,7,3,nr,nr,1,nr,nr,nr,11,nr,9,7,3,1,7,nr,4,2,6,nr,nr,nr,2,nr,nr,11,nr,nr,1,1,nr,nr,nr,
01-03-2021,4,nr,nr,nr,nr,nr,nr,3,4,3,nr,nr,nr,nr,nr,5,7,2,nr,nr,1,nr,nr,nr,11,nr,7,5,21,2,5,nr,6,2,5,nr,nr,nr,2,nr,nr,9,nr,nr,1,1,nr,nr,nr,
01-03-2021,5,nr,nr,nr,nr,nr,nr,2,3,1,nr,nr,nr,nr,nr,4,6,2,nr,nr,1,nr,nr,nr,5,nr,6,4,18,2,3,nr,5,2,2,nr,nr,nr,3,nr,nr,7,nr,nr,1,1,nr,nr,nr,
01-03-2021,6,nr,nr,nr,nr,nr,nr,2,3,1,nr,nr,nr,nr,nr,4,5,2,nr,nr,1,nr,nr,nr,5,nr,5,3,20,2,2,nr,3,2,1,nr,nr,nr,3,nr,nr,5,nr,nr,1,0,nr,nr,nr,
01-03-2021,7,nr,nr,nr,nr,nr,nr,2,4,1,nr,nr,nr,nr,nr,4,5,2,nr,nr,1,nr,nr,nr,5,nr,5,4,46,3,1,nr,3,2,1,nr,nr,nr,3,nr,nr,5,nr,nr,1,1,nr,nr,nr,
01-03-2021,8,nr,nr,nr,nr,nr,nr,4,4,2,nr,nr,nr,nr,nr,5,6,3,nr,nr,1,nr,nr,nr,7,nr,6,6,35,4,1,nr,5,3,1,nr,nr,nr,8,nr,nr,6,nr,nr,2,2,nr,nr,nr,
01-03-2021,9,nr,nr,nr,nr,nr,nr,4,3,3,nr,nr,nr,nr,nr,13,6,3,nr,nr,2,nr,nr,nr,11,nr,5,5,nr,6,1,nr,6,3,3,nr,nr,nr,5,nr,nr,6,nr,nr,4,4,nr,nr,nr,
01-03-2021,10,nr,nr,nr,nr,nr,nr,9,9,9,nr,nr,nr,nr,nr,11,8,9,nr,nr,2,nr,nr,nr,18,nr,11,5,15,7,5,nr,10,15,2,nr,nr,nr,7,nr,nr,17,nr,nr,7,7,nr,nr,nr,
