Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-07-2014,1,nr,nr,nr,10,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,10,4,9,16,3,nr,nr,nr,nr,5,nr,nr,5,9,nr,17,
01-07-2014,2,nr,nr,nr,18,nr,nr,nr,12,nr,nr,nr,nr,nr,nr,nr,21,12,12,16,4,7,nr,nr,nr,8,nr,nr,6,11,nr,nr,
01-07-2014,3,nr,nr,nr,21,nr,nr,nr,12,nr,nr,nr,nr,nr,nr,nr,23,5,10,15,7,8,nr,nr,nr,24,nr,nr,2,11,nr,nr,
01-07-2014,4,nr,nr,nr,17,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,nr,17,7,7,18,2,7,nr,nr,nr,20,nr,nr,5,nr,nr,25,
01-07-2014,5,nr,nr,nr,13,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,16,7,7,19,8,9,nr,nr,nr,18,nr,nr,4,1,nr,28,
01-07-2014,6,nr,nr,nr,26,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,11,5,12,15,5,10,nr,nr,nr,25,nr,nr,6,13,nr,22,
01-07-2014,7,nr,nr,nr,25,nr,nr,nr,13,nr,nr,nr,nr,nr,nr,nr,13,5,10,17,6,7,nr,nr,nr,16,nr,nr,4,16,nr,17,
01-07-2014,8,nr,nr,nr,12,nr,nr,nr,13,nr,nr,nr,nr,nr,nr,nr,9,9,18,3,18,9,nr,nr,nr,8,nr,nr,2,10,nr,36,
01-07-2014,9,nr,nr,nr,15,nr,nr,nr,10,nr,nr,nr,nr,nr,nr,nr,16,5,16,13,15,nr,nr,nr,nr,24,nr,nr,1,5,nr,22,
01-07-2014,10,nr,nr,nr,7,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,10,6,11,nr,19,8,nr,nr,nr,6,nr,nr,nr,6,nr,nr,
01-07-2014,11,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,5,15,22,10,6,nr,nr,nr,14,nr,nr,1,12,nr,nr,
01-07-2014,12,nr,nr,nr,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,nr,nr,4,5,18,26,17,1,nr,nr,nr,nr,nr,nr,8,6,nr,nr,
01-07-2014,13,nr,nr,nr,nr,nr,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,2,5,nr,25,6,4,nr,nr,nr,8,nr,nr,3,4,nr,nr,
01-07-2014,14,nr,nr,nr,nr,nr,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,1,7,nr,29,8,4,nr,nr,nr,25,nr,nr,nr,3,nr,15,
01-07-2014,15,nr,nr,nr,nr,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,3,2,nr,16,10,8,nr,nr,nr,22,nr,nr,nr,2,nr,15,
01-07-2014,16,nr,nr,nr,nr,nr,nr,nr,13,nr,nr,nr,nr,nr,nr,nr,17,7,nr,nr,15,1,nr,nr,nr,2,nr,nr,nr,nr,nr,14,
01-07-2014,17,nr,nr,nr,nr,nr,nr,nr,16,nr,nr,nr,nr,nr,nr,nr,21,7,nr,28,13,19,nr,nr,nr,17,nr,nr,8,3,nr,13,
01-07-2014,18,nr,nr,nr,nr,nr,nr,nr,14,nr,nr,nr,nr,nr,nr,nr,21,9,nr,8,13,9,nr,nr,nr,14,nr,nr,15,11,nr,17,
01-07-2014,19,nr,nr,nr,nr,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,8,6,16,15,5,12,nr,nr,nr,11,nr,nr,11,7,nr,23,
01-07-2014,20,nr,nr,nr,nr,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,9,9,12,10,6,10,nr,nr,nr,19,nr,nr,12,11,nr,20,
01-07-2014,21,nr,nr,nr,nr,nr,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,2,5,3,6,12,12,nr,nr,nr,12,nr,nr,8,6,nr,13,
01-07-2014,22,nr,nr,nr,5,nr,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,8,3,3,1,8,7,nr,nr,nr,8,nr,nr,10,4,nr,10,
01-07-2014,23,nr,nr,nr,15,nr,nr,nr,6,nr,nr,nr,nr,nr,nr,nr,nr,7,9,2,10,7,nr,nr,nr,11,nr,nr,13,2,nr,8,
