Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-10-2008,1,26,nr,nr,29,nr,nr,nr,29,nr,nr,nr,nr,nr,nr,nr,27,25,nr,30,nr,31,nr,nr,nr,29,nr,nr,nr,36,nr,nr,
01-10-2008,2,23,nr,nr,32,nr,nr,nr,29,nr,nr,nr,nr,nr,nr,nr,31,28,nr,27,nr,24,nr,nr,nr,32,nr,nr,nr,32,nr,nr,
01-10-2008,3,21,nr,nr,39,nr,nr,nr,32,nr,nr,nr,nr,nr,nr,nr,30,24,nr,22,nr,16,nr,nr,nr,32,nr,nr,nr,26,nr,nr,
01-10-2008,4,20,nr,nr,31,nr,nr,nr,30,nr,nr,nr,nr,nr,nr,nr,35,26,nr,27,nr,51,nr,nr,nr,29,nr,nr,nr,28,nr,nr,
01-10-2008,5,24,nr,nr,28,nr,nr,nr,29,nr,nr,nr,nr,nr,nr,nr,40,22,nr,28,nr,28,nr,nr,nr,29,nr,nr,nr,29,nr,nr,
01-10-2008,6,18,nr,nr,33,nr,nr,nr,31,nr,nr,nr,nr,nr,nr,nr,43,27,nr,35,nr,30,nr,nr,nr,28,nr,nr,nr,29,nr,nr,
01-10-2008,7,23,nr,nr,26,nr,nr,nr,35,nr,nr,nr,nr,nr,nr,nr,49,33,nr,37,nr,38,nr,nr,nr,32,nr,nr,nr,34,nr,nr,
01-10-2008,8,29,nr,nr,30,nr,nr,nr,34,nr,nr,nr,nr,nr,nr,nr,57,47,nr,35,nr,42,nr,nr,nr,47,nr,nr,nr,37,nr,nr,
01-10-2008,9,23,nr,nr,56,nr,nr,nr,38,nr,nr,nr,nr,nr,nr,nr,52,45,nr,41,nr,33,nr,nr,nr,71,nr,nr,nr,42,nr,nr,
01-10-2008,10,28,nr,nr,51,nr,nr,nr,46,nr,nr,nr,nr,nr,nr,nr,53,56,nr,47,nr,35,nr,nr,nr,74,nr,nr,nr,43,nr,nr,
