Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-06-2010,1,38,nr,nr,58,nr,nr,nr,50,nr,nr,nr,nr,nr,nr,nr,38,25,nr,nr,nr,39,nr,nr,nr,69,nr,nr,nr,41,nr,nr,
01-06-2010,2,35,nr,nr,66,nr,nr,nr,37,nr,nr,nr,nr,nr,nr,nr,45,26,nr,nr,nr,48,nr,nr,nr,67,nr,nr,nr,27,nr,nr,
01-06-2010,3,42,nr,nr,73,nr,nr,nr,37,nr,nr,nr,nr,nr,nr,nr,50,34,nr,nr,nr,39,nr,nr,nr,77,nr,nr,nr,43,nr,nr,
01-06-2010,4,53,nr,nr,84,nr,nr,nr,62,nr,nr,nr,nr,nr,nr,nr,52,47,nr,nr,nr,72,nr,nr,nr,66,nr,nr,nr,49,nr,nr,
01-06-2010,5,45,nr,nr,71,nr,nr,nr,57,nr,nr,nr,nr,nr,nr,nr,60,50,nr,nr,nr,83,nr,nr,nr,60,nr,nr,nr,68,nr,nr,
01-06-2010,6,41,nr,nr,43,nr,nr,nr,31,nr,nr,nr,nr,nr,nr,nr,54,47,nr,nr,nr,65,nr,nr,nr,58,nr,nr,nr,54,nr,nr,
01-06-2010,7,48,nr,nr,36,nr,nr,nr,36,nr,nr,nr,nr,nr,nr,nr,55,35,nr,nr,nr,66,nr,nr,nr,57,nr,nr,nr,42,nr,nr,
01-06-2010,8,44,nr,nr,34,nr,nr,nr,44,nr,nr,nr,nr,nr,nr,nr,55,49,nr,nr,nr,64,nr,nr,nr,62,nr,nr,nr,52,nr,nr,
01-06-2010,9,42,nr,nr,52,nr,nr,nr,50,nr,nr,nr,nr,nr,nr,nr,55,55,nr,nr,nr,53,nr,nr,nr,68,nr,nr,nr,67,nr,nr,
01-06-2010,10,48,nr,nr,78,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,58,53,nr,nr,nr,60,nr,nr,nr,81,nr,nr,nr,72,nr,nr,
01-06-2010,11,52,nr,nr,67,nr,nr,nr,32,nr,nr,nr,nr,nr,nr,nr,63,46,nr,nr,nr,45,nr,nr,nr,81,nr,nr,nr,71,nr,nr,
01-06-2010,12,41,nr,nr,42,nr,nr,nr,58,nr,nr,nr,nr,nr,nr,nr,47,40,nr,nr,nr,29,nr,nr,nr,63,nr,nr,nr,64,nr,nr,
01-06-2010,13,33,nr,nr,24,nr,nr,nr,33,nr,nr,nr,nr,nr,nr,nr,25,35,nr,nr,nr,21,nr,nr,nr,52,nr,nr,nr,52,nr,nr,
01-06-2010,14,40,nr,nr,34,nr,nr,nr,23,nr,nr,nr,nr,nr,nr,nr,17,37,nr,nr,nr,14,nr,nr,nr,50,nr,nr,nr,46,nr,nr,
