Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2017,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-12-2017,2,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-12-2017,3,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-12-2017,4,1,1,nr,nr,2,nr,4,nr,nr,nr,1,nr,nr,2,2,2,nr,nr,6,0,17,nr,44,5,nr,nr,5,3,nr,2,nr,nr,42,1,nr,nr,nr,5,nr,nr,10,10,nr,6,nr,nr,nr,nr,
01-12-2017,5,2,2,nr,nr,2,nr,6,nr,nr,nr,1,nr,nr,3,1,2,nr,nr,9,2,20,nr,38,7,nr,nr,3,3,nr,2,nr,nr,43,1,nr,nr,nr,5,nr,nr,7,16,nr,7,nr,nr,nr,nr,
01-12-2017,6,12,2,nr,nr,2,nr,8,nr,nr,nr,3,nr,nr,3,1,2,nr,nr,9,1,17,nr,29,9,nr,nr,4,5,nr,2,nr,nr,39,1,nr,nr,nr,10,nr,nr,6,14,nr,7,nr,nr,nr,nr,
01-12-2017,7,20,2,nr,nr,3,nr,6,nr,nr,nr,5,nr,nr,3,1,3,nr,nr,9,1,16,nr,22,8,nr,34,3,10,nr,3,nr,nr,22,2,nr,nr,nr,7,nr,nr,6,13,nr,8,nr,nr,14,nr,
01-12-2017,8,4,6,nr,nr,3,nr,8,nr,nr,nr,16,nr,nr,6,3,5,nr,nr,17,1,24,nr,15,13,nr,27,3,11,nr,5,nr,nr,20,2,nr,nr,nr,7,nr,nr,6,10,nr,7,nr,nr,21,nr,
01-12-2017,9,2,10,nr,nr,5,nr,25,nr,nr,nr,38,nr,nr,7,22,5,nr,nr,26,1,18,nr,15,14,nr,21,8,12,nr,11,nr,nr,26,7,nr,nr,nr,9,nr,nr,8,8,nr,12,nr,nr,27,nr,
01-12-2017,10,3,9,nr,nr,7,nr,21,nr,nr,nr,40,nr,nr,6,41,9,nr,nr,21,1,16,nr,19,15,nr,22,12,13,nr,16,nr,nr,25,7,nr,nr,nr,17,nr,nr,16,8,nr,14,nr,nr,30,nr,
01-12-2017,11,19,8,nr,nr,9,nr,17,nr,nr,nr,34,nr,nr,6,34,10,nr,nr,20,1,18,nr,25,16,nr,23,14,10,nr,17,nr,nr,27,8,nr,nr,nr,18,nr,nr,18,12,nr,18,nr,nr,30,nr,
01-12-2017,12,13,7,nr,nr,8,nr,15,nr,nr,nr,30,nr,nr,7,21,10,nr,nr,18,1,19,nr,21,15,nr,20,13,11,nr,14,nr,nr,21,9,nr,nr,nr,14,nr,nr,20,15,nr,19,nr,nr,21,nr,
01-12-2017,13,9,7,nr,nr,5,nr,12,nr,nr,nr,10,nr,nr,5,10,9,nr,nr,12,2,15,nr,13,15,nr,12,10,11,nr,11,nr,nr,12,8,nr,nr,nr,13,nr,nr,15,11,nr,14,nr,nr,15,nr,
01-12-2017,14,4,7,nr,nr,7,nr,8,nr,nr,nr,8,nr,nr,5,12,5,nr,nr,8,2,9,nr,11,12,nr,9,7,8,9,10,nr,nr,7,5,nr,nr,nr,10,nr,nr,9,12,nr,10,nr,nr,14,nr,
01-12-2017,15,2,6,nr,nr,5,nr,7,nr,nr,nr,7,nr,nr,5,8,4,nr,nr,7,3,8,nr,8,9,nr,10,6,7,8,8,nr,nr,6,5,nr,nr,nr,7,nr,nr,9,10,nr,7,nr,nr,10,nr,
01-12-2017,16,2,5,nr,nr,6,nr,6,nr,nr,nr,10,nr,nr,4,7,4,nr,nr,6,4,nr,nr,5,6,nr,8,6,5,6,7,nr,nr,4,4,nr,nr,nr,5,nr,nr,7,8,nr,6,nr,nr,8,nr,
01-12-2017,17,2,5,nr,nr,5,nr,6,nr,nr,nr,5,nr,nr,3,46,5,nr,nr,6,nr,6,nr,5,7,nr,6,5,4,6,7,nr,nr,3,3,nr,nr,nr,5,nr,nr,9,6,nr,7,nr,nr,3,nr,
01-12-2017,18,3,4,nr,nr,27,nr,6,nr,nr,nr,3,nr,nr,5,22,4,nr,nr,7,nr,6,nr,4,4,nr,8,5,4,4,5,nr,nr,3,4,nr,nr,nr,6,nr,nr,7,20,nr,5,nr,nr,13,nr,
01-12-2017,19,3,3,nr,nr,73,nr,5,nr,nr,nr,3,nr,nr,6,38,35,nr,nr,13,3,7,nr,9,14,nr,13,8,4,5,5,nr,nr,8,4,nr,nr,nr,5,nr,nr,61,22,nr,5,nr,nr,4,nr,
01-12-2017,20,2,5,nr,nr,59,nr,52,nr,nr,nr,4,nr,nr,9,21,61,nr,nr,76,7,55,nr,3,4,nr,54,30,4,5,5,nr,nr,3,6,nr,nr,nr,4,nr,nr,81,30,nr,4,nr,nr,3,nr,
01-12-2017,21,1,27,nr,nr,36,nr,61,nr,nr,nr,3,nr,nr,25,10,49,nr,nr,65,12,70,nr,2,3,nr,73,35,4,3,8,nr,nr,3,14,nr,nr,nr,4,nr,nr,46,11,nr,4,nr,nr,2,nr,
01-12-2017,22,1,37,nr,nr,65,nr,44,nr,nr,nr,3,nr,nr,50,6,62,nr,nr,32,49,37,nr,2,4,nr,38,41,5,3,20,nr,nr,3,37,nr,nr,nr,4,nr,nr,31,4,nr,5,nr,nr,3,nr,
01-12-2017,23,1,35,nr,nr,64,nr,50,nr,nr,nr,2,nr,nr,50,7,89,nr,nr,33,41,25,nr,2,2,nr,25,59,29,3,24,nr,nr,3,36,nr,nr,nr,5,nr,nr,58,7,nr,23,nr,nr,3,nr,
01-12-2017,24,1,24,nr,nr,66,nr,67,nr,nr,nr,3,nr,nr,34,3,58,nr,nr,56,33,41,nr,3,3,nr,37,41,28,3,27,nr,nr,3,25,nr,nr,nr,7,nr,nr,45,21,nr,34,nr,nr,6,nr,
02-12-2017,1,1,19,nr,nr,53,nr,62,nr,nr,nr,2,nr,nr,23,3,58,nr,nr,64,16,48,nr,9,5,nr,44,34,21,3,24,nr,nr,7,17,nr,nr,nr,4,nr,nr,53,37,nr,26,nr,nr,32,nr,
02-12-2017,2,1,24,nr,nr,22,nr,67,nr,nr,nr,3,nr,nr,16,3,31,nr,nr,56,7,51,nr,44,7,nr,45,24,20,13,16,nr,nr,21,12,nr,nr,nr,6,nr,nr,38,50,nr,16,nr,nr,82,nr,
02-12-2017,3,2,25,nr,nr,34,nr,42,nr,nr,nr,2,nr,nr,13,2,15,nr,nr,31,6,28,nr,67,7,nr,25,25,22,48,11,nr,nr,59,10,nr,nr,nr,6,nr,nr,41,36,nr,6,nr,nr,123,nr,
02-12-2017,4,2,24,nr,nr,12,nr,18,nr,nr,nr,1,nr,nr,13,2,9,nr,nr,27,5,41,nr,107,9,nr,32,22,15,40,10,nr,nr,58,8,nr,nr,nr,6,nr,nr,41,63,nr,11,nr,nr,111,nr,
02-12-2017,5,2,24,nr,nr,7,nr,21,nr,nr,nr,1,nr,nr,10,2,6,nr,nr,21,6,33,nr,83,13,nr,31,12,10,40,9,nr,nr,79,8,nr,nr,nr,9,nr,nr,27,76,nr,10,nr,nr,40,nr,
