Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-02-2007,1,nr,nr,2,4,2,nr,nr,2,nr,nr,nr,nr,nr,2,nr,nr,5,5,0,3,2,nr,1,2,5,nr,nr,1,1,1,0,nr,0,4,nr,nr,1,3,5,nr,
01-02-2007,2,nr,nr,2,3,1,nr,nr,1,nr,nr,nr,nr,nr,2,nr,nr,5,4,0,2,2,nr,0,1,5,nr,nr,1,3,1,0,nr,0,4,nr,nr,1,4,4,nr,
01-02-2007,3,nr,nr,2,2,1,nr,nr,2,nr,nr,nr,nr,nr,2,nr,nr,4,4,0,2,2,nr,0,1,5,nr,nr,1,4,1,0,nr,0,4,nr,nr,0,3,4,nr,
01-02-2007,4,nr,nr,1,2,1,nr,nr,1,nr,nr,nr,nr,nr,2,nr,nr,4,4,0,2,2,nr,0,1,5,nr,nr,1,2,1,0,nr,0,4,nr,nr,0,3,4,nr,
01-02-2007,5,nr,nr,1,2,1,nr,nr,0,nr,nr,nr,nr,nr,2,nr,nr,4,4,0,2,2,nr,0,1,5,nr,nr,1,3,1,0,nr,1,5,nr,nr,0,3,4,nr,
01-02-2007,6,nr,nr,1,2,1,nr,nr,0,nr,nr,nr,nr,nr,2,nr,nr,4,5,0,2,2,nr,0,1,5,nr,nr,1,2,1,0,nr,0,6,nr,nr,0,4,4,nr,
01-02-2007,7,nr,nr,2,2,2,nr,nr,0,nr,nr,nr,nr,nr,4,nr,nr,5,7,0,3,5,nr,1,2,5,nr,nr,1,4,1,0,nr,1,6,nr,nr,1,7,5,nr,
01-02-2007,8,nr,nr,2,3,4,nr,nr,1,nr,nr,nr,nr,nr,8,nr,nr,6,6,1,5,3,nr,2,4,6,nr,nr,1,7,1,0,nr,4,5,nr,nr,2,8,7,nr,
01-02-2007,9,nr,nr,3,3,4,nr,nr,2,nr,nr,nr,nr,nr,7,nr,nr,8,6,0,4,4,nr,3,4,6,nr,nr,1,6,1,3,nr,2,5,nr,nr,1,7,7,nr,
01-02-2007,10,nr,nr,2,3,2,nr,nr,2,nr,nr,nr,nr,nr,4,nr,nr,5,5,0,4,4,nr,3,3,6,nr,nr,3,3,1,5,nr,1,5,nr,nr,2,5,4,nr,
01-02-2007,11,nr,nr,2,2,1,nr,nr,2,nr,nr,nr,nr,nr,3,nr,nr,4,4,0,4,3,nr,2,2,5,nr,nr,2,2,1,3,nr,1,4,nr,nr,1,5,4,nr,
