Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-08-2017,1,1,0,nr,nr,1,nr,1,1,1,nr,0,3,nr,1,1,nr,nr,nr,1,1,1,nr,1,1,nr,nr,1,1,nr,1,nr,nr,1,1,1,nr,nr,1,nr,nr,2,1,nr,2,1,nr,1,1,
01-08-2017,2,1,0,nr,nr,1,nr,1,1,1,nr,0,1,nr,2,0,nr,nr,nr,1,1,2,nr,1,1,nr,nr,1,1,nr,1,nr,nr,1,1,1,nr,nr,1,nr,nr,1,1,nr,1,1,nr,1,1,
01-08-2017,3,1,0,nr,nr,2,nr,1,2,2,nr,0,1,nr,2,1,nr,nr,nr,2,1,2,nr,1,1,nr,nr,1,1,nr,1,nr,nr,1,1,1,nr,nr,1,nr,nr,3,1,nr,1,2,nr,1,1,
01-08-2017,4,1,1,nr,nr,1,nr,2,4,2,nr,1,1,nr,2,0,nr,nr,nr,3,1,2,nr,1,1,nr,nr,1,1,nr,1,nr,nr,1,1,1,nr,nr,1,nr,nr,7,4,nr,1,2,nr,1,1,
01-08-2017,5,1,1,nr,nr,6,nr,2,10,2,nr,1,1,nr,1,1,nr,nr,nr,4,1,3,nr,4,1,nr,nr,1,1,nr,1,nr,nr,1,1,1,nr,nr,1,nr,nr,14,10,nr,2,1,nr,7,1,
01-08-2017,6,1,0,nr,nr,21,nr,4,25,2,nr,2,1,nr,2,1,nr,nr,nr,8,1,5,nr,8,2,nr,nr,2,1,nr,1,nr,nr,4,1,1,nr,nr,1,nr,nr,31,13,nr,1,1,nr,11,3,
01-08-2017,7,2,1,nr,nr,17,nr,4,32,2,nr,2,1,nr,3,1,nr,nr,nr,9,1,6,nr,11,5,nr,nr,2,1,nr,1,nr,nr,6,2,2,nr,nr,1,nr,nr,41,17,nr,1,2,nr,12,6,
01-08-2017,8,2,1,nr,nr,13,nr,7,32,2,nr,2,nr,nr,2,16,nr,nr,nr,22,1,8,nr,17,6,nr,nr,5,1,nr,2,nr,nr,16,2,4,nr,nr,1,nr,nr,38,38,nr,2,6,nr,31,8,
01-08-2017,9,2,2,nr,nr,49,nr,13,23,6,nr,2,nr,nr,3,52,nr,nr,nr,17,1,15,nr,35,7,nr,nr,12,1,nr,3,nr,nr,28,4,10,nr,nr,2,nr,nr,43,26,nr,5,13,nr,30,9,
01-08-2017,10,2,2,nr,nr,38,nr,10,16,nr,nr,3,1,nr,5,52,nr,nr,nr,13,2,17,nr,10,6,nr,nr,9,1,nr,6,nr,nr,12,8,11,nr,nr,2,nr,nr,28,20,nr,8,17,nr,15,7,
