Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-07-2005,1,nr,nr,1,1,7,nr,nr,6,nr,nr,nr,nr,nr,nr,nr,nr,9,nr,3,2,5,nr,2,nr,4,nr,nr,3,4,0,4,nr,4,3,nr,nr,6,4,3,8,
01-07-2005,2,nr,nr,2,1,12,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,nr,9,nr,2,0,3,nr,1,nr,4,nr,nr,3,3,0,3,nr,3,4,nr,nr,5,4,4,9,
01-07-2005,3,nr,nr,2,1,10,nr,nr,5,nr,nr,nr,nr,nr,nr,nr,nr,8,nr,2,1,4,nr,1,nr,4,nr,nr,3,3,0,3,nr,2,5,nr,nr,4,4,3,7,
01-07-2005,4,nr,nr,2,1,10,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,nr,8,nr,1,1,3,nr,1,nr,4,nr,nr,3,2,0,3,nr,2,5,nr,nr,4,4,3,8,
01-07-2005,5,nr,nr,2,1,7,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,nr,7,nr,1,1,3,nr,1,nr,5,nr,nr,3,2,0,2,nr,2,4,nr,nr,5,4,3,9,
01-07-2005,6,nr,nr,3,1,8,nr,nr,4,nr,nr,nr,nr,nr,nr,nr,nr,7,nr,2,2,6,nr,0,nr,8,nr,nr,3,3,0,3,nr,3,5,nr,nr,6,4,4,10,
01-07-2005,7,nr,nr,5,2,10,nr,nr,7,nr,nr,nr,nr,nr,nr,nr,nr,9,nr,5,5,9,nr,2,nr,12,nr,nr,4,4,1,4,nr,4,6,nr,nr,8,7,61,13,
01-07-2005,8,nr,nr,7,3,12,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,nr,12,nr,7,9,16,nr,5,nr,15,nr,nr,5,6,1,4,nr,7,14,nr,nr,10,11,29,26,
01-07-2005,9,nr,nr,7,16,12,nr,nr,8,nr,nr,nr,nr,nr,nr,nr,nr,18,nr,10,10,20,nr,8,nr,17,nr,nr,6,10,2,4,nr,12,25,nr,nr,10,14,43,34,
01-07-2005,10,nr,nr,6,21,17,nr,nr,9,nr,nr,nr,nr,nr,nr,nr,nr,16,nr,10,8,22,nr,10,nr,18,nr,nr,6,12,2,5,nr,21,26,nr,nr,11,23,41,29,
01-07-2005,11,nr,nr,9,10,18,nr,nr,10,nr,nr,nr,nr,nr,nr,nr,nr,16,nr,10,7,18,nr,10,nr,28,nr,nr,7,17,2,7,nr,15,22,nr,nr,12,16,32,33,
01-07-2005,12,nr,nr,16,6,17,nr,nr,10,nr,nr,nr,nr,nr,nr,nr,nr,16,nr,28,12,16,nr,11,nr,21,nr,nr,8,13,3,8,nr,19,51,nr,nr,11,26,49,29,
01-07-2005,13,nr,nr,13,9,34,nr,nr,12,nr,nr,nr,nr,nr,nr,nr,nr,24,nr,37,21,16,nr,10,nr,28,nr,nr,9,24,4,8,nr,33,46,nr,nr,13,43,61,29,
01-07-2005,14,nr,nr,14,20,39,nr,nr,14,nr,nr,nr,nr,nr,nr,nr,nr,36,nr,54,28,20,nr,11,nr,28,nr,nr,9,31,5,12,nr,41,67,nr,nr,14,47,58,38,
01-07-2005,16,nr,nr,14,24,28,nr,nr,14,nr,nr,nr,nr,nr,nr,nr,nr,30,nr,29,24,18,nr,12,nr,16,nr,nr,16,28,6,16,nr,29,22,nr,nr,14,36,7,21,
