Promedio horarios de pm2Promedio horarios de pm2
Fecha,Hora,ACO,AJU,ATI,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-07-2012,1,nr,nr,nr,21,nr,nr,nr,22,nr,nr,nr,19,nr,nr,nr,16,13,18,33,20,25,nr,nr,nr,nr,nr,nr,12,14,nr,24,
01-07-2012,2,nr,nr,nr,44,nr,nr,nr,23,nr,nr,nr,16,nr,nr,nr,15,15,15,14,17,19,nr,nr,nr,nr,nr,nr,12,15,nr,23,
01-07-2012,3,nr,nr,nr,38,nr,nr,nr,23,nr,nr,nr,12,nr,nr,nr,9,13,17,16,nr,16,nr,nr,nr,nr,nr,nr,13,11,nr,26,
01-07-2012,4,nr,nr,nr,29,nr,nr,nr,21,nr,nr,nr,19,nr,nr,nr,20,10,17,17,22,14,nr,nr,nr,nr,nr,nr,11,13,nr,20,
01-07-2012,5,nr,nr,nr,3,nr,nr,nr,21,nr,nr,nr,18,nr,nr,nr,18,11,14,16,36,16,nr,nr,nr,nr,nr,nr,13,17,nr,27,
01-07-2012,6,nr,nr,nr,34,nr,nr,nr,22,nr,nr,nr,28,nr,nr,nr,7,10,11,28,12,16,nr,nr,nr,nr,nr,nr,16,10,nr,21,
01-07-2012,7,nr,nr,nr,1,nr,nr,nr,21,nr,nr,nr,10,nr,nr,nr,13,8,14,20,23,16,nr,nr,nr,nr,nr,nr,17,10,nr,18,
01-07-2012,8,nr,nr,nr,44,nr,nr,nr,21,nr,nr,nr,16,nr,nr,nr,20,12,20,19,30,15,nr,nr,nr,nr,nr,nr,11,8,nr,21,
01-07-2012,9,nr,nr,nr,24,nr,nr,nr,16,nr,nr,nr,20,nr,nr,nr,18,8,26,13,29,7,nr,nr,nr,nr,nr,nr,7,9,nr,17,
01-07-2012,10,nr,nr,nr,33,nr,nr,nr,20,nr,nr,nr,38,nr,nr,nr,20,6,19,11,27,11,nr,nr,nr,nr,nr,nr,nr,12,nr,23,
01-07-2012,11,nr,nr,nr,27,nr,nr,nr,21,nr,nr,nr,20,nr,nr,nr,17,12,23,22,35,4,nr,nr,nr,nr,nr,nr,11,13,nr,23,
01-07-2012,12,nr,nr,nr,21,nr,nr,nr,21,nr,nr,nr,13,nr,nr,nr,12,7,19,25,29,15,nr,nr,nr,nr,nr,nr,10,13,nr,13,
01-07-2012,13,nr,nr,nr,21,nr,nr,nr,22,nr,nr,nr,53,nr,nr,nr,13,9,12,13,5,9,nr,nr,nr,nr,nr,nr,7,4,nr,12,
01-07-2012,14,nr,nr,nr,2,nr,nr,nr,14,nr,nr,nr,9,nr,nr,nr,9,10,8,14,4,23,nr,nr,nr,nr,nr,nr,28,6,nr,14,
01-07-2012,15,nr,nr,nr,10,nr,nr,nr,12,nr,nr,nr,24,nr,nr,nr,11,10,15,22,19,13,nr,nr,nr,nr,nr,nr,5,9,nr,17,
01-07-2012,16,nr,nr,nr,14,nr,nr,nr,11,nr,nr,nr,10,nr,nr,nr,13,9,13,19,nr,7,nr,nr,nr,nr,nr,nr,6,10,nr,24,
01-07-2012,17,nr,nr,nr,18,nr,nr,nr,12,nr,nr,nr,5,nr,nr,nr,14,9,9,nr,2,1,nr,nr,nr,nr,nr,nr,8,9,nr,18,
01-07-2012,18,nr,nr,nr,22,nr,nr,nr,14,nr,nr,nr,7,nr,nr,nr,11,9,9,5,34,10,nr,nr,nr,nr,nr,nr,5,11,nr,16,
01-07-2012,19,nr,nr,nr,17,nr,nr,nr,14,nr,nr,nr,20,nr,nr,nr,11,13,14,nr,nr,9,nr,nr,nr,nr,nr,nr,16,13,nr,17,
01-07-2012,20,nr,nr,nr,18,nr,nr,nr,15,nr,nr,nr,16,nr,nr,nr,22,12,16,nr,32,15,nr,nr,nr,nr,nr,nr,17,18,nr,14,
01-07-2012,21,nr,nr,nr,6,nr,nr,nr,20,nr,nr,nr,15,nr,nr,nr,14,13,14,nr,32,23,nr,nr,nr,nr,nr,nr,21,17,nr,31,
01-07-2012,22,nr,nr,nr,7,nr,nr,nr,17,nr,nr,nr,14,nr,nr,nr,21,19,7,nr,19,13,nr,nr,nr,nr,nr,nr,16,13,nr,28,
01-07-2012,23,nr,nr,nr,19,nr,nr,nr,14,nr,nr,nr,14,nr,nr,nr,17,18,17,nr,13,16,nr,nr,nr,nr,nr,nr,14,10,nr,32,
01-07-2012,24,nr,nr,nr,31,nr,nr,nr,16,nr,nr,nr,11,nr,nr,nr,20,19,13,nr,19,17,nr,nr,nr,nr,nr,nr,10,16,nr,26,
02-07-2012,1,nr,nr,nr,13,nr,nr,nr,16,nr,nr,nr,4,nr,nr,nr,19,20,6,nr,18,20,nr,nr,nr,nr,nr,nr,16,20,nr,37,
02-07-2012,2,nr,nr,nr,35,nr,nr,nr,16,nr,nr,nr,5,nr,nr,nr,17,16,9,nr,13,21,nr,nr,nr,nr,nr,nr,11,18,nr,33,
02-07-2012,3,nr,nr,nr,nr,nr,nr,nr,17,nr,nr,nr,15,nr,nr,nr,21,21,11,nr,8,19,nr,nr,nr,nr,nr,nr,18,27,nr,46,
02-07-2012,4,nr,nr,nr,32,nr,nr,nr,16,nr,nr,nr,12,nr,nr,nr,11,15,10,nr,12,21,nr,nr,nr,nr,nr,nr,17,20,nr,66,
02-07-2012,5,nr,nr,nr,13,nr,nr,nr,15,nr,nr,nr,1,nr,nr,nr,14,4,11,nr,11,17,nr,nr,nr,nr,nr,nr,10,15,nr,42,
02-07-2012,6,nr,nr,nr,12,nr,nr,nr,15,nr,nr,nr,4,nr,nr,nr,18,26,13,nr,33,16,nr,nr,nr,nr,nr,nr,14,24,nr,35,
02-07-2012,7,nr,nr,nr,37,nr,nr,nr,18,nr,nr,nr,20,nr,nr,nr,15,24,11,nr,35,22,nr,nr,nr,nr,nr,nr,18,26,nr,40,
02-07-2012,8,nr,nr,nr,28,nr,nr,nr,22,nr,nr,nr,27,nr,nr,nr,27,20,20,nr,16,24,nr,nr,nr,nr,nr,nr,22,25,nr,38,
02-07-2012,9,nr,nr,nr,29,nr,nr,nr,32,nr,nr,nr,35,nr,nr,nr,40,15,33,nr,27,9,nr,nr,nr,nr,nr,nr,23,33,nr,40,
02-07-2012,10,nr,nr,nr,33,nr,nr,nr,41,nr,nr,nr,52,nr,nr,nr,53,28,33,39,nr,26,nr,nr,nr,nr,nr,nr,29,36,nr,62,
02-07-2012,11,nr,nr,nr,48,nr,nr,nr,52,nr,nr,nr,64,nr,nr,nr,47,25,42,38,nr,35,nr,nr,nr,nr,nr,nr,32,49,nr,52,
02-07-2012,12,nr,nr,nr,42,nr,nr,nr,56,nr,nr,nr,32,nr,nr,nr,54,31,37,32,29,30,nr,nr,nr,nr,nr,nr,35,55,nr,41,
02-07-2012,13,nr,nr,nr,43,nr,nr,nr,53,nr,nr,nr,11,nr,nr,nr,49,29,45,24,44,25,nr,nr,nr,nr,nr,nr,34,53,nr,31,
02-07-2012,14,nr,nr,nr,27,nr,nr,nr,59,nr,nr,nr,nr,nr,nr,nr,34,13,53,8,44,5,nr,nr,nr,nr,nr,nr,37,35,nr,23,
02-07-2012,15,nr,nr,nr,16,nr,nr,nr,42,nr,nr,nr,23,nr,nr,nr,16,4,40,8,57,nr,nr,nr,nr,nr,nr,nr,14,30,nr,8,
02-07-2012,16,nr,nr,nr,27,nr,nr,nr,31,nr,nr,nr,62,nr,nr,nr,18,4,38,14,33,4,nr,nr,nr,nr,nr,nr,22,18,nr,21,
02-07-2012,17,nr,nr,nr,13,nr,nr,nr,31,nr,nr,nr,43,nr,nr,nr,25,26,31,10,20,21,nr,nr,nr,nr,nr,nr,3,20,nr,19,
02-07-2012,18,nr,nr,nr,20,nr,nr,nr,26,nr,nr,nr,8,nr,nr,nr,18,8,19,19,11,26,nr,nr,nr,nr,nr,nr,23,18,nr,23,
02-07-2012,19,nr,nr,nr,9,nr,nr,nr,19,nr,nr,nr,13,nr,nr,nr,21,12,21,23,19,4,nr,nr,nr,nr,nr,nr,24,18,nr,22,
02-07-2012,20,nr,nr,nr,6,nr,nr,nr,19,nr,nr,nr,14,nr,nr,nr,15,17,15,3,22,18,nr,nr,nr,nr,nr,nr,24,16,nr,15,
02-07-2012,21,nr,nr,nr,31,nr,nr,nr,18,nr,nr,nr,19,nr,nr,nr,18,15,13,nr,12,12,nr,nr,nr,nr,nr,nr,22,13,nr,12,
02-07-2012,22,nr,nr,nr,nr,nr,nr,nr,20,nr,nr,nr,9,nr,nr,nr,8,18,8,21,8,17,nr,nr,nr,nr,nr,nr,18,15,nr,33,
02-07-2012,23,nr,nr,nr,nr,nr,nr,nr,15,nr,nr,nr,11,nr,nr,nr,15,12,7,9,9,18,nr,nr,nr,nr,nr,nr,18,15,nr,22,
02-07-2012,24,nr,nr,nr,nr,nr,nr,nr,12,nr,nr,nr,11,nr,nr,nr,12,13,11,12,6,10,nr,nr,nr,nr,nr,nr,14,14,nr,12,
03-07-2012,1,nr,nr,nr,9,nr,nr,nr,14,nr,nr,nr,12,nr,nr,nr,1,11,11,10,1,3,nr,nr,nr,nr,nr,nr,7,12,nr,10,
03-07-2012,2,nr,nr,nr,4,nr,nr,nr,14,nr,nr,nr,9,nr,nr,nr,22,10,15,15,20,14,nr,nr,nr,nr,nr,nr,10,11,nr,12,
03-07-2012,3,nr,nr,nr,36,nr,nr,nr,14,nr,nr,nr,13,nr,nr,nr,23,12,19,10,10,10,nr,nr,nr,nr,nr,nr,7,10,nr,19,
03-07-2012,4,nr,nr,nr,14,nr,nr,nr,15,nr,nr,nr,7,nr,nr,nr,20,11,10,10,nr,11,nr,nr,nr,nr,nr,nr,12,19,nr,24,
03-07-2012,5,nr,nr,nr,8,nr,nr,nr,14,nr,nr,nr,14,nr,nr,nr,18,15,7,19,nr,16,nr,nr,nr,nr,nr,nr,14,15,nr,31,
03-07-2012,6,nr,nr,nr,22,nr,nr,nr,15,nr,nr,nr,19,nr,nr,nr,19,17,7,17,nr,24,nr,nr,nr,nr,nr,nr,17,20,nr,39,
03-07-2012,7,nr,nr,nr,26,nr,nr,nr,19,nr,nr,nr,11,nr,nr,nr,21,18,8,31,1,20,nr,nr,nr,nr,nr,nr,17,23,nr,32,
03-07-2012,8,nr,nr,nr,32,nr,nr,nr,19,nr,nr,nr,21,nr,nr,nr,24,15,16,32,32,23,nr,nr,nr,nr,nr,nr,17,25,nr,40,
03-07-2012,9,nr,nr,nr,35,nr,nr,nr,nr,nr,nr,nr,20,nr,nr,nr,20,31,25,26,17,18,nr,nr,nr,nr,nr,nr,14,33,nr,39,
03-07-2012,10,nr,nr,nr,26,nr,nr,nr,nr,nr,nr,nr,62,nr,nr,nr,28,29,21,22,27,27,nr,nr,nr,nr,nr,nr,24,38,nr,50,
03-07-2012,11,nr,nr,nr,39,nr,nr,nr,37,nr,nr,nr,28,nr,nr,nr,42,31,34,27,76,23,nr,nr,nr,nr,nr,nr,32,48,nr,48,
03-07-2012,12,nr,nr,nr,37,nr,nr,nr,49,nr,nr,nr,6,nr,nr,nr,45,29,40,29,132,34,nr,nr,nr,nr,nr,nr,43,54,nr,45,
03-07-2012,13,nr,nr,nr,43,nr,nr,nr,51,nr,nr,nr,nr,nr,nr,nr,48,26,43,27,58,17,nr,nr,nr,nr,nr,nr,26,31,nr,41,
03-07-2012,14,nr,nr,nr,36,nr,nr,nr,39,nr,nr,nr,6,nr,nr,nr,33,17,42,8,92,14,nr,nr,nr,nr,nr,nr,25,21,nr,37,
03-07-2012,15,nr,nr,nr,36,nr,nr,nr,31,nr,nr,nr,52,nr,nr,nr,32,13,18,29,75,20,nr,nr,nr,nr,nr,nr,15,30,nr,29,
03-07-2012,16,nr,nr,nr,30,nr,nr,nr,17,nr,nr,nr,38,nr,nr,nr,19,nr,13,15,32,14,nr,nr,nr,nr,nr,nr,1,14,nr,33,
03-07-2012,17,nr,nr,nr,19,nr,nr,nr,11,nr,nr,nr,15,nr,nr,nr,12,5,16,30,10,22,nr,nr,nr,nr,nr,nr,4,13,nr,20,
03-07-2012,18,nr,nr,nr,16,nr,nr,nr,20,nr,nr,nr,23,nr,nr,nr,21,20,22,19,16,16,nr,nr,nr,nr,nr,nr,18,18,nr,26,
03-07-2012,19,nr,nr,nr,13,nr,nr,nr,17,nr,nr,nr,13,nr,nr,nr,19,19,16,21,24,9,nr,nr,nr,nr,nr,nr,24,16,nr,37,
03-07-2012,20,nr,nr,nr,nr,nr,nr,nr,15,nr,nr,nr,21,nr,nr,nr,14,20,19,25,24,14,nr,nr,nr,nr,nr,nr,14,21,nr,26,
03-07-2012,21,nr,nr,nr,57,nr,nr,nr,18,nr,nr,nr,25,nr,nr,nr,29,20,19,19,33,19,nr,nr,nr,nr,nr,nr,19,23,nr,39,
03-07-2012,22,nr,nr,nr,2,nr,nr,nr,23,nr,nr,nr,33,nr,nr,nr,30,19,23,18,26,24,nr,nr,nr,nr,nr,nr,19,21,nr,28,
03-07-2012,23,nr,nr,nr,39,nr,nr,nr,26,nr,nr,nr,27,nr,nr,nr,21,22,20,19,28,22,nr,nr,nr,nr,nr,nr,25,33,nr,32,
03-07-2012,24,nr,nr,nr,17,nr,nr,nr,27,nr,nr,nr,24,nr,nr,nr,21,25,21,24,41,14,nr,nr,nr,nr,nr,nr,27,23,nr,38,
04-07-2012,1,nr,nr,nr,10,nr,nr,nr,27,nr,nr,nr,22,nr,nr,nr,26,19,17,26,17,15,nr,nr,nr,nr,nr,nr,23,24,nr,33,
04-07-2012,2,nr,nr,nr,28,nr,nr,nr,24,nr,nr,nr,32,nr,nr,nr,26,21,15,25,19,22,nr,nr,nr,nr,nr,nr,24,30,nr,38,
04-07-2012,3,nr,nr,nr,26,nr,nr,nr,23,nr,nr,nr,30,nr,nr,nr,30,21,12,22,25,22,nr,nr,nr,nr,nr,nr,20,25,nr,52,
04-07-2012,4,nr,nr,nr,23,nr,nr,nr,24,nr,nr,nr,29,nr,nr,nr,20,20,12,33,25,28,nr,nr,nr,nr,nr,nr,14,26,nr,50,
04-07-2012,5,nr,nr,nr,28,nr,nr,nr,24,nr,nr,nr,9,nr,nr,nr,28,20,10,20,17,23,nr,nr,nr,nr,nr,nr,19,30,nr,51,
04-07-2012,6,nr,nr,nr,30,nr,nr,nr,21,nr,nr,nr,23,nr,nr,nr,26,21,6,30,14,25,nr,nr,nr,nr,nr,nr,24,31,nr,52,
04-07-2012,7,nr,nr,nr,32,nr,nr,nr,19,nr,nr,nr,28,nr,nr,nr,33,31,11,32,16,31,nr,nr,nr,nr,nr,nr,12,30,nr,40,
04-07-2012,8,nr,nr,nr,28,nr,nr,nr,24,nr,nr,nr,29,nr,nr,nr,21,37,17,34,11,24,nr,nr,nr,nr,nr,nr,14,19,nr,46,
04-07-2012,9,nr,nr,nr,32,nr,nr,nr,25,nr,nr,nr,19,nr,nr,nr,34,25,23,45,23,19,nr,nr,nr,nr,nr,nr,16,30,nr,58,
04-07-2012,10,nr,nr,nr,45,nr,nr,nr,31,nr,nr,nr,51,nr,nr,nr,42,42,23,52,30,33,nr,nr,nr,nr,nr,nr,21,40,nr,nr,
04-07-2012,11,nr,nr,nr,46,nr,nr,nr,37,nr,nr,nr,79,nr,nr,nr,40,48,27,52,45,31,nr,nr,nr,nr,nr,nr,30,48,nr,nr,
04-07-2012,12,nr,nr,nr,53,nr,nr,nr,52,nr,nr,nr,70,nr,nr,nr,47,29,40,46,38,29,nr,nr,nr,nr,nr,nr,28,50,nr,42,
04-07-2012,13,nr,nr,nr,50,nr,nr,nr,47,nr,nr,nr,101,nr,nr,nr,34,22,39,23,46,18,nr,nr,nr,nr,nr,nr,31,36,nr,61,
04-07-2012,14,nr,nr,nr,31,nr,nr,nr,44,nr,nr,nr,68,nr,nr,nr,16,19,49,23,54,nr,nr,nr,nr,nr,nr,nr,31,41,nr,16,
