Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-10-2009,1,nr,nr,nr,23,0,nr,nr,2,nr,0,nr,nr,nr,36,nr,nr,5,nr,2,nr,2,nr,1,1,2,nr,nr,4,nr,1,nr,nr,4,3,nr,nr,3,nr,nr,3,
01-10-2009,2,nr,nr,nr,56,3,nr,nr,2,nr,0,nr,nr,nr,21,nr,nr,5,nr,2,nr,3,nr,1,1,2,nr,nr,6,nr,1,nr,nr,22,3,nr,nr,4,nr,nr,3,
01-10-2009,3,nr,nr,nr,35,9,nr,nr,2,nr,0,nr,nr,nr,10,nr,nr,5,nr,2,nr,2,nr,1,0,3,nr,nr,4,nr,1,nr,nr,44,3,nr,nr,3,nr,nr,3,
01-10-2009,4,nr,nr,nr,11,2,nr,nr,2,nr,1,nr,nr,nr,3,nr,nr,5,nr,3,nr,2,nr,1,0,28,nr,nr,3,nr,1,nr,nr,46,44,nr,nr,3,nr,nr,2,
01-10-2009,5,nr,nr,nr,9,1,nr,nr,3,nr,0,nr,nr,nr,3,nr,nr,6,nr,3,nr,6,nr,1,1,27,nr,nr,3,nr,1,nr,nr,24,32,nr,nr,12,nr,nr,3,
01-10-2009,6,nr,nr,nr,6,1,nr,nr,6,nr,0,nr,nr,nr,4,nr,nr,8,nr,7,nr,14,nr,1,1,11,nr,nr,4,nr,1,nr,nr,9,18,nr,nr,23,nr,nr,4,
01-10-2009,7,nr,nr,nr,8,8,nr,nr,6,nr,1,nr,nr,nr,6,nr,nr,10,nr,14,nr,22,nr,2,2,6,nr,nr,6,nr,1,nr,nr,17,14,nr,nr,13,nr,nr,4,
01-10-2009,8,nr,nr,nr,5,7,nr,nr,5,nr,3,nr,nr,nr,5,nr,nr,20,nr,16,nr,19,nr,3,6,7,nr,nr,4,nr,2,nr,nr,13,13,nr,nr,11,nr,nr,8,
01-10-2009,9,nr,nr,nr,5,10,nr,nr,5,nr,3,nr,nr,nr,6,nr,nr,26,nr,9,nr,15,nr,3,5,12,nr,nr,4,nr,3,nr,nr,16,13,nr,nr,10,nr,nr,18,
01-10-2009,10,nr,nr,nr,5,7,nr,nr,7,nr,1,nr,nr,nr,7,nr,nr,18,nr,7,nr,14,nr,4,5,14,nr,nr,4,nr,3,nr,nr,13,12,nr,nr,14,nr,nr,19,
01-10-2009,11,nr,nr,nr,4,5,nr,nr,10,nr,0,nr,nr,nr,7,nr,nr,13,nr,7,nr,9,nr,4,4,11,nr,nr,5,nr,3,nr,nr,8,9,nr,nr,13,nr,nr,15,
01-10-2009,12,nr,nr,nr,3,3,nr,nr,9,nr,1,nr,nr,nr,5,nr,nr,9,nr,6,nr,nr,nr,4,4,8,nr,nr,6,nr,4,nr,nr,7,nr,nr,nr,9,nr,nr,12,
01-10-2009,13,nr,nr,nr,4,3,nr,nr,7,nr,1,nr,nr,nr,5,nr,nr,8,nr,5,nr,nr,nr,5,4,7,nr,nr,7,nr,5,nr,nr,7,nr,nr,nr,8,nr,nr,9,
01-10-2009,14,nr,nr,nr,3,3,nr,nr,6,nr,0,nr,nr,nr,5,nr,nr,7,nr,6,nr,5,nr,4,4,6,nr,nr,6,nr,4,nr,nr,7,4,nr,nr,8,nr,nr,8,
01-10-2009,15,nr,nr,nr,3,2,nr,nr,5,nr,0,nr,nr,nr,5,nr,nr,7,nr,nr,nr,4,nr,4,3,5,nr,nr,6,nr,4,nr,nr,6,4,nr,nr,7,nr,nr,7,
01-10-2009,16,nr,nr,nr,3,1,nr,nr,5,nr,0,nr,nr,nr,4,nr,nr,6,nr,nr,nr,3,nr,4,3,5,nr,nr,6,nr,3,nr,nr,6,4,nr,nr,5,nr,nr,5,
01-10-2009,17,nr,nr,nr,7,1,nr,nr,4,nr,0,nr,nr,nr,4,nr,nr,5,nr,nr,nr,2,nr,3,2,8,nr,nr,5,nr,2,nr,nr,9,19,nr,nr,5,nr,nr,6,
01-10-2009,18,nr,nr,nr,21,25,nr,nr,6,nr,0,nr,nr,nr,17,nr,nr,12,nr,nr,nr,5,nr,3,2,36,nr,nr,4,nr,2,nr,nr,32,28,nr,nr,8,nr,nr,36,
01-10-2009,19,nr,nr,nr,35,16,nr,nr,28,nr,0,nr,nr,nr,37,nr,nr,31,nr,15,nr,31,nr,11,15,10,nr,nr,13,nr,2,nr,nr,15,4,nr,nr,37,nr,nr,21,
01-10-2009,20,nr,nr,nr,20,5,nr,nr,11,nr,1,nr,nr,nr,35,nr,nr,8,nr,0,nr,3,nr,26,15,4,nr,nr,12,nr,1,nr,nr,10,3,nr,nr,10,nr,nr,6,
