Promedio horarios de wspPromedio horarios de wsp
Fecha,Hora,ACO,AJU,ATI,CAM,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-08-2007,1,nr,nr,nr,nr,nr,1.1,nr,nr,0.9,nr,0.2,nr,nr,nr,nr,nr,0.7,nr,nr,nr,0.7,nr,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,0.4,nr,
01-08-2007,2,nr,nr,nr,nr,nr,1,nr,nr,0.5,nr,0.5,nr,nr,nr,nr,nr,0.8,nr,nr,nr,0.4,nr,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,0.7,nr,
01-08-2007,3,nr,nr,nr,nr,nr,0.7,nr,nr,0.4,nr,0.2,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.8,nr,
01-08-2007,4,nr,nr,nr,nr,nr,0.5,nr,nr,0.6,nr,0.2,nr,nr,nr,nr,nr,0.2,nr,nr,nr,0.7,nr,nr,nr,nr,nr,nr,0.4,nr,nr,nr,nr,0.7,nr,
01-08-2007,5,nr,nr,nr,nr,nr,1.1,nr,nr,0.7,nr,0.2,nr,nr,nr,nr,nr,0.5,nr,nr,nr,0.4,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.5,nr,
01-08-2007,6,nr,nr,nr,nr,nr,0.9,nr,nr,1.2,nr,0,nr,nr,nr,nr,nr,0.4,nr,nr,nr,0.3,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.4,nr,
01-08-2007,7,nr,nr,nr,nr,nr,2,nr,nr,0.8,nr,0.1,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.5,nr,
01-08-2007,8,nr,nr,nr,nr,nr,2,nr,nr,0.5,nr,0.1,nr,nr,nr,nr,nr,0.4,nr,nr,nr,0.5,nr,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,0.9,nr,
01-08-2007,9,nr,nr,nr,nr,nr,0.8,nr,nr,1,nr,0.2,nr,nr,nr,nr,nr,0.4,nr,nr,nr,0.3,nr,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,0.3,nr,
01-08-2007,10,nr,nr,nr,nr,nr,0.9,nr,nr,0.6,nr,0.3,nr,nr,nr,nr,nr,0.6,nr,nr,0.3,0.4,nr,nr,nr,nr,nr,nr,0.4,nr,nr,nr,nr,0.2,nr,
